df_hash,22ZHK4.3NGMYT
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.VVA5
person_label,V18
date_time_start,2025-05-23_10-26-57.429000_+03
date_time_start_unix,1747985217.429
date_time_end,2025-05-23_10-35-12.468000_+03
length_difference_noticed,no

time,acc_mag
309.019,1.009
309.049,1.010
309.079,1.020
309.109,1.004
309.139,1.009
309.169,1.009
309.199,1.001
309.229,1.012
309.259,1.011
309.289,1.007
309.319,1.017
309.349,1.007
309.379,1.013
309.409,1.008
309.439,1.007
309.469,1.009
309.499,1.009
309.529,1.005
309.559,1.004
309.589,1.008
309.619,1.006
309.649,1.011
309.679,1.010
309.709,1.008
309.739,1.008
309.769,1.008
309.799,1.008
309.829,1.004
309.859,1.008
309.889,1.011
309.919,1.005
309.949,1.002
309.979,1.010
310.009,1.011
310.039,1.007
310.069,1.012
310.099,1.002
310.129,1.007
310.159,1.008
310.189,1.008
310.219,1.008
310.249,1.006
310.279,1.008
310.309,1.006
310.339,1.007
310.369,1.009
310.399,1.007
310.429,1.010
310.459,1.013
310.489,1.008
310.519,1.012
310.549,1.009
310.579,1.010
310.609,1.006
310.639,1.008
310.669,1.012
310.699,1.006
310.729,1.002
310.759,1.007
310.789,1.009
310.819,1.009
310.849,1.014
310.879,1.001
310.909,1.006
310.939,1.013
310.969,1.006
310.999,1.007
311.029,1.009
311.059,1.006
311.089,1.006
311.119,1.005
311.149,1.008
311.179,1.003
311.209,1.006
311.239,1.010
311.269,1.013
311.299,1.007
311.329,1.009
311.359,1.004
311.389,1.010
311.419,1.007
311.449,1.006
311.479,1.011
311.509,1.003
311.539,1.005
311.569,1.010
311.599,1.010
311.629,1.011
311.659,1.011
311.689,1.003
311.719,1.010
311.749,1.010
311.779,1.009
311.809,1.008
311.839,1.004
311.869,1.005
311.899,1.010
311.929,1.011
311.959,1.006
311.989,1.006
312.019,1.009
312.049,1.007
312.079,1.007
312.109,1.012
312.139,1.011
312.169,1.008
312.199,1.007
312.229,1.006
312.259,1.010
312.289,1.009
312.319,1.011
312.349,1.013
312.379,1.004
312.409,1.003
312.439,1.010
312.469,1.009
312.499,1.006
312.529,1.011
312.559,1.003
312.589,1.009
312.619,1.012
312.649,1.007
312.679,1.008
312.709,1.005
312.739,1.009
312.769,1.008
312.799,1.006
312.829,1.009
312.859,1.006
312.889,1.011
312.919,1.010
312.949,1.011
312.979,1.009
313.009,1.004
313.039,1.009
313.069,1.005
313.099,1.008
313.129,1.011
313.159,1.005
313.189,1.008
313.219,1.006
313.249,1.006
313.279,1.011
313.309,1.009
313.339,1.011
313.369,1.003
313.399,1.004
313.429,1.006
313.459,1.012
313.489,1.002
313.519,1.009
313.549,1.005
313.579,1.006
313.609,1.008
313.639,1.008
313.669,1.004
313.699,1.007
313.729,1.008
313.759,1.013
313.789,1.005
313.819,1.007
313.849,1.011
313.879,1.005
313.909,1.011
313.939,1.005
313.969,1.006
313.999,1.008
314.029,1.006
314.059,1.006
314.089,1.014
314.119,1.008
314.149,1.006
314.179,1.011
314.209,1.004
314.239,1.008
314.269,1.009
314.299,1.004
314.329,1.005
314.359,1.004
314.389,1.007
314.419,1.009
314.449,1.008
314.479,1.009
314.509,1.003
314.539,1.007
314.569,1.011
314.599,1.011
314.629,1.008
314.659,1.011
314.689,1.003
314.719,1.010
314.749,1.008
314.779,1.009
314.809,1.011
314.839,1.009
314.869,1.003
314.899,1.009
314.929,1.009
314.959,1.009
314.989,1.013
315.019,1.001
315.049,1.008
315.079,1.013
315.109,1.007
315.139,1.009
315.169,1.006
315.199,1.005
315.229,1.008
315.259,1.009
315.289,1.010
315.319,1.009
315.349,1.003
315.379,1.009
315.409,1.006
315.439,1.009
315.469,1.011
315.499,1.007
315.529,1.007
315.559,1.007
315.589,1.011
315.619,1.004
315.649,1.007
315.679,1.011
315.709,1.001
315.739,1.009
315.769,1.010
315.799,1.007
315.829,1.010
315.859,1.007
315.889,1.004
315.919,1.009
315.949,1.008
315.979,1.009
316.009,1.010
316.039,1.006
316.069,1.007
316.099,1.009
316.129,1.009
316.159,1.006
316.189,1.007
316.219,1.006
316.249,1.006
316.279,1.007
316.309,1.009
316.339,1.007
316.369,1.007
316.399,1.007
316.429,1.007
316.459,1.014
316.489,1.006
316.519,1.008
316.549,1.013
316.579,1.002
316.609,1.005
316.639,1.010
316.669,1.009
316.699,1.008
316.729,1.014
316.759,1.004
316.789,1.008
316.819,1.011
316.849,1.004
316.879,1.010
316.909,1.005
316.939,1.008
316.969,1.006
316.999,1.011
317.029,1.009
317.059,1.007
317.089,1.009
317.119,1.008
317.149,1.007
317.179,1.009
317.209,1.007
317.239,1.008
317.269,1.007
317.299,1.007
317.329,1.008
317.359,1.013
317.389,1.005
317.419,1.009
317.449,1.003
317.479,1.002
317.509,1.007
317.539,1.017
317.569,1.011
317.599,1.012
317.629,1.001
317.659,1.003
317.689,1.013
317.719,1.006
317.749,1.006
317.779,1.006
317.809,1.008
317.839,1.010
317.869,1.009
317.899,1.010
317.929,1.006
317.959,1.008
317.989,1.009
318.019,1.008
318.049,1.010
318.079,1.006
318.109,1.004
318.139,1.005
318.169,1.006
318.199,1.013
318.229,1.003
318.259,1.006
318.289,1.008
318.319,1.007
318.349,1.010
318.379,1.010
318.409,1.007
318.439,1.015
318.469,1.001
318.499,1.007
318.529,1.008
318.559,1.007
318.589,1.008
318.619,1.009
318.649,1.008
318.679,1.009
318.709,1.009
318.739,1.011
318.769,1.010
318.799,1.007
318.829,1.007
318.859,1.007
318.889,1.011
318.919,1.008
318.949,1.008
318.979,1.008
319.009,1.011
319.039,1.005
319.069,1.010
319.099,1.008
319.129,1.005
319.159,1.008
319.189,1.011
319.219,1.010
319.249,1.007
319.279,1.011
319.309,1.003
319.339,1.007
319.369,1.010
319.399,1.005
319.429,1.010
319.459,1.008
319.489,1.005
319.519,1.009
319.549,1.010
319.579,1.008
319.609,1.007
319.639,1.006
319.669,1.009
319.699,1.011
319.729,1.007
319.759,1.010
319.789,1.009
319.819,1.000
319.849,1.007
319.879,1.011
319.909,1.006
319.939,1.010
319.969,1.007
319.999,1.005
320.029,1.010
320.059,1.012
320.089,1.008
320.119,1.013
320.149,1.000
320.179,1.005
320.209,1.012
320.239,1.008
320.269,1.008
320.299,1.008
320.329,1.008
320.359,1.007
320.389,1.008
320.419,1.011
320.449,1.007
320.479,1.011
320.509,1.010
320.539,1.010
320.569,1.009
320.599,1.009
320.629,1.008
320.659,1.004
320.689,1.009
320.719,1.007
320.749,1.010
320.779,1.013
320.809,1.004
320.839,1.010
320.869,1.008
320.899,1.002
320.929,1.012
320.959,1.009
320.989,1.010
321.019,1.008
321.049,1.007
321.079,1.005
321.109,1.012
321.139,1.012
321.169,1.009
321.199,1.008
321.229,1.005
321.259,1.008
321.289,1.006
321.319,1.011
321.349,1.008
321.379,1.007
321.409,1.006
321.439,1.008
321.469,1.009
321.499,1.011
321.529,1.008
321.559,1.009
321.589,1.004
321.619,1.006
321.649,1.006
321.679,1.009
321.709,1.008
321.739,1.006
321.769,1.008
321.799,1.005
321.829,1.005
321.859,1.012
321.889,1.011
321.919,1.006
321.949,1.012
321.979,1.002
322.009,1.012
322.039,1.015
322.069,1.007
322.099,1.009
322.129,1.006
322.159,1.009
322.189,1.009
322.219,1.008
322.249,1.010
322.279,1.007
322.309,1.009
322.339,1.007
322.369,1.008
322.399,1.010
322.429,1.010
322.459,1.008
322.489,1.006
322.519,1.011
322.549,1.008
322.579,1.008
322.609,1.004
322.639,1.005
322.669,1.011
322.699,1.006
322.729,1.004
322.759,1.009
322.789,1.008
322.819,1.010
322.849,1.011
322.879,1.000
322.909,1.009
322.939,1.010
322.969,1.009
322.999,1.005
323.029,1.007
323.059,1.007
323.089,1.010
323.119,1.009
323.149,1.007
323.179,1.008
323.209,1.007
323.239,1.009
323.269,1.010
323.299,1.006
323.329,1.006
323.359,1.008
323.389,1.007
323.419,1.008
323.449,1.005
323.479,1.007
323.509,1.010
323.539,1.008
323.569,1.007
323.599,1.010
323.629,1.001
323.659,1.007
323.689,1.011
323.719,1.008
323.749,1.011
323.779,1.011
323.809,1.000
323.839,1.008
323.869,1.011
323.899,1.009
323.929,1.008
323.959,1.005
323.989,1.006
324.019,1.010
324.049,1.009
324.079,1.013
324.109,1.007
324.139,1.005
324.169,1.004
324.199,1.011
324.229,1.007
324.259,1.007
324.289,1.012
324.319,1.006
324.349,1.006
324.379,1.009
324.409,1.006
324.439,1.006
324.469,1.012
324.499,1.009
324.529,1.011
324.559,1.007
324.589,1.001
324.619,1.011
324.649,1.007
324.679,1.010
324.709,1.014
324.739,1.003
324.769,1.006
324.799,1.015
324.829,1.008
324.859,1.006
324.889,1.005
324.919,1.007
324.949,1.008
324.979,1.011
325.009,1.007
325.039,1.008
325.069,1.007
325.099,1.005
325.129,1.006
325.159,1.011
325.189,1.008
325.219,1.007
325.249,1.005
325.279,1.007
325.309,1.011
325.339,1.013
325.369,1.003
325.399,1.011
325.429,1.012
325.459,1.003
325.489,1.007
325.519,1.011
325.549,1.005
325.579,1.009
325.609,1.009
325.639,1.006
325.669,1.011
325.699,1.009
325.729,1.007
325.759,1.006
325.789,1.010
325.819,1.007
325.849,1.007
325.879,1.007
325.909,1.008
325.939,1.007
325.969,1.008
325.999,1.004
326.029,1.008
326.059,1.006
326.089,1.008
326.119,1.010
326.149,1.010
326.179,1.006
326.209,1.011
326.239,1.007
326.269,1.007
326.299,1.007
326.329,1.005
326.359,1.005
326.389,1.011
326.419,1.009
326.449,1.009
326.479,1.013
326.509,1.004
326.539,1.008
326.569,1.012
326.599,1.007
326.629,1.005
326.659,1.003
326.689,1.004
326.719,1.008
326.749,1.007
326.779,1.011
326.809,1.008
326.839,1.005
326.869,1.008
326.899,1.006
326.929,1.006
326.959,1.005
326.989,1.008
327.019,1.008
327.049,1.004
327.079,1.008
327.109,1.010
327.139,1.011
327.169,1.010
327.199,1.006
327.229,1.001
327.259,1.008
327.289,1.014
327.319,1.006
327.349,1.018
327.379,1.000
327.409,1.002
327.439,1.010
327.469,1.006
327.499,1.003
327.529,1.011
327.559,1.006
327.589,1.012
327.619,1.008
327.649,1.006
327.679,1.004
327.709,1.007
327.739,1.004
327.769,1.008
327.799,1.008
327.829,1.005
327.859,1.007
327.889,1.008
327.919,1.010
327.949,1.013
327.979,1.000
328.009,1.006
328.039,1.011
328.069,1.008
328.099,1.005
328.129,1.008
328.159,1.008
328.189,1.006
328.219,1.012
328.249,1.005
328.279,1.010
328.309,1.007
328.339,1.004
328.369,1.010
328.399,1.004
328.429,1.005
328.459,1.009
328.489,1.011
328.519,1.008
328.549,1.008
328.579,1.009
328.609,1.009
328.639,1.007
328.669,1.006
328.699,1.011
328.729,1.006
328.759,1.005
328.789,1.007
328.819,1.009
328.849,1.014
328.879,1.006
328.909,1.010
328.939,1.006
328.969,1.004
328.999,1.011
329.029,1.008
329.059,1.004
329.089,1.012
329.119,1.005
329.149,1.006
329.179,1.006
329.209,1.009
329.239,1.006
329.269,1.008
329.299,1.003
329.329,1.008
329.359,1.008
329.389,1.007
329.419,1.009
329.449,1.008
329.479,1.008
329.509,1.008
329.539,1.008
329.569,1.008
329.599,1.010
329.629,1.008
329.659,1.005
329.689,1.004
329.719,1.005
329.749,1.013
329.779,1.005
329.809,1.009
329.839,1.011
329.869,1.003
329.899,1.009
329.929,1.008
329.959,1.006
329.989,1.009
330.019,1.009
330.049,1.003
330.079,1.009
330.109,1.011
330.139,1.005
330.169,1.011
330.199,1.007
330.229,1.007
330.259,1.003
330.289,1.012
330.319,1.010
330.349,1.010
330.379,1.010
330.409,1.006
330.439,1.010
330.469,1.009
330.499,1.009
330.529,1.008
330.559,1.003
330.589,1.006
330.619,1.004
330.649,1.010
330.679,1.008
330.709,1.007
330.739,1.011
330.769,1.005
330.799,1.005
330.829,1.014
330.859,1.009
330.889,1.008
330.919,1.012
330.949,1.000
330.979,1.008
331.009,1.012
331.039,1.004
331.069,1.012
331.099,1.006
331.129,1.006
331.159,1.009
331.189,1.008
331.219,1.007
331.249,1.009
331.279,1.008
331.309,1.006
331.339,1.009
331.369,1.010
331.399,1.009
331.429,1.010
331.459,1.009
331.489,1.009
331.519,1.008
331.549,1.018
331.579,1.002
331.609,1.004
331.639,1.005
331.669,1.006
331.699,1.008
331.729,1.010
331.759,1.010
331.789,1.010
331.819,1.008
331.849,1.008
331.879,1.013
331.909,1.010
331.939,1.004
331.969,1.012
331.999,1.007
332.029,1.007
332.059,1.010
332.089,1.009
332.119,1.009
332.149,1.008
332.179,1.007
332.209,1.008
332.239,1.012
332.269,1.010
332.299,1.006
332.329,1.004
332.359,1.006
332.389,1.003
332.419,1.007
332.449,1.007
332.479,1.012
332.509,1.014
332.539,1.006
332.569,1.001
332.599,1.006
332.629,1.008
332.659,1.006
332.689,1.011
332.719,1.002
332.749,1.008
332.779,1.007
332.809,1.008
332.839,1.010
332.869,1.012
332.899,1.010
332.929,1.013
332.959,1.009
332.989,1.009
333.019,1.010
333.049,1.010
333.079,1.007
333.109,1.011
333.139,1.009
333.169,1.007
333.199,1.010
333.229,1.010
333.259,1.013
333.289,1.006
333.319,1.010
333.349,1.002
333.379,1.009
333.409,1.009
333.439,1.003
333.469,1.005
333.499,1.010
333.529,1.009
333.559,1.007
333.589,1.013
333.619,1.007
333.649,1.006
333.679,1.010
333.709,1.007
333.739,1.008
333.769,1.006
333.799,1.007
333.829,1.010
333.859,1.008
333.889,1.007
333.919,1.009
333.949,1.008
333.979,1.005
334.009,1.007
334.039,1.008
334.069,1.009
334.099,1.008
334.129,1.010
334.159,1.011
334.189,1.012
334.219,1.004
334.249,1.009
334.279,1.011
334.309,1.002
334.339,1.007
334.369,1.011
334.399,1.008
334.429,1.011
334.459,1.013
334.489,1.001
334.519,1.006
334.549,1.014
334.579,1.007
334.609,1.005
334.639,1.007
334.669,1.007
334.699,1.009
334.729,1.011
334.759,1.010
334.789,1.007
334.819,1.009
334.849,1.008
334.879,1.010
334.909,1.008
334.939,1.008
334.969,1.006
334.999,1.008
335.029,1.008
335.059,1.016
335.089,1.004
335.119,1.007
335.149,1.008
335.179,1.002
335.209,1.007
335.239,1.010
335.269,1.012
335.299,1.014
335.329,1.003
335.359,1.006
335.389,1.012
335.419,1.011
335.449,1.005
335.479,1.011
335.509,1.008
335.539,1.010
335.569,1.005
335.599,1.010
335.629,1.008
335.659,1.009
335.689,1.008
335.719,1.010
335.749,1.010
335.779,1.006
335.809,1.009
335.839,1.011
335.869,1.013
335.899,1.003
335.929,1.006
335.959,1.010
335.989,1.008
336.019,1.005
336.049,1.011
336.079,1.011
336.109,1.007
336.139,1.016
336.169,1.004
336.199,1.011
336.229,1.009
336.259,1.009
336.289,1.009
336.319,1.009
336.349,1.005
336.379,1.010
336.409,1.008
336.439,1.006
336.469,1.005
336.499,1.009
336.529,1.013
336.559,1.009
336.589,1.006
336.619,1.009
336.649,1.006
336.679,1.010
336.709,1.008
336.739,1.011
336.769,1.010
336.799,1.005
336.829,1.007
336.859,1.009
336.889,1.009
336.919,1.009
336.949,1.013
336.979,1.002
337.009,1.005
337.039,1.011
337.069,1.009
337.099,1.011
337.129,1.005
337.159,1.008
337.189,1.010
337.219,1.010
337.249,1.007
337.279,1.008
337.309,1.006
337.339,1.008
337.369,1.009
337.399,1.012
337.429,1.009
337.459,1.009
337.489,1.004
337.519,1.008
337.549,1.009
337.579,1.011
337.609,1.010
337.639,1.006
337.669,1.003
337.699,1.010
337.729,1.010
337.759,1.011
337.789,1.015
337.819,0.999
337.849,1.005
337.879,1.014
337.909,1.011
337.939,1.005
337.969,1.009
337.999,1.008
338.029,1.007
338.059,1.013
338.089,1.010
338.119,1.007
338.149,1.008
338.179,1.011
338.209,1.006
338.239,1.011
338.269,1.008
338.299,1.009
338.329,1.007
338.359,1.005
338.389,1.008
338.419,1.014
338.449,1.011
338.479,1.008
338.509,1.008
338.539,1.005
338.569,1.004
338.599,1.014
338.629,1.007
338.659,1.005
338.689,1.015
338.719,0.999
338.749,1.008
338.779,1.011
338.809,1.009
338.839,1.009
338.869,1.005
338.899,1.008
338.929,1.010
338.959,1.010
338.989,1.007
339.019,1.010
339.049,1.010
339.079,1.009
339.109,1.011
339.139,1.006
339.169,1.006
339.199,1.006
339.229,1.012
339.259,1.007
339.289,1.007
339.319,1.010
339.349,1.003
339.379,1.011
339.409,1.003
339.439,1.002
339.469,1.010
339.499,1.012
339.529,1.004
339.559,1.014
339.589,1.003
339.619,1.008
339.649,1.013
339.679,1.004
339.709,1.009
339.739,1.007
339.769,1.006
339.799,1.008
339.829,1.011
339.859,1.011
339.889,1.009
339.919,1.006
339.949,1.005
339.979,1.012
340.009,1.008
340.039,1.013
340.069,1.004
340.099,1.009
340.129,1.012
340.159,1.010
340.189,1.002
340.219,1.009
340.249,1.014
340.279,1.005
340.309,1.005
340.339,1.010
340.369,1.008
340.399,1.008
340.429,1.014
340.459,1.002
340.489,1.010
340.519,1.010
340.549,1.006
340.579,1.010
340.609,1.009
340.639,1.006
340.669,1.007
340.699,1.009
340.729,1.009
340.759,1.006
340.789,1.008
340.819,1.009
340.849,1.012
340.879,1.010
340.909,1.008
340.939,1.007
340.969,1.009
340.999,1.005
341.029,1.012
341.059,1.005
341.089,1.009
341.119,1.011
341.149,1.004
341.179,1.006
341.209,1.013
341.239,1.010
341.269,1.010
341.299,1.014
341.329,1.000
341.359,1.008
341.389,1.010
341.419,1.005
341.449,1.009
341.479,1.009
341.509,1.007
341.539,1.013
341.569,1.008
341.599,1.009
341.629,1.009
341.659,1.009
341.689,1.010
341.719,1.006
341.749,1.006
341.779,1.010
341.809,1.007
341.839,1.010
341.869,1.012
341.899,1.008
341.929,1.003
341.959,1.011
341.989,1.006
342.019,1.004
342.049,1.012
342.079,1.010
342.109,1.004
342.139,1.012
342.169,1.001
342.199,1.011
342.229,1.013
342.259,1.009
342.289,1.008
342.319,1.007
342.349,1.007
342.379,1.009
342.409,1.008
342.439,1.009
342.469,1.006
342.499,1.008
342.529,1.012
342.559,1.008
342.589,1.006
342.619,1.006
342.649,1.008
342.679,1.006
342.709,1.015
342.739,1.006
342.769,1.013
342.799,1.010
342.829,1.002
342.859,1.009
342.889,1.010
342.919,1.010
342.949,1.007
342.979,1.009
343.009,1.003
343.039,1.014
343.069,1.010
343.099,1.008
343.129,1.005
343.159,1.003
343.189,1.007
343.219,1.009
343.249,1.008
343.279,1.006
343.309,1.010
343.339,1.008
343.369,1.009
343.399,1.009
343.429,1.006
343.459,1.006
343.489,1.008
343.519,1.008
343.549,1.014
343.579,1.000
343.609,1.012
343.639,1.012
343.669,1.004
343.699,1.012
343.729,1.015
343.759,0.996
343.789,1.019
343.819,1.014
343.849,1.000
343.879,1.013
343.909,1.009
343.939,1.002
343.969,1.003
343.999,1.002
344.029,1.004
344.059,1.009
344.089,1.010
344.119,1.012
344.149,1.005
344.179,1.006
344.209,1.012
344.239,1.010
344.269,1.012
344.299,1.003
344.329,1.009
344.359,1.008
344.389,1.010
344.419,1.013
344.449,1.006
344.479,1.005
344.509,1.007
344.539,1.002
344.569,1.012
344.599,1.008
344.629,1.003
344.659,1.014
344.689,0.999
344.719,1.007
344.749,1.009
344.779,1.010
344.809,1.006
344.839,1.008
344.869,1.005
344.899,1.006
344.929,1.007
344.959,1.014
344.989,1.010
345.019,1.009
345.049,1.013
345.079,1.009
345.109,1.006
345.139,1.005
345.169,1.012
345.199,1.009
345.229,1.007
345.259,1.007
345.289,1.006
345.319,1.006
345.349,1.006
345.379,1.005
345.409,1.009
345.439,1.013
345.469,1.007
345.499,1.009
345.529,1.001
345.559,1.003
345.589,1.013
345.619,1.011
345.649,1.017
345.679,1.007
345.709,1.009
345.739,1.008
345.769,1.008
345.799,1.007
345.829,1.007
345.859,1.009
345.889,1.006
345.919,1.009
345.949,1.012
345.979,1.013
346.009,1.013
346.039,1.005
346.069,1.009
346.099,1.008
346.129,1.004
346.159,1.007
346.189,1.013
346.219,1.008
346.249,1.004
346.279,1.011
346.309,1.006
346.339,1.013
346.369,1.009
346.399,1.008
346.429,1.013
346.459,1.008
346.489,1.010
346.519,1.008
346.549,1.011
346.579,1.008
346.609,1.011
346.639,1.006
346.669,1.003
346.699,1.009
346.729,1.008
346.759,1.011
346.789,1.017
346.819,1.006
346.849,1.009
346.879,1.007
346.909,1.002
346.939,1.010
346.969,1.010
346.999,1.007
347.029,1.012
347.059,1.004
347.089,1.005
347.119,1.012
347.149,1.008
347.179,1.005
347.209,1.006
347.239,1.006
347.269,1.008
347.299,1.008
347.329,1.008
347.359,1.008
347.389,1.007
347.419,1.009
347.449,1.010
347.479,1.006
347.509,1.011
347.539,1.008
347.569,1.013
347.599,1.004
347.629,1.006
347.659,1.012
347.689,1.007
347.719,1.004
347.749,1.010
347.779,1.010
347.809,1.009
347.839,1.013
347.869,1.001
347.899,1.007
347.929,1.010
347.959,1.008
347.989,1.007
348.019,1.004
348.049,1.006
348.079,1.010
348.109,1.009
348.139,1.010
348.169,1.006
348.199,1.009
348.229,1.007
348.259,1.008
348.289,1.007
348.319,1.011
348.349,1.009
348.379,1.006
348.409,1.008
348.439,1.006
348.469,1.010
348.499,1.008
348.529,1.008
348.559,1.012
348.589,1.005
348.619,1.005
348.649,1.010
348.679,1.009
348.709,1.008
348.739,1.011
348.769,1.002
348.799,1.006
348.829,1.013
348.859,1.008
348.889,1.008
348.919,1.004
348.949,1.009
348.979,1.009
349.009,1.011
349.039,1.007
349.069,1.006
349.099,1.008
349.129,1.008
349.159,1.009
349.189,1.006
349.219,1.007
349.249,1.009
349.279,1.008
349.309,1.012
349.339,1.007
349.369,1.009
349.399,1.008
349.429,1.011
349.459,1.003
349.489,1.009
349.519,1.009
349.549,1.009
349.579,1.008
349.609,1.012
349.639,1.009
349.669,1.013
349.699,1.013
349.729,1.003
349.759,1.010
349.789,1.010
349.819,1.006
349.849,1.010
349.879,1.007
349.909,1.008
349.939,1.013
349.969,1.008
349.999,1.006
350.029,1.009
350.059,1.009
350.089,1.010
350.119,1.009
350.149,1.010
350.179,1.009
350.209,1.009
350.239,1.010
350.269,1.010
350.299,1.009
350.329,1.008
350.359,1.009
350.389,1.016
350.419,1.005
350.449,1.013
350.479,1.007
350.509,1.003
350.539,1.010
350.569,1.009
350.599,1.010
350.629,1.012
350.659,1.006
350.689,1.007
350.719,1.012
350.749,1.012
350.779,1.009
350.809,1.006
350.839,1.007
350.869,1.010
350.899,1.011
350.929,1.009
350.959,1.007
350.989,1.008
351.019,1.008
351.049,1.009
351.079,1.007
351.109,1.010
351.139,1.012
351.169,1.009
351.199,1.006
351.229,1.003
351.259,1.006
351.289,1.008
351.319,1.008
351.349,1.005
351.379,1.009
351.409,1.007
351.439,1.002
351.469,1.008
351.499,1.008
351.529,1.008
351.559,1.017
351.589,1.002
351.619,1.009
351.649,1.014
351.679,1.003
351.709,1.010
351.739,1.007
351.769,1.008
351.799,1.011
351.829,1.010
351.859,1.011
351.889,1.009
351.919,1.008
351.949,1.008
351.979,1.008
352.009,1.010
352.039,1.011
352.069,1.009
352.099,1.006
352.129,1.007
352.159,1.007
352.189,1.012
352.219,1.011
352.249,1.006
352.279,1.011
352.309,1.002
352.339,1.005
352.369,1.013
352.399,1.011
352.429,1.007
352.459,1.016
352.489,0.999
352.519,1.009
352.549,1.013
352.579,1.009
352.609,1.009
352.639,1.008
352.669,1.007
352.699,1.007
352.729,1.008
352.759,1.009
352.789,1.007
352.819,1.009
352.849,1.010
352.879,1.008
352.909,1.008
352.939,1.011
352.969,1.005
352.999,1.006
353.029,1.007
353.059,1.012
353.089,1.003
353.119,1.012
353.149,1.011
353.179,1.005
353.209,1.004
353.239,1.012
353.269,1.013
353.299,1.002
353.329,1.010
353.359,1.000
353.389,1.008
353.419,1.011
353.449,1.006
353.479,1.009
353.509,1.009
353.539,1.007
