df_hash,22ZHK4.AG46P6
174.404,1.022
174.434,1.021
174.464,1.030
174.494,1.020
174.524,1.025
174.554,1.023
174.584,1.019
174.614,1.020
174.644,1.027
174.674,1.024
174.704,1.025
174.734,1.024
174.764,1.024
174.794,1.019
174.824,1.026
174.854,1.017
174.884,1.018
174.914,1.033
174.944,1.016
174.974,1.023
175.004,1.023
175.034,1.029
175.064,1.026
175.094,1.021
175.124,1.024
175.154,1.024
175.184,1.020
175.214,1.021
175.244,1.024
175.274,1.021
175.304,1.023
175.334,1.025
175.364,1.028
175.394,1.025
175.424,1.027
175.454,1.024
175.484,1.029
175.514,1.020
175.544,1.024
175.574,1.026
175.604,1.017
175.634,1.021
175.664,1.024
175.694,1.024
175.724,1.027
175.754,1.024
175.784,1.025
175.814,1.017
175.844,1.019
175.874,1.022
175.904,1.021
175.934,1.021
175.964,1.028
175.994,1.028
176.024,1.024
176.054,1.026
176.084,1.028
176.114,1.026
176.144,1.018
176.174,1.026
176.204,1.019
176.234,1.018
176.264,1.026
176.294,1.024
176.324,1.025
176.354,1.029
176.384,1.024
176.414,1.023
176.444,1.022
176.474,1.019
176.504,1.024
176.534,1.021
176.564,1.022
176.594,1.025
176.624,1.024
176.654,1.021
176.684,1.023
176.714,1.030
176.744,1.026
176.774,1.026
176.804,1.024
176.834,1.020
176.864,1.013
176.894,1.029
176.924,1.028
176.954,1.021
176.984,1.022
177.014,1.024
177.044,1.026
177.074,1.020
177.104,1.022
177.134,1.025
177.164,1.023
177.194,1.022
177.224,1.024
177.254,1.027
177.284,1.026
177.314,1.021
177.344,1.026
177.374,1.024
177.404,1.022
177.434,1.025
177.464,1.026
177.494,1.023
177.524,1.028
177.554,1.026
177.584,1.019
177.614,1.030
177.644,1.024
177.674,1.023
177.704,1.024
177.734,1.021
177.764,1.023
177.794,1.024
177.824,1.024
177.854,1.025
177.884,1.025
177.914,1.026
177.944,1.024
177.974,1.020
178.004,1.025
178.034,1.014
178.064,1.021
178.094,1.026
178.124,1.022
178.154,1.028
178.184,1.022
178.214,1.019
178.244,1.024
178.274,1.031
178.304,1.024
178.334,1.026
178.364,1.020
178.394,1.020
178.424,1.019
178.454,1.025
178.484,1.024
178.514,1.022
178.544,1.022
178.574,1.024
178.604,1.021
178.634,1.023
178.664,1.023
178.694,1.014
178.724,1.021
178.754,1.031
178.784,1.022
178.814,1.028
178.844,1.023
178.874,1.020
178.904,1.024
178.934,1.031
178.964,1.024
178.994,1.027
179.024,1.019
179.054,1.019
179.084,1.024
179.114,1.023
179.144,1.024
179.174,1.027
179.204,1.021
179.234,1.021
179.264,1.024
179.294,1.026
179.324,1.023
179.354,1.021
179.384,1.024
179.414,1.021
179.444,1.033
179.474,1.024
179.504,1.023
179.534,1.024
179.564,1.023
179.594,1.025
179.624,1.033
179.654,1.018
179.684,1.026
179.714,1.024
179.744,1.020
179.774,1.021
179.804,1.022
179.834,1.025
179.864,1.027
179.894,1.026
179.924,1.025
179.954,1.025
179.984,1.022
180.014,1.024
180.044,1.021
180.074,1.019
180.104,1.025
180.134,1.023
180.164,1.028
180.194,1.025
180.224,1.021
180.254,1.021
180.284,1.023
180.314,1.023
180.344,1.031
180.374,1.021
180.404,1.025
180.434,1.022
180.464,1.021
180.494,1.026
180.524,1.020
180.554,1.026
180.584,1.030
180.614,1.025
180.644,1.025
180.674,1.028
180.704,1.021
180.734,1.021
180.764,1.021
180.794,1.022
180.824,1.028
180.854,1.021
180.884,1.020
180.914,1.020
180.944,1.026
180.974,1.021
181.004,1.028
181.034,1.021
181.064,1.022
181.094,1.021
181.124,1.024
181.154,1.021
181.184,1.025
181.214,1.025
181.244,1.021
181.274,1.026
181.304,1.030
181.334,1.023
181.364,1.016
181.394,1.023
181.424,1.024
181.454,1.022
181.484,1.025
181.514,1.016
181.544,1.023
181.574,1.026
181.604,1.024
181.634,1.028
181.664,1.021
181.694,1.025
181.724,1.021
181.754,1.025
181.784,1.021
181.814,1.022
181.844,1.024
181.874,1.025
181.904,1.032
181.934,1.022
181.964,1.017
181.994,1.028
182.024,1.033
182.054,1.020
182.084,1.028
182.114,1.019
182.144,1.018
182.174,1.030
182.204,1.029
182.234,1.020
182.264,1.024
182.294,1.028
182.324,1.027
182.354,1.022
182.384,1.021
182.414,1.027
182.444,1.027
182.474,1.021
182.504,1.026
182.534,1.025
182.564,1.021
182.594,1.014
182.624,1.033
182.654,1.026
182.684,1.026
182.714,1.023
182.744,1.020
182.774,1.020
182.804,1.022
182.834,1.020
182.864,1.037
182.894,1.022
182.924,1.028
182.954,1.022
182.984,1.020
183.014,1.027
183.044,1.027
183.074,1.023
183.104,1.020
183.134,1.027
183.164,1.022
183.194,1.028
183.224,1.015
183.254,1.022
183.284,1.029
183.314,1.023
183.344,1.021
183.374,1.023
183.404,1.024
183.434,1.024
183.464,1.027
183.494,1.024
183.524,1.024
183.554,1.022
183.584,1.022
183.614,1.020
183.644,1.021
183.674,1.024
183.704,1.028
183.734,1.021
183.764,1.025
183.794,1.026
183.824,1.020
183.854,1.031
183.884,1.021
183.914,1.021
183.944,1.024
183.974,1.021
184.004,1.023
184.034,1.032
184.064,1.020
184.094,1.030
184.124,1.022
184.154,1.021
184.184,1.026
184.214,1.024
184.244,1.023
184.274,1.024
184.304,1.027
184.334,1.031
184.364,1.027
184.394,1.016
184.424,1.027
184.454,1.026
184.484,1.018
184.514,1.025
184.544,1.022
184.574,1.023
184.604,1.032
184.634,1.017
184.664,1.026
184.694,1.023
184.724,1.021
184.754,1.023
184.784,1.024
184.814,1.023
184.844,1.025
184.874,1.027
184.904,1.027
184.934,1.026
184.964,1.026
184.994,1.014
185.024,1.026
185.054,1.030
185.084,1.021
185.114,1.022
185.144,1.022
185.174,1.027
185.204,1.034
185.234,1.020
185.264,1.022
185.294,1.021
185.324,1.024
185.354,1.024
185.384,1.021
185.414,1.025
185.444,1.028
185.474,1.026
185.504,1.028
185.534,1.021
185.564,1.020
185.594,1.019
185.624,1.022
185.654,1.025
185.684,1.022
185.714,1.020
185.744,1.023
185.774,1.029
185.804,1.031
185.834,1.021
185.864,1.025
185.894,1.026
185.924,1.023
185.954,1.022
185.984,1.023
186.014,1.023
186.044,1.023
186.074,1.023
186.104,1.031
186.134,1.021
186.164,1.022
186.194,1.027
186.224,1.019
186.254,1.028
186.284,1.022
186.314,1.021
186.344,1.024
186.374,1.028
186.404,1.032
186.434,1.023
186.464,1.021
186.494,1.025
186.524,1.022
186.554,1.021
186.584,1.023
186.614,1.024
186.644,1.027
186.674,1.028
186.704,1.026
186.734,1.019
186.764,1.029
186.794,1.023
186.824,1.024
186.854,1.025
186.884,1.020
186.914,1.021
186.944,1.028
186.974,1.027
187.004,1.026
187.034,1.015
187.064,1.023
187.094,1.022
187.124,1.022
187.154,1.028
187.184,1.020
187.214,1.022
187.244,1.026
187.274,1.030
187.304,1.024
187.334,1.021
187.364,1.029
187.394,1.018
187.424,1.026
187.454,1.030
187.484,1.021
187.514,1.021
187.544,1.023
187.574,1.026
187.604,1.028
187.634,1.019
187.664,1.020
187.694,1.025
187.724,1.024
187.754,1.024
187.784,1.020
187.814,1.026
187.844,1.022
187.874,1.025
187.904,1.019
187.934,1.022
187.964,1.029
187.994,1.017
188.024,1.024
188.054,1.033
188.084,1.021
188.114,1.023
188.144,1.024
188.174,1.029
188.204,1.022
188.234,1.021
188.264,1.025
188.294,1.025
188.324,1.020
188.354,1.024
188.384,1.026
188.414,1.023
188.444,1.021
188.474,1.026
188.504,1.028
188.534,1.030
188.564,1.028
188.594,1.032
188.624,1.008
188.654,1.025
188.684,1.028
188.714,1.021
188.744,1.023
188.774,1.021
188.804,1.021
188.834,1.026
188.864,1.021
188.894,1.023
188.924,1.025
188.954,1.021
188.984,1.022
189.014,1.025
189.044,1.022
189.074,1.024
189.104,1.024
189.134,1.021
189.164,1.024
189.194,1.021
189.224,1.025
189.254,1.016
189.284,1.021
189.314,1.030
189.344,1.021
189.374,1.025
189.404,1.026
189.434,1.024
189.464,1.021
189.494,1.031
189.524,1.026
189.554,1.025
189.584,1.021
189.614,1.019
189.644,1.022
189.674,1.023
189.704,1.025
189.734,1.029
189.764,1.028
189.794,1.023
189.824,1.025
189.854,1.024
189.884,1.023
189.914,1.015
189.944,1.024
189.974,1.029
190.004,1.019
190.034,1.028
190.064,1.024
190.094,1.023
190.124,1.027
190.154,1.023
190.184,1.021
190.214,1.026
190.244,1.021
190.274,1.022
190.304,1.021
190.334,1.022
190.364,1.024
190.394,1.027
190.424,1.025
190.454,1.026
190.484,1.023
190.514,1.028
190.544,1.026
190.574,1.020
190.604,1.032
190.634,1.019
190.664,1.021
190.694,1.024
190.724,1.022
190.754,1.021
190.784,1.032
190.814,1.021
190.844,1.023
190.874,1.021
190.904,1.023
190.934,1.019
190.964,1.020
190.994,1.025
191.024,1.028
191.054,1.026
191.084,1.030
191.114,1.022
191.144,1.025
191.174,1.031
191.204,1.017
191.234,1.024
191.264,1.023
191.294,1.022
191.324,1.021
191.354,1.030
191.384,1.022
191.414,1.023
191.444,1.024
191.474,1.027
191.504,1.022
191.534,1.019
191.564,1.025
191.594,1.023
191.624,1.023
191.654,1.023
191.684,1.032
191.714,1.027
191.744,1.022
191.774,1.027
191.804,1.019
191.834,1.025
191.864,1.025
191.894,1.015
191.924,1.017
191.954,1.028
191.984,1.026
192.014,1.027
192.044,1.026
192.074,1.025
192.104,1.021
192.134,1.021
192.164,1.021
192.194,1.026
192.224,1.022
192.254,1.024
192.284,1.029
192.314,1.021
192.344,1.025
192.374,1.028
192.404,1.021
192.434,1.027
192.464,1.025
192.494,1.021
192.524,1.020
192.554,1.030
192.584,1.019
192.614,1.026
192.644,1.024
192.674,1.021
192.704,1.025
192.734,1.028
192.764,1.023
192.794,1.023
192.824,1.023
192.854,1.027
192.884,1.023
192.914,1.014
192.944,1.022
192.974,1.026
193.004,1.030
193.034,1.026
193.064,1.025
193.094,1.022
193.124,1.030
193.154,1.032
193.184,1.021
193.214,1.017
193.244,1.028
193.274,1.023
193.304,1.023
193.334,1.023
193.364,1.024
193.394,1.029
193.424,1.022
193.454,1.026
193.484,1.021
193.514,1.025
193.544,1.027
193.574,1.020
193.604,1.026
193.634,1.025
193.664,1.025
193.694,1.022
193.724,1.025
193.754,1.021
193.784,1.032
193.814,1.021
193.844,1.030
193.874,1.023
193.904,1.022
193.934,1.024
193.964,1.025
193.994,1.024
194.024,1.027
194.054,1.032
194.084,1.025
194.114,1.029
194.144,1.011
194.174,1.021
194.204,1.024
194.234,1.019
194.264,1.023
194.294,1.023
194.324,1.022
194.354,1.031
194.384,1.027
194.414,1.027
194.444,1.026
194.474,1.021
194.504,1.022
194.534,1.021
194.564,1.024
194.594,1.021
194.624,1.028
194.654,1.021
194.684,1.026
194.714,1.022
194.744,1.021
194.774,1.032
194.804,1.016
194.834,1.021
194.864,1.023
194.894,1.021
194.924,1.023
194.954,1.029
194.984,1.026
195.014,1.028
195.044,1.022
195.074,1.024
195.104,1.022
195.134,1.021
195.164,1.029
195.194,1.023
195.224,1.027
195.254,1.024
195.284,1.023
195.314,1.019
195.344,1.027
195.374,1.027
195.404,1.021
195.434,1.024
195.464,1.022
195.494,1.023
195.524,1.031
195.554,1.021
195.584,1.025
195.614,1.022
195.644,1.021
195.674,1.023
195.704,1.023
195.734,1.025
195.764,1.028
195.794,1.024
195.824,1.025
195.854,1.021
195.884,1.025
195.914,1.019
195.944,1.023
195.974,1.031
196.004,1.024
196.034,1.022
196.064,1.023
196.094,1.025
196.124,1.031
196.154,1.025
196.184,1.025
196.214,1.022
196.244,1.022
196.274,1.026
196.304,1.024
196.334,1.021
196.364,1.026
196.394,1.028
196.424,1.026
196.454,1.029
196.484,1.032
196.514,1.028
196.544,1.017
196.574,1.026
196.604,1.023
196.634,1.020
196.664,1.025
196.694,1.022
196.724,1.025
196.754,1.029
196.784,1.026
196.814,1.029
196.844,1.020
196.874,1.022
196.904,1.025
196.934,1.021
196.964,1.024
196.994,1.021
197.024,1.023
197.054,1.029
197.084,1.025
197.114,1.027
197.144,1.027
197.174,1.023
197.204,1.031
197.234,1.016
197.264,1.022
197.294,1.027
197.324,1.026
197.354,1.030
197.384,1.024
197.414,1.028
197.444,1.026
197.474,1.019
197.504,1.023
197.534,1.024
197.564,1.025
197.594,1.025
197.624,1.023
197.654,1.025
197.684,1.023
197.714,1.027
197.744,1.026
197.774,1.023
197.804,1.032
197.834,1.019
197.864,1.017
197.894,1.024
197.924,1.028
197.954,1.029
197.984,1.026
198.014,1.023
198.044,1.027
198.074,1.021
198.104,1.024
198.134,1.025
198.164,1.025
198.194,1.028
198.224,1.023
198.254,1.029
198.284,1.023
198.314,1.024
198.344,1.029
198.374,1.026
198.404,1.027
198.434,1.022
198.464,1.024
198.494,1.025
198.524,1.025
198.554,1.026
198.584,1.031
198.614,1.025
198.644,1.024
198.674,1.017
198.704,1.026
198.734,1.026
198.764,1.024
198.794,1.021
198.824,1.024
198.854,1.028
198.884,1.020
198.914,1.029
198.944,1.020
198.974,1.022
199.004,1.027
199.034,1.024
199.064,1.019
199.094,1.025
199.124,1.028
199.154,1.022
199.184,1.026
199.214,1.025
199.244,1.032
199.274,1.024
199.304,1.024
199.334,1.021
199.364,1.025
199.394,1.021
199.424,1.027
199.454,1.023
199.484,1.023
199.514,1.027
199.544,1.017
199.574,1.021
199.604,1.032
199.634,1.020
199.664,1.025
199.694,1.026
199.724,1.022
199.754,1.023
199.784,1.028
199.814,1.026
199.844,1.027
199.874,1.023
199.904,1.021
199.934,1.023
199.964,1.025
199.994,1.026
200.024,1.025
200.054,1.026
200.084,1.021
200.114,1.021
200.144,1.021
200.174,1.023
200.204,1.027
200.234,1.021
200.264,1.025
200.294,1.023
200.324,1.021
200.354,1.027
200.384,1.024
200.414,1.025
200.444,1.023
200.474,1.021
200.504,1.023
200.534,1.026
200.564,1.024
200.594,1.024
200.624,1.023
200.654,1.029
200.684,1.027
200.714,1.029
200.744,1.023
200.774,1.014
200.804,1.027
200.834,1.029
200.864,1.021
200.894,1.027
200.924,1.021
200.954,1.024
200.984,1.031
201.014,1.022
201.044,1.027
201.074,1.021
201.104,1.021
201.134,1.023
201.164,1.027
201.194,1.024
201.224,1.025
201.254,1.024
201.284,1.028
201.314,1.023
201.344,1.026
201.374,1.027
201.404,1.016
201.434,1.024
201.464,1.027
201.494,1.019
201.524,1.023
201.554,1.024
201.584,1.021
201.614,1.038
201.644,1.023
201.674,1.029
201.704,1.025
201.734,1.020
201.764,1.019
201.794,1.026
201.824,1.025
201.854,1.024
201.884,1.024
201.914,1.028
201.944,1.028
201.974,1.029
202.004,1.035
202.034,1.021
202.064,1.025
202.094,1.024
202.124,1.019
202.154,1.023
202.184,1.027
202.214,1.028
202.244,1.025
202.274,1.028
202.304,1.025
202.334,1.023
202.364,1.025
202.394,1.022
202.424,1.025
202.454,1.026
202.484,1.025
202.514,1.025
202.544,1.027
202.574,1.024
202.604,1.024
202.634,1.018
202.664,1.027
202.694,1.022
202.724,1.021
202.754,1.025
202.784,1.022
202.814,1.021
202.844,1.028
202.874,1.026
202.904,1.020
202.934,1.019
202.964,1.023
202.994,1.026
203.024,1.023
203.054,1.025
203.084,1.022
203.114,1.031
203.144,1.027
203.174,1.027
203.204,1.024
203.234,1.016
203.264,1.029
203.294,1.028
203.324,1.017
203.354,1.023
203.384,1.027
203.414,1.021
203.444,1.037
203.474,1.029
203.504,1.023
203.534,1.022
203.564,1.021
203.594,1.027
203.624,1.022
203.654,1.023
203.684,1.022
203.714,1.028
203.744,1.023
203.774,1.029
203.804,1.022
203.834,1.025
203.864,1.029
203.894,1.022
203.924,1.018
203.954,1.022
203.984,1.025
204.014,1.021
204.044,1.029
204.074,1.024
204.104,1.023
204.134,1.022
204.164,1.023
204.194,1.021
204.224,1.026
204.254,1.022
204.284,1.028
204.314,1.026
204.344,1.028
204.374,1.032
204.404,1.018
204.434,1.034
204.464,1.027
204.494,1.019
204.524,1.025
204.554,1.022
204.584,1.026
204.614,1.031
204.644,1.023
204.674,1.028
204.704,1.024
204.734,1.024
204.764,1.023
204.794,1.020
204.824,1.026
204.854,1.025
204.884,1.028
204.914,1.023
204.944,1.021
204.974,1.019
205.004,1.021
205.034,1.030
205.064,1.021
205.094,1.022
205.124,1.021
205.154,1.021
205.184,1.032
205.214,1.023
205.244,1.022
205.274,1.024
205.304,1.019
205.334,1.023
205.364,1.024
205.394,1.025
205.424,1.024
205.454,1.025
205.484,1.030
205.514,1.021
205.544,1.026
205.574,1.032
205.604,1.016
205.634,1.029
205.664,1.021
205.694,1.020
205.724,1.025
205.754,1.025
205.784,1.029
205.814,1.025
205.844,1.021
205.874,1.027
205.904,1.018
205.934,1.023
205.964,1.021
205.994,1.022
206.024,1.025
206.054,1.024
206.084,1.024
206.114,1.030
206.144,1.026
206.174,1.026
206.204,1.030
206.234,1.021
206.264,1.026
206.294,1.022
206.324,1.022
206.354,1.025
206.384,1.025
206.414,1.031
206.444,1.022
206.474,1.026
206.504,1.023
206.534,1.021
206.564,1.024
206.594,1.023
206.624,1.027
206.654,1.023
206.684,1.027
206.714,1.027
206.744,1.026
206.774,1.021
206.804,1.029
206.834,1.026
206.864,1.024
206.894,1.025
206.924,1.018
206.954,1.022
206.984,1.025
207.014,1.029
207.044,1.029
207.074,1.020
207.104,1.021
207.134,1.021
207.164,1.021
207.194,1.023
207.224,1.027
207.254,1.024
207.284,1.023
207.314,1.025
207.344,1.032
207.374,1.024
207.404,1.021
207.434,1.022
207.464,1.014
207.494,1.023
207.524,1.027
207.554,1.023
207.584,1.022
207.614,1.025
207.644,1.030
207.674,1.026
207.704,1.021
207.734,1.026
207.764,1.027
207.794,1.018
207.824,1.022
207.854,1.028
207.884,1.021
207.914,1.024
207.944,1.025
207.974,1.029
208.004,1.026
208.034,1.027
208.064,1.026
208.094,1.014
208.124,1.029
208.154,1.024
208.184,1.020
208.214,1.027
208.244,1.025
208.274,1.025
208.304,1.031
208.334,1.024
208.364,1.027
208.394,1.026
208.424,1.022
208.454,1.022
208.484,1.024
208.514,1.027
208.544,1.026
208.574,1.028
208.604,1.030
208.634,1.019
208.664,1.021
208.694,1.024
208.724,1.020
208.754,1.030
208.784,1.022
208.814,1.021
208.844,1.025
208.874,1.022
208.904,1.023
208.934,1.029
208.964,1.021
208.994,1.025
209.024,1.021
209.054,1.021
209.084,1.022
209.114,1.027
209.144,1.024
209.174,1.026
209.204,1.021
209.234,1.028
209.264,1.027
209.294,1.022
209.324,1.027
209.354,1.015
209.384,1.032
209.414,1.025
209.444,1.026
209.474,1.024
209.504,1.023
209.534,1.019
209.564,1.033
209.594,1.021
209.624,1.029
209.654,1.021
209.684,1.021
209.714,1.024
209.744,1.025
209.774,1.026
209.804,1.028
209.834,1.024
209.864,1.023
209.894,1.027
209.924,1.023
209.954,1.029
209.984,1.017
210.014,1.024
210.044,1.027
210.074,1.016
210.104,1.024
210.134,1.021
210.164,1.026
210.194,1.031
210.224,1.021
210.254,1.023
210.284,1.019
210.314,1.018
210.344,1.027
210.374,1.024
210.404,1.019
210.434,1.028
210.464,1.024
210.494,1.026
210.524,1.030
210.554,1.026
210.584,1.022
210.614,1.019
210.644,1.021
210.674,1.032
210.704,1.019
210.734,1.023
210.764,1.028
210.794,1.025
210.824,1.031
210.854,1.027
210.884,1.021
210.914,1.022
210.944,1.022
210.974,1.024
211.004,1.021
211.034,1.026
211.064,1.024
211.094,1.024
211.124,1.023
211.154,1.018
211.184,1.025
211.214,1.026
211.244,1.026
211.274,1.027
211.304,1.021
211.334,1.019
211.364,1.024
211.394,1.029
211.424,1.034
211.454,1.024
211.484,1.026
211.514,1.022
211.544,1.021
211.574,1.027
211.604,1.024
211.634,1.022
211.664,1.026
211.694,1.026
211.724,1.023
211.754,1.023
211.784,1.023
211.814,1.022
211.844,1.028
211.874,1.028
211.904,1.018
211.934,1.025
211.964,1.027
211.994,1.021
212.024,1.030
212.054,1.022
212.084,1.023
212.114,1.027
212.144,1.024
212.174,1.025
212.204,1.024
212.234,1.022
212.264,1.028
212.294,1.028
212.324,1.024
212.354,1.021
212.384,1.027
212.414,1.019
212.444,1.021
212.474,1.029
212.504,1.021
212.534,1.021
212.564,1.022
212.594,1.025
212.624,1.025
212.654,1.027
212.684,1.024
212.714,1.025
212.744,1.022
212.774,1.020
212.804,1.021
212.834,1.024
212.864,1.021
212.894,1.028
212.924,1.027
212.954,1.028
212.984,1.026
213.014,1.016
213.044,1.030
213.074,1.026
213.104,1.021
213.134,1.024
213.164,1.021
213.194,1.024
213.224,1.031
213.254,1.022
213.284,1.026
213.314,1.025
213.344,1.020
213.374,1.024
213.404,1.022
213.434,1.023
213.464,1.022
213.494,1.029
213.524,1.029
213.554,1.028
213.584,1.030
213.614,1.014
213.644,1.030
213.674,1.029
213.704,1.022
213.734,1.024
213.764,1.027
213.794,1.027
213.824,1.033
213.854,1.022
213.884,1.027
213.914,1.024
213.944,1.022
213.974,1.021
214.004,1.024
214.034,1.027
214.064,1.027
214.094,1.022
214.124,1.026
214.154,1.021
214.184,1.021
214.214,1.023
214.244,1.024
214.274,1.026
214.304,1.022
214.334,1.021
214.364,1.025
214.394,1.028
214.424,1.030
214.454,1.021
214.484,1.023
214.514,1.025
214.544,1.022
214.574,1.023
214.604,1.021
214.634,1.024
214.664,1.026
214.694,1.023
214.724,1.028
214.754,1.025
214.784,1.027
214.814,1.026
214.844,1.024
214.874,1.024
214.904,1.022
214.934,1.018
214.964,1.028
214.994,1.024
215.024,1.026
215.054,1.039
215.084,1.023
215.114,1.025
215.144,1.021
215.174,1.025
215.204,1.025
215.234,1.024
215.264,1.023
215.294,1.027
215.324,1.026
215.354,1.026
215.384,1.022
215.414,1.029
215.444,1.022
215.474,1.028
215.504,1.025
215.534,1.022
215.564,1.021
215.594,1.025
215.624,1.028
215.654,1.024
215.684,1.030
215.714,1.032
215.744,1.023
215.774,1.021
215.804,1.024
215.834,1.021
215.864,1.021
215.894,1.029
215.924,1.021
215.954,1.029
215.984,1.029
216.014,1.026
216.044,1.028
216.074,1.021
216.104,1.027
216.134,1.024
216.164,1.021
216.194,1.024
216.224,1.021
216.254,1.024
216.284,1.036
216.314,1.028
216.344,1.030
216.374,1.026
216.404,1.024
216.434,1.023
216.464,1.020
216.494,1.022
216.524,1.023
216.554,1.029
216.584,1.025
216.614,1.031
216.644,1.031
216.674,1.015
216.704,1.029
216.734,1.023
216.764,1.021
216.794,1.022
216.824,1.019
216.854,1.027
216.884,1.035
216.914,1.021
216.944,1.032
216.974,1.026
217.004,1.022
217.034,1.021
217.064,1.021
217.094,1.024
217.124,1.023
217.154,1.025
217.184,1.030
217.214,1.031
217.244,1.033
217.274,1.018
217.304,1.030
217.334,1.026
217.364,1.020
217.394,1.024
217.424,1.022
217.454,1.024
217.484,1.033
217.514,1.023
217.544,1.028
217.574,1.022
217.604,1.022
217.634,1.024
217.664,1.024
217.694,1.022
217.724,1.024
217.754,1.022
217.784,1.028
217.814,1.022
217.844,1.023
217.874,1.026
217.904,1.020
217.934,1.028
217.964,1.021
217.994,1.021
218.024,1.025
218.054,1.026
218.084,1.025
218.114,1.025
218.144,1.023
218.174,1.025
218.204,1.023
218.234,1.022
218.264,1.024
218.294,1.023
218.324,1.025
218.354,1.025
218.384,1.028
218.414,1.027
