df_hash,22ZHK4.EG2MBW
393.600,1.024
393.630,1.034
393.660,1.035
393.690,1.029
393.720,1.022
393.750,1.031
393.780,1.031
393.810,1.031
393.840,1.030
393.870,1.021
393.900,1.031
393.930,1.033
393.960,1.027
393.990,1.037
394.020,1.031
394.050,1.028
394.080,1.024
394.110,1.035
394.140,1.030
394.170,1.027
394.200,1.027
394.230,1.034
394.260,1.023
394.290,1.029
394.320,1.026
394.350,1.031
394.380,1.025
394.410,1.034
394.440,1.036
394.470,1.030
394.500,1.030
394.530,1.026
394.560,1.033
394.590,1.029
394.620,1.028
394.650,1.026
394.680,1.026
394.710,1.028
394.740,1.034
394.770,1.026
394.800,1.029
394.830,1.030
394.860,1.021
394.890,1.036
394.920,1.040
394.950,1.029
394.980,1.027
395.010,1.035
395.040,1.022
395.070,1.030
395.100,1.031
395.130,1.024
395.160,1.029
395.190,1.030
395.220,1.030
395.250,1.030
395.280,1.032
395.310,1.035
395.340,1.024
395.370,1.026
395.400,1.032
395.430,1.023
395.460,1.026
395.490,1.029
395.520,1.024
395.550,1.038
395.580,1.030
395.610,1.032
395.640,1.024
395.670,1.027
395.700,1.032
395.730,1.025
395.760,1.030
395.790,1.031
395.820,1.023
395.850,1.033
395.880,1.032
395.910,1.033
395.940,1.030
395.970,1.035
396.000,1.033
396.030,1.031
396.060,1.037
396.090,1.031
396.120,1.040
396.150,1.043
396.180,1.054
396.210,1.053
396.240,1.072
396.270,1.089
396.300,1.077
396.330,1.065
396.360,1.051
396.390,1.052
396.420,1.045
396.450,1.023
396.480,1.019
396.510,0.996
396.540,0.997
396.570,1.000
396.600,0.983
396.630,0.998
396.660,0.993
396.690,0.996
396.720,0.990
396.750,0.967
396.780,0.995
396.810,1.004
396.840,1.001
396.870,0.992
396.900,0.996
396.930,0.971
396.960,0.928
396.990,0.946
397.020,0.988
397.050,0.961
397.080,1.002
397.110,1.034
397.140,1.016
397.170,1.003
397.200,1.023
397.230,1.019
397.260,1.007
397.290,1.010
397.320,1.015
397.350,1.030
397.380,1.039
397.410,1.037
397.440,1.028
397.470,1.023
397.500,1.032
397.530,1.010
397.560,1.006
397.590,1.001
397.620,0.997
397.650,0.993
397.680,1.006
397.710,1.003
397.740,1.015
397.770,1.022
397.800,1.034
397.830,1.049
397.860,1.023
397.890,1.014
397.920,1.021
397.950,1.023
397.980,1.032
398.010,1.020
398.040,1.019
398.070,1.012
398.100,0.986
398.130,1.018
398.160,1.023
398.190,1.028
398.220,1.023
398.250,1.007
398.280,1.006
398.310,0.985
398.340,1.005
398.370,0.987
398.400,0.971
398.430,0.997
398.460,1.021
398.490,1.006
398.520,1.002
398.550,0.992
398.580,1.019
398.610,1.026
398.640,1.004
398.670,0.996
398.700,1.022
398.730,1.010
398.760,0.989
398.790,0.963
398.820,1.015
398.850,0.997
398.880,0.941
398.910,0.949
398.940,0.995
398.970,1.007
399.000,0.990
399.030,1.006
399.060,1.067
399.090,1.054
399.120,1.054
399.150,1.036
399.180,1.021
399.210,1.046
399.240,1.033
399.270,0.991
399.300,1.007
399.330,1.010
399.360,0.993
399.390,0.995
399.420,0.975
399.450,0.980
399.480,1.001
399.510,1.022
399.540,1.031
399.570,1.028
399.600,1.034
399.630,1.031
399.660,1.023
399.690,1.035
399.720,1.025
399.750,1.022
399.780,1.034
399.810,1.024
399.840,1.023
399.870,1.031
399.900,1.036
399.930,1.024
399.960,1.043
399.990,1.037
400.020,1.043
400.050,1.037
400.080,1.030
400.110,1.025
400.140,1.052
400.170,1.037
400.200,1.023
400.230,1.021
400.260,1.056
400.290,1.045
400.320,1.041
400.350,1.030
400.380,1.036
400.410,1.027
400.440,1.019
400.470,1.033
400.500,1.024
400.530,1.026
400.560,1.029
400.590,1.025
400.620,1.034
400.650,1.026
400.680,1.037
400.710,1.027
400.740,1.006
400.770,1.016
400.800,1.015
400.830,1.015
400.860,1.025
400.890,1.036
400.920,0.992
400.950,0.965
400.980,1.067
401.010,1.115
401.040,1.083
401.070,1.085
401.100,1.123
401.130,1.087
401.160,1.052
401.190,1.065
401.220,1.028
401.250,1.000
401.280,1.010
401.310,0.981
401.340,0.984
401.370,0.982
401.400,0.983
401.430,1.013
401.460,1.015
401.490,1.006
401.520,1.017
401.550,1.031
401.580,1.016
401.610,1.030
401.640,1.039
401.670,1.033
401.700,1.053
401.730,1.044
401.760,1.035
401.790,1.051
401.820,1.035
401.850,1.047
401.880,1.056
401.910,1.055
401.940,1.052
401.970,1.046
402.000,1.045
402.030,1.043
402.060,1.028
402.090,1.034
402.120,1.042
402.150,1.033
402.180,1.041
402.210,1.049
402.240,1.028
402.270,1.038
402.300,1.037
402.330,1.029
402.360,1.045
402.390,1.039
402.420,1.042
402.450,1.033
402.480,1.031
402.510,1.045
402.540,1.042
402.570,1.031
402.600,1.043
402.630,1.035
402.660,1.034
402.690,1.034
402.720,1.039
402.750,1.034
402.780,1.030
402.810,1.037
402.840,1.032
402.870,1.040
402.900,1.040
402.930,1.036
402.960,1.035
402.990,1.036
403.020,1.038
403.050,1.043
403.080,1.043
403.110,1.038
403.140,1.045
403.170,1.043
403.200,1.030
403.230,1.039
403.260,1.045
403.290,1.030
403.320,1.036
403.350,1.040
403.380,1.039
403.410,1.038
403.440,1.040
403.470,1.038
403.500,1.039
403.530,1.033
403.560,1.039
403.590,1.040
403.620,1.035
403.650,1.036
403.680,1.035
403.710,1.030
403.740,1.043
403.770,1.038
403.800,1.034
403.830,1.039
403.860,1.040
403.890,1.037
403.920,1.044
403.950,1.044
403.980,1.033
404.010,1.037
404.040,1.030
404.070,1.042
404.100,1.049
404.130,1.038
404.160,1.038
404.190,1.039
404.220,1.041
404.250,1.041
404.280,1.031
404.310,1.038
404.340,1.037
404.370,1.032
404.400,1.038
404.430,1.034
404.460,1.036
404.490,1.038
404.520,1.038
404.550,1.039
404.580,1.034
404.610,1.038
404.640,1.041
404.670,1.038
404.700,1.037
404.730,1.038
404.760,1.037
404.790,1.040
404.820,1.039
404.850,1.036
404.880,1.034
404.910,1.038
404.940,1.045
404.970,1.052
405.000,1.057
405.030,1.047
405.060,1.037
405.090,1.025
405.120,1.028
405.150,1.025
405.180,1.028
405.210,1.030
405.240,1.028
405.270,1.030
405.300,1.028
405.330,1.028
405.360,1.031
405.390,1.032
405.420,1.037
405.450,1.041
405.480,1.044
405.510,1.038
405.540,1.018
405.570,1.038
405.600,1.031
405.630,1.030
405.660,1.033
405.690,1.033
405.720,1.054
405.750,1.030
405.780,1.030
405.810,1.026
405.840,1.040
405.870,1.045
405.900,1.028
405.930,1.024
405.960,1.043
405.990,1.023
406.020,1.032
406.050,1.039
406.080,1.031
406.110,1.039
406.140,1.037
406.170,1.036
406.200,1.030
406.230,1.034
406.260,1.024
406.290,1.025
406.320,1.023
406.350,1.024
406.380,1.015
406.410,1.028
406.440,1.017
406.470,1.045
406.500,1.037
406.530,1.030
406.560,1.045
406.590,1.034
406.620,1.025
406.650,1.036
406.680,1.028
406.710,1.031
406.740,1.030
406.770,1.035
406.800,1.026
406.830,1.042
406.860,1.051
406.890,1.021
406.920,1.037
406.950,1.045
406.980,1.030
407.010,1.031
407.040,1.045
407.070,1.053
407.100,1.035
407.130,1.029
407.160,1.045
407.190,1.036
407.220,1.019
407.250,1.035
407.280,1.047
407.310,1.040
407.340,1.033
407.370,1.034
407.400,1.042
407.430,1.035
407.460,1.030
407.490,1.037
407.520,1.032
407.550,1.028
407.580,1.032
407.610,1.040
407.640,1.037
407.670,1.043
407.700,1.030
407.730,1.030
407.760,1.044
407.790,1.027
407.820,1.028
407.850,1.032
407.880,1.035
407.910,1.034
407.940,1.024
407.970,1.034
408.000,1.039
408.030,1.034
408.060,1.039
408.090,1.032
408.120,1.031
408.150,1.035
408.180,1.029
408.210,1.035
408.240,1.027
408.270,1.034
408.300,1.029
408.330,1.037
408.360,1.039
408.390,1.025
408.420,1.032
408.450,1.037
408.480,1.033
408.510,1.036
408.540,1.031
408.570,1.037
408.600,1.035
408.630,1.034
408.660,1.028
408.690,1.035
408.720,1.032
408.750,1.026
408.780,1.038
408.810,1.033
408.840,1.034
408.870,1.036
408.900,1.033
408.930,1.028
408.960,1.033
408.990,1.032
409.020,1.031
409.050,1.035
409.080,1.032
409.110,1.032
409.140,1.038
409.170,1.033
409.200,1.033
409.230,1.032
409.260,1.028
409.290,1.037
409.320,1.036
409.350,1.024
409.380,1.034
409.410,1.035
409.440,1.034
409.470,1.034
409.500,1.038
409.530,1.035
409.560,1.035
409.590,1.032
409.620,1.032
409.650,1.033
409.680,1.030
409.710,1.050
409.740,1.071
409.770,1.058
409.800,1.078
409.830,1.056
409.860,1.040
409.890,1.048
409.920,1.049
409.950,1.024
409.980,1.036
410.010,1.031
410.040,1.034
410.070,1.033
410.100,1.043
410.130,1.037
410.160,1.062
410.190,1.073
410.220,1.087
410.250,1.079
410.280,1.027
410.310,0.971
410.340,0.945
410.370,0.953
410.400,0.934
410.430,0.956
410.460,0.969
410.490,0.968
410.520,0.969
410.550,0.996
410.580,1.022
410.610,1.002
410.640,0.987
410.670,0.997
410.700,0.991
410.730,0.968
410.760,0.990
410.790,0.979
410.820,0.976
410.850,0.995
410.880,1.007
410.910,0.958
410.940,0.969
410.970,1.047
411.000,1.041
411.030,1.042
411.060,1.049
411.090,1.046
411.120,1.040
411.150,1.011
411.180,1.004
411.210,1.008
411.240,0.995
411.270,0.983
411.300,1.004
411.330,1.012
411.360,1.011
411.390,1.000
411.420,1.000
411.450,1.017
411.480,1.014
411.510,1.001
411.540,1.012
411.570,1.004
411.600,1.009
411.630,1.008
411.660,1.003
411.690,0.998
411.720,0.999
411.750,1.002
411.780,1.015
411.810,1.020
411.840,1.010
411.870,1.022
411.900,1.021
411.930,1.022
411.960,1.004
411.990,1.015
412.020,1.018
412.050,1.013
412.080,1.016
412.110,1.012
412.140,1.009
412.170,1.010
412.200,0.997
412.230,1.001
412.260,0.999
412.290,0.995
412.320,0.996
412.350,0.976
412.380,0.994
412.410,0.976
412.440,0.974
412.470,0.989
412.500,0.937
412.530,0.979
412.560,0.961
412.590,0.922
412.620,0.949
412.650,0.926
412.680,0.952
412.710,0.968
412.740,0.999
412.770,0.982
412.800,1.057
412.830,1.054
412.860,1.050
412.890,1.048
412.920,1.030
412.950,1.027
412.980,1.057
413.010,1.042
413.040,1.049
413.070,1.076
413.100,1.052
413.130,1.057
413.160,1.029
413.190,1.001
413.220,1.018
413.250,1.056
413.280,1.033
413.310,1.014
413.340,0.991
413.370,1.001
413.400,1.013
413.430,1.033
413.460,1.051
413.490,1.019
413.520,1.034
413.550,1.032
413.580,1.002
413.610,0.995
413.640,0.998
413.670,1.003
413.700,1.000
413.730,1.007
413.760,1.009
413.790,0.995
413.820,0.991
413.850,1.007
413.880,1.003
413.910,1.004
413.940,0.989
413.970,1.012
414.000,1.024
414.030,1.003
414.060,1.013
414.090,1.019
414.120,1.014
414.150,1.014
414.180,1.014
414.210,1.023
414.240,1.034
414.270,1.016
414.300,1.028
414.330,1.028
414.360,1.029
414.390,1.012
414.420,1.014
414.450,1.025
414.480,1.024
414.510,1.014
414.540,1.019
414.570,1.028
414.600,1.022
414.630,1.012
414.660,1.022
414.690,1.027
414.720,1.012
414.750,1.016
414.780,1.015
414.810,1.021
414.840,1.009
414.870,1.018
414.900,1.018
414.930,1.020
414.960,1.014
414.990,1.015
415.020,1.026
415.050,1.015
415.080,1.014
415.110,1.023
415.140,1.013
415.170,1.012
415.200,1.023
415.230,1.022
415.260,1.021
415.290,1.019
415.320,1.018
415.350,1.028
415.380,1.023
415.410,1.012
415.440,1.026
415.470,1.019
415.500,1.022
415.530,1.025
415.560,1.017
415.590,1.019
415.620,1.004
415.650,1.023
415.680,1.020
415.710,1.016
415.740,1.027
415.770,1.024
415.800,1.013
415.830,1.022
415.860,1.020
415.890,1.018
415.920,1.025
415.950,1.024
415.980,1.018
416.010,1.014
416.040,1.023
416.070,1.021
416.100,1.016
416.130,1.017
416.160,1.035
416.190,1.028
416.220,1.012
416.250,1.020
416.280,1.022
416.310,1.021
416.340,1.026
416.370,1.020
416.400,1.021
416.430,1.018
416.460,1.016
416.490,1.021
416.520,1.027
416.550,1.021
416.580,1.024
416.610,1.025
416.640,1.025
416.670,1.018
416.700,1.010
416.730,1.028
416.760,1.024
416.790,1.019
416.820,1.021
416.850,1.017
416.880,1.027
416.910,1.033
416.940,1.021
416.970,1.015
417.000,1.026
417.030,1.019
417.060,1.016
417.090,1.018
417.120,1.023
417.150,1.022
417.180,1.024
417.210,1.021
417.240,1.019
417.270,1.019
417.300,1.013
417.330,1.021
417.360,1.029
417.390,1.015
417.420,1.012
417.450,1.024
417.480,1.021
417.510,1.020
417.540,1.020
417.570,1.030
417.600,1.027
417.630,1.030
417.660,1.030
417.690,1.018
417.720,1.021
417.750,1.020
417.780,1.026
417.810,1.022
417.840,1.019
417.870,1.022
417.900,1.020
417.930,1.021
417.960,1.018
417.990,1.018
418.020,1.016
418.050,1.021
418.080,1.016
418.110,1.022
418.140,1.016
418.170,1.020
418.200,1.021
418.230,1.015
418.260,1.017
418.290,1.021
418.320,1.035
418.350,1.034
418.380,1.028
418.410,1.034
418.440,1.093
418.470,1.123
418.500,1.166
418.530,1.175
418.560,1.120
418.590,1.078
418.620,1.033
418.650,1.005
418.680,0.981
418.710,0.927
418.740,0.922
418.770,0.974
418.800,1.045
418.830,1.061
418.860,1.081
418.890,1.062
418.920,1.061
418.950,1.033
418.980,0.984
419.010,0.951
419.040,0.867
419.070,0.896
419.100,0.896
419.130,0.864
419.160,0.925
419.190,0.913
419.220,0.958
419.250,0.933
419.280,0.953
419.310,0.985
419.340,0.984
419.370,0.976
419.400,0.949
419.430,0.962
419.460,0.934
419.490,0.923
419.520,0.954
419.550,0.970
419.580,0.948
419.610,0.973
419.640,0.975
419.670,0.969
419.700,0.994
419.730,1.007
419.760,1.019
419.790,0.925
419.820,0.895
419.850,0.961
419.880,0.907
419.910,0.935
419.940,1.005
419.970,1.007
420.000,0.958
420.030,0.951
420.060,0.939
420.090,0.936
420.120,0.977
420.150,0.974
420.180,0.944
420.210,1.019
420.240,0.988
420.270,0.958
420.300,0.905
420.330,0.994
420.360,0.973
420.390,0.973
420.420,0.978
420.450,0.975
420.480,0.952
420.510,0.934
420.540,0.984
420.570,0.977
420.600,0.939
420.630,0.976
420.660,0.994
420.690,1.001
420.720,1.021
420.750,1.069
420.780,1.045
420.810,0.913
420.840,0.917
420.870,0.875
420.900,0.800
420.930,0.942
420.960,0.954
420.990,1.011
421.020,1.073
421.050,1.020
421.080,1.032
421.110,1.055
421.140,1.022
421.170,0.991
421.200,1.033
421.230,1.019
421.260,1.003
421.290,1.012
421.320,1.009
421.350,1.018
421.380,1.010
421.410,1.006
421.440,1.011
421.470,1.003
421.500,1.011
421.530,0.998
421.560,0.987
421.590,1.023
421.620,1.010
421.650,0.983
421.680,0.993
421.710,1.006
421.740,1.003
421.770,0.986
421.800,1.002
421.830,0.991
421.860,0.979
421.890,1.000
421.920,1.006
421.950,1.000
421.980,0.987
422.010,0.994
422.040,0.990
422.070,0.992
422.100,0.996
422.130,0.997
422.160,0.987
422.190,0.995
422.220,1.001
422.250,0.998
422.280,0.994
422.310,0.988
422.340,0.995
422.370,0.994
422.400,0.991
422.430,0.997
422.460,1.005
422.490,1.000
422.520,0.987
422.550,0.998
422.580,1.000
422.610,1.002
422.640,0.997
422.670,0.984
422.700,0.991
422.730,0.997
422.760,0.991
422.790,0.993
422.820,0.997
422.850,0.994
422.880,0.987
422.910,0.991
422.940,0.986
422.970,0.996
423.000,1.035
423.030,1.045
423.060,0.998
423.090,0.975
423.120,0.950
423.150,0.925
423.180,0.958
423.210,0.969
423.240,0.969
423.270,0.975
423.300,0.987
423.330,0.987
423.360,0.972
423.390,0.960
423.420,0.964
423.450,0.970
423.480,0.993
423.510,0.980
423.540,0.994
423.570,0.967
423.600,0.975
423.630,0.971
423.660,0.976
423.690,0.969
423.720,0.958
423.750,0.961
423.780,0.963
423.810,0.970
423.840,0.958
423.870,0.970
423.900,0.983
423.930,0.964
423.960,0.970
423.990,0.964
424.020,0.978
424.050,0.960
424.080,0.967
424.110,0.958
424.140,0.956
424.170,0.968
424.200,0.974
424.230,0.973
424.260,0.977
424.290,0.968
424.320,0.965
424.350,0.962
424.380,0.962
424.410,0.966
424.440,0.974
424.470,0.980
424.500,0.974
424.530,0.984
424.560,0.983
424.590,0.978
424.620,0.963
424.650,0.980
424.680,0.971
424.710,0.952
424.740,0.946
424.770,0.948
424.800,0.962
424.830,1.000
424.860,1.000
424.890,0.975
424.920,0.934
424.950,0.934
424.980,0.930
425.010,0.957
425.040,0.970
425.070,0.985
425.100,0.990
425.130,0.990
425.160,0.979
425.190,0.988
425.220,0.997
425.250,1.005
425.280,0.987
425.310,0.997
425.340,1.006
425.370,1.000
425.400,0.985
425.430,0.980
425.460,0.991
425.490,0.983
425.520,0.978
425.550,0.982
425.580,0.983
425.610,1.006
425.640,1.001
425.670,0.985
425.700,0.993
425.730,0.997
425.760,0.996
425.790,0.992
425.820,0.967
425.850,0.976
425.880,0.975
425.910,0.965
425.940,0.955
425.970,0.948
426.000,0.919
426.030,0.922
426.060,0.951
426.090,0.977
426.120,0.978
426.150,0.970
426.180,0.974
426.210,1.065
426.240,1.018
426.270,0.962
426.300,0.990
426.330,1.009
426.360,0.998
426.390,0.971
426.420,1.016
426.450,1.055
426.480,0.953
426.510,0.887
426.540,0.920
426.570,0.957
426.600,0.992
426.630,1.010
426.660,0.975
426.690,0.960
426.720,1.091
426.750,1.021
426.780,1.001
426.810,1.015
426.840,0.971
426.870,0.968
426.900,0.930
426.930,0.986
426.960,0.982
426.990,0.966
427.020,0.949
427.050,0.939
427.080,0.946
427.110,0.925
427.140,0.928
427.170,0.936
427.200,0.953
427.230,0.949
427.260,0.974
427.290,0.971
427.320,0.951
427.350,0.946
427.380,0.947
427.410,0.963
427.440,0.973
427.470,0.970
427.500,0.971
427.530,0.952
427.560,0.955
427.590,0.954
427.620,0.944
427.650,0.966
427.680,0.968
427.710,0.960
427.740,0.968
427.770,1.012
427.800,1.008
427.830,0.973
427.860,0.958
427.890,0.953
427.920,0.958
427.950,0.940
427.980,0.946
428.010,0.923
428.040,0.927
428.070,0.942
428.100,0.949
428.130,0.955
428.160,0.944
428.190,0.965
428.220,0.989
428.250,0.985
428.280,0.976
428.310,0.967
428.340,0.961
428.370,0.944
428.400,0.950
428.430,0.942
428.460,0.965
428.490,0.945
428.520,0.949
428.550,0.943
428.580,0.933
428.610,0.934
428.640,0.947
428.670,0.949
428.700,0.944
428.730,0.938
428.760,0.970
428.790,0.964
428.820,0.953
428.850,1.006
428.880,0.997
428.910,0.954
428.940,0.969
428.970,0.984
429.000,0.962
429.030,0.963
429.060,0.921
429.090,0.955
429.120,0.959
429.150,0.957
429.180,0.953
429.210,0.960
429.240,0.980
429.270,0.988
429.300,0.984
429.330,1.001
429.360,0.980
429.390,0.977
429.420,0.968
429.450,0.963
429.480,0.961
429.510,0.956
429.540,0.976
429.570,0.996
429.600,0.983
429.630,0.977
429.660,0.967
429.690,0.971
429.720,0.962
429.750,0.957
429.780,0.955
429.810,0.967
429.840,0.992
429.870,0.982
429.900,0.948
429.930,0.967
429.960,0.988
429.990,1.008
430.020,0.985
430.050,1.000
430.080,0.981
430.110,0.977
430.140,0.977
430.170,0.956
430.200,0.960
430.230,0.990
430.260,0.984
430.290,1.012
430.320,1.004
430.350,0.986
430.380,1.002
430.410,0.982
430.440,0.989
430.470,0.981
430.500,0.958
430.530,0.969
430.560,0.982
430.590,0.990
430.620,0.990
430.650,0.963
430.680,1.016
430.710,1.005
430.740,0.991
430.770,0.990
430.800,1.026
430.830,0.980
430.860,0.952
430.890,0.986
430.920,0.976
430.950,1.000
430.980,1.013
431.010,0.991
431.040,1.000
431.070,0.992
431.100,0.972
431.130,0.979
431.160,0.963
431.190,0.975
431.220,0.985
431.250,0.974
431.280,0.973
431.310,0.943
431.340,1.010
431.370,0.979
431.400,1.122
431.430,1.104
431.460,0.979
431.490,0.954
431.520,0.922
431.550,0.882
431.580,0.890
431.610,0.952
431.640,0.951
431.670,0.926
431.700,0.934
431.730,0.948
431.760,1.011
431.790,0.982
431.820,0.983
431.850,0.951
431.880,0.917
431.910,0.944
431.940,0.938
431.970,1.007
432.000,1.047
432.030,0.974
432.060,0.992
432.090,0.979
432.120,0.938
432.150,0.921
432.180,0.943
432.210,0.942
432.240,0.980
432.270,1.000
432.300,0.973
432.330,0.930
432.360,0.944
432.390,0.984
432.420,1.036
432.450,1.066
432.480,0.905
432.510,0.896
432.540,0.902
432.570,0.947
432.600,0.977
432.630,0.986
432.660,0.955
432.690,0.964
432.720,0.979
432.750,0.982
432.780,0.965
432.810,0.957
432.840,0.965
432.870,0.930
432.900,0.958
432.930,0.968
432.960,0.947
432.990,0.985
433.020,1.009
433.050,0.985
433.080,0.970
433.110,0.994
433.140,1.004
433.170,0.980
433.200,0.989
433.230,0.998
433.260,0.980
433.290,0.989
433.320,0.981
433.350,0.984
433.380,0.988
433.410,0.998
433.440,0.992
433.470,0.940
433.500,0.938
433.530,0.956
433.560,0.975
433.590,0.965
433.620,0.978
433.650,0.975
433.680,0.950
433.710,1.005
433.740,0.964
433.770,0.972
433.800,0.961
433.830,0.961
433.860,0.961
433.890,0.940
433.920,0.962
433.950,0.969
433.980,0.946
434.010,0.949
434.040,0.969
434.070,0.958
434.100,0.952
434.130,0.965
434.160,0.957
434.190,0.955
434.220,0.951
434.250,0.951
434.280,0.957
434.310,0.943
434.340,0.947
434.370,0.963
434.400,0.958
434.430,0.958
434.460,0.958
434.490,0.954
434.520,0.954
434.550,0.949
434.580,0.959
434.610,0.940
434.640,0.954
434.670,0.972
434.700,0.949
434.730,0.964
434.760,0.978
434.790,0.993
434.820,1.016
434.850,1.026
434.880,1.006
434.910,0.961
434.940,0.906
434.970,0.930
435.000,0.931
435.030,0.900
435.060,0.929
435.090,0.945
435.120,0.979
435.150,0.973
435.180,0.977
435.210,0.976
435.240,0.976
435.270,0.962
435.300,0.975
435.330,0.981
435.360,0.971
435.390,0.967
435.420,0.962
435.450,0.967
435.480,0.942
435.510,0.968
435.540,0.993
435.570,0.991
435.600,0.959
435.630,0.961
435.660,0.964
435.690,0.971
435.720,0.979
435.750,0.979
435.780,0.989
435.810,0.977
435.840,0.989
435.870,0.984
435.900,0.961
435.930,0.975
435.960,0.938
435.990,0.897
436.020,0.926
436.050,0.972
436.080,1.058
436.110,1.049
436.140,1.010
436.170,1.009
436.200,0.981
436.230,0.929
436.260,0.969
436.290,0.995
436.320,1.004
436.350,0.943
436.380,0.954
436.410,0.921
436.440,0.980
436.470,0.914
436.500,0.899
436.530,0.968
436.560,0.991
436.590,1.033
436.620,0.958
436.650,0.973
436.680,1.031
436.710,0.904
436.740,0.917
436.770,0.928
436.800,0.939
436.830,1.003
436.860,0.985
436.890,0.970
436.920,0.986
436.950,0.947
436.980,0.941
437.010,0.961
437.040,0.956
437.070,0.951
437.100,0.969
437.130,0.991
437.160,1.007
437.190,0.985
437.220,0.966
437.250,0.940
437.280,0.942
437.310,0.936
437.340,0.921
437.370,0.934
437.400,0.940
437.430,0.910
437.460,0.915
437.490,0.882
437.520,0.940
437.550,1.018
437.580,1.024
437.610,0.994
437.640,1.016
437.670,1.013
437.700,0.990
437.730,0.977
437.760,0.964
437.790,0.945
437.820,0.955
437.850,0.967
437.880,0.975
437.910,0.970
437.940,0.968
437.970,0.967
438.000,0.974
438.030,0.967
438.060,0.961
438.090,0.958
438.120,0.968
438.150,0.970
438.180,0.968
438.210,0.970
438.240,0.998
438.270,1.042
438.300,1.044
438.330,1.018
438.360,1.006
438.390,1.001
438.420,0.964
438.450,0.949
438.480,0.935
438.510,0.938
438.540,0.939
438.570,0.958
438.600,0.978
438.630,0.996
438.660,0.994
438.690,0.980
438.720,0.997
438.750,0.999
438.780,1.000
438.810,0.990
438.840,0.986
438.870,0.979
438.900,0.974
438.930,0.981
438.960,0.984
438.990,1.000
439.020,1.008
439.050,0.995
439.080,0.998
439.110,0.985
439.140,0.992
439.170,0.974
439.200,0.997
439.230,1.000
439.260,0.992
439.290,0.986
439.320,0.983
439.350,0.991
439.380,0.979
439.410,0.986
439.440,0.974
439.470,0.968
439.500,0.975
439.530,0.981
439.560,0.999
439.590,0.987
439.620,0.967
439.650,0.974
439.680,0.974
439.710,0.979
439.740,0.986
439.770,0.981
439.800,0.975
439.830,0.962
439.860,0.975
439.890,0.964
439.920,0.964
439.950,0.960
439.980,0.957
440.010,0.942
440.040,0.936
440.070,0.946
440.100,1.006
440.130,1.020
440.160,1.021
440.190,1.015
440.220,1.015
440.250,0.999
440.280,0.988
440.310,0.976
440.340,0.961
440.370,0.960
440.400,0.955
440.430,0.968
440.460,0.984
440.490,0.979
440.520,0.992
440.550,1.006
440.580,1.029
440.610,1.011
440.640,0.982
440.670,0.969
440.700,0.955
440.730,0.956
440.760,0.946
440.790,0.958
440.820,0.960
440.850,0.966
440.880,0.963
440.910,0.979
440.940,0.980
440.970,0.966
441.000,0.969
441.030,0.982
441.060,0.996
441.090,0.989
441.120,0.991
441.150,0.992
441.180,0.983
441.210,0.971
441.240,0.968
441.270,0.973
441.300,0.972
441.330,0.979
441.360,0.990
441.390,0.985
441.420,0.980
441.450,0.967
441.480,0.975
441.510,0.981
441.540,0.982
441.570,0.981
441.600,0.988
441.630,0.966
441.660,0.973
441.690,0.977
441.720,0.987
441.750,0.986
441.780,0.982
441.810,0.974
441.840,0.955
441.870,1.012
441.900,1.023
441.930,0.985
441.960,0.974
441.990,0.974
442.020,0.984
442.050,0.978
442.080,0.968
442.110,0.975
442.140,0.971
442.170,0.970
442.200,0.993
442.230,0.991
442.260,1.003
442.290,0.986
442.320,0.968
442.350,0.980
442.380,0.987
442.410,0.965
442.440,0.965
442.470,0.978
442.500,0.977
442.530,0.973
442.560,0.969
442.590,0.974
442.620,0.980
442.650,0.979
442.680,0.972
442.710,0.971
442.740,0.973
442.770,0.980
442.800,0.993
442.830,0.984
442.860,0.989
442.890,0.974
442.920,0.985
442.950,0.977
442.980,0.972
443.010,0.987
443.040,0.989
443.070,0.989
443.100,0.988
443.130,0.983
443.160,0.978
443.190,0.982
443.220,0.986
443.250,0.986
443.280,0.982
443.310,0.989
443.340,0.989
443.370,0.979
443.400,0.966
443.430,0.973
443.460,0.978
443.490,0.981
443.520,0.985
443.550,0.979
443.580,0.982
443.610,0.982
443.640,0.979
443.670,0.986
443.700,0.991
443.730,0.984
443.760,0.981
443.790,0.980
443.820,0.979
443.850,0.980
443.880,0.990
443.910,0.989
443.940,0.980
443.970,0.979
444.000,0.976
444.030,0.980
444.060,0.986
444.090,0.982
444.120,0.985
444.150,0.990
444.180,0.986
444.210,0.985
444.240,0.982
444.270,0.985
444.300,1.002
444.330,0.979
444.360,0.972
444.390,0.968
444.420,0.963
444.450,0.967
444.480,0.968
444.510,0.969
444.540,0.978
444.570,0.958
444.600,0.975
444.630,0.952
444.660,0.941
444.690,0.930
444.720,0.941
444.750,0.951
444.780,0.956
444.810,0.964
444.840,0.962
444.870,0.957
444.900,0.959
444.930,0.983
444.960,0.965
444.990,0.966
445.020,0.967
445.050,0.970
445.080,0.964
445.110,0.986
445.140,0.978
445.170,0.993
445.200,0.975
445.230,0.957
445.260,0.957
445.290,0.944
445.320,0.942
445.350,0.958
445.380,0.979
445.410,0.979
445.440,0.954
445.470,0.952
445.500,0.969
445.530,0.955
445.560,0.925
445.590,0.924
445.620,0.943
445.650,0.933
445.680,0.930
445.710,0.960
445.740,0.970
445.770,0.988
445.800,0.976
445.830,0.990
445.860,1.025
445.890,1.007
445.920,0.978
445.950,1.070
445.980,1.024
