df_hash,22ZHK4.QEBF70
323.483,399
323.508,411
323.533,391
323.558,344
323.583,286
323.608,235
323.633,201
323.658,176
323.683,140
323.708,89
323.733,54
323.758,75
323.783,161
323.808,273
323.833,350
323.858,365
323.883,340
323.908,318
323.933,323
323.958,344
323.983,357
324.008,350
324.033,327
324.058,301
324.083,283
324.108,281
324.133,304
324.158,345
324.183,384
324.208,398
324.233,382
324.258,351
324.283,322
324.308,296
324.333,262
324.358,229
324.383,226
324.408,287
324.433,409
324.458,540
324.483,617
324.508,608
324.533,532
324.558,436
324.583,354
324.608,295
324.633,251
324.658,224
324.683,226
324.708,261
324.733,308
324.758,338
324.783,342
324.808,344
324.833,378
324.858,447
324.883,505
324.908,482
324.933,345
324.958,119
324.983,-124
325.008,-316
325.033,-424
325.058,-451
325.083,-418
325.108,-350
325.133,-270
325.158,-202
325.183,-160
325.208,-141
325.233,-132
325.258,-117
325.283,-87
325.308,-31
325.333,54
325.358,160
325.383,253
325.408,294
325.433,274
325.458,224
325.483,186
325.508,176
325.533,177
325.558,169
325.583,164
325.608,194
325.633,270
325.658,358
325.683,407
325.708,404
325.733,383
325.758,387
325.783,426
325.808,470
325.833,491
325.858,490
325.883,486
325.908,485
325.933,480
325.958,467
325.983,456
326.008,465
326.033,495
326.058,528
326.083,548
326.108,557
326.133,561
326.158,559
326.183,543
326.208,520
326.233,504
326.258,494
326.283,458
326.308,358
326.333,194
326.358,20
326.383,-102
326.408,-152
326.433,-148
326.458,-114
326.483,-38
326.508,96
326.533,267
326.558,404
326.583,449
326.608,411
326.633,352
326.658,323
326.683,313
326.708,272
326.733,170
326.758,24
326.783,-128
326.808,-266
326.833,-390
326.858,-498
326.883,-577
326.908,-623
326.933,-651
326.958,-674
326.983,-670
327.008,-591
327.033,-410
327.058,-157
327.083,97
327.108,304
327.133,466
327.158,607
327.183,729
327.208,799
327.233,791
327.258,723
327.283,643
327.308,585
327.333,550
327.358,521
327.383,491
327.408,466
327.433,443
327.458,410
327.483,357
327.508,295
327.533,243
327.558,209
327.583,180
327.608,154
327.633,154
327.658,208
327.683,315
327.708,437
327.733,526
327.758,567
327.783,580
327.808,589
327.833,595
327.858,582
327.883,548
327.908,506
327.933,470
327.958,438
327.983,396
328.008,339
328.033,275
328.058,212
328.083,145
328.108,69
328.133,-7
328.158,-63
328.183,-92
328.208,-112
328.233,-144
328.258,-180
328.283,-186
328.308,-132
328.333,-30
328.358,77
328.383,151
328.408,186
328.433,200
328.458,206
328.483,208
328.508,205
328.533,210
328.558,235
328.583,275
328.608,310
328.633,325
328.658,324
328.683,321
328.708,315
328.733,296
328.758,261
328.783,226
328.808,208
328.833,203
328.858,186
328.883,146
328.908,104
328.933,103
328.958,164
328.983,266
329.008,363
329.033,426
329.058,458
329.083,471
329.108,471
329.133,451
329.158,418
329.183,391
329.208,388
329.233,406
329.258,421
329.283,411
329.308,374
329.333,321
329.358,265
329.383,213
329.408,166
329.433,124
329.458,78
329.483,19
329.508,-47
329.533,-98
329.558,-106
329.583,-62
329.608,5
329.633,60
329.658,85
329.683,90
329.708,93
329.733,96
329.758,90
329.783,74
329.808,66
329.833,89
329.858,143
329.883,206
329.908,249
329.933,266
329.958,267
329.983,266
330.008,265
330.033,261
330.058,248
330.083,221
330.108,175
330.133,117
330.158,72
330.183,74
330.208,137
330.233,240
330.258,336
330.283,394
330.308,418
330.333,431
330.358,443
330.383,445
330.408,422
330.433,382
330.458,346
330.483,331
330.508,330
330.533,326
330.558,310
330.583,287
330.608,263
330.633,234
330.658,196
330.683,152
330.708,111
330.733,75
330.758,33
330.783,-17
330.808,-57
330.833,-51
330.858,15
330.883,120
330.908,214
330.933,266
330.958,279
330.983,282
331.008,291
331.033,303
331.058,304
331.083,296
331.108,294
331.133,306
331.158,326
331.183,336
331.208,329
331.233,314
331.258,302
331.283,291
331.308,273
331.333,242
331.358,209
331.383,185
331.408,166
331.433,138
331.458,93
331.483,48
331.508,38
331.533,90
331.558,192
331.583,304
331.608,384
331.633,418
331.658,423
331.683,423
331.708,427
331.733,426
331.758,412
331.783,393
331.808,383
331.833,389
331.858,401
331.883,400
331.908,381
331.933,354
331.958,332
331.983,316
332.008,295
332.033,260
332.058,220
332.083,184
332.108,150
332.133,107
332.158,53
332.183,8
332.208,10
332.233,72
332.258,167
332.283,249
332.308,288
332.333,291
332.358,285
332.383,283
332.408,274
332.433,243
332.458,204
332.483,187
332.508,206
332.533,240
332.558,247
332.583,203
332.608,124
332.633,43
332.658,-21
332.683,-72
332.708,-123
332.733,-168
332.758,-199
332.783,-217
332.808,-235
332.833,-262
332.858,-273
332.883,-230
332.908,-111
332.933,62
332.958,240
332.983,381
333.008,480
333.033,553
333.058,612
333.083,648
333.108,651
333.133,623
333.158,579
333.183,528
333.208,468
333.233,392
333.258,303
333.283,216
333.308,145
333.333,97
333.358,75
333.383,85
333.408,123
333.433,169
333.458,192
333.483,178
333.508,148
333.533,153
333.558,229
333.583,365
333.608,511
333.633,615
333.658,663
333.683,677
333.708,680
333.733,677
333.758,652
333.783,604
333.808,551
333.833,517
333.858,505
333.883,497
333.908,477
333.933,443
333.958,410
333.983,378
334.008,336
334.033,268
334.058,183
334.083,106
334.108,53
334.133,16
334.158,-26
334.183,-77
334.208,-107
334.233,-82
334.258,1
334.283,102
334.308,164
334.333,167
334.358,134
334.383,105
334.408,102
334.433,109
334.458,92
334.483,26
334.508,-89
334.533,-228
334.558,-349
334.583,-416
334.608,-414
334.633,-364
334.658,-304
334.683,-269
334.708,-262
334.733,-269
334.758,-276
334.783,-290
334.808,-326
334.833,-372
334.858,-383
334.883,-310
334.908,-140
334.933,84
334.958,298
334.983,453
335.008,546
335.033,604
335.058,649
335.083,687
335.108,712
335.133,726
335.158,738
335.183,754
335.208,768
335.233,764
335.258,730
335.283,670
335.308,597
335.333,522
335.358,452
335.383,392
335.408,348
335.433,316
335.458,287
335.483,258
335.508,244
335.533,269
335.558,349
335.583,465
335.608,575
335.633,648
335.658,689
335.683,720
335.708,748
335.733,753
335.758,716
335.783,649
335.808,590
335.833,558
335.858,531
335.883,474
335.908,387
335.933,312
335.958,287
335.983,306
336.008,332
336.033,345
336.058,355
336.083,363
336.108,317
336.133,147
336.158,-136
336.183,-413
336.208,-527
336.233,-435
336.258,-248
336.283,-126
336.308,-127
336.333,-168
336.358,-136
336.383,-17
336.408,89
336.433,93
336.458,8
336.483,-73
336.508,-90
336.533,-72
336.558,-93
336.583,-172
336.608,-261
336.633,-303
336.658,-301
336.683,-302
336.708,-333
336.733,-359
336.758,-330
336.783,-246
336.808,-159
336.833,-113
336.858,-84
336.883,6
336.908,215
336.933,520
336.958,827
336.983,1046
337.008,1140
337.033,1133
337.058,1069
337.083,975
337.108,858
337.133,725
337.158,596
337.183,491
337.208,417
337.233,357
337.258,290
337.283,216
337.308,156
337.333,131
337.358,132
337.383,120
337.408,56
337.433,-56
337.458,-163
337.483,-188
337.508,-91
337.533,99
337.558,310
337.583,464
337.608,529
337.633,522
337.658,483
337.683,444
337.708,410
337.733,378
337.758,351
337.783,339
337.808,349
337.833,372
337.858,395
337.883,412
337.908,435
337.933,470
337.958,504
337.983,511
338.008,469
338.033,383
338.058,277
338.083,168
338.108,56
338.133,-58
338.158,-160
338.183,-213
338.208,-199
338.233,-135
338.258,-66
338.283,-30
338.308,-32
338.333,-52
338.358,-75
338.383,-99
338.408,-127
338.433,-147
338.458,-141
338.483,-107
338.508,-63
338.533,-31
338.558,-14
338.583,4
338.608,34
338.633,63
338.658,74
338.683,73
338.708,83
338.733,124
338.758,183
338.783,224
338.808,230
338.833,224
338.858,255
338.883,347
338.908,475
338.933,587
338.958,649
338.983,663
339.008,652
339.033,631
339.058,602
339.083,567
339.108,544
339.133,546
339.158,571
339.183,595
339.208,599
339.233,584
339.258,566
339.283,552
339.308,531
339.333,488
339.358,423
339.383,345
339.408,258
339.433,146
339.458,2
339.483,-145
339.508,-231
339.533,-195
339.558,-34
339.583,190
339.608,388
339.633,490
339.658,479
339.683,377
339.708,230
339.733,90
339.758,1
339.783,-14
339.808,24
339.833,72
339.858,85
339.883,54
339.908,0
339.933,-47
339.958,-77
339.983,-99
340.008,-118
340.033,-133
340.058,-141
340.083,-147
340.108,-158
340.133,-161
340.158,-121
340.183,-12
340.208,152
340.233,322
340.258,446
340.283,510
340.308,538
340.333,561
340.358,585
340.383,602
340.408,613
340.433,638
340.458,693
340.483,765
340.508,818
340.533,831
340.558,815
340.583,797
340.608,776
340.633,714
340.658,567
340.683,333
340.708,64
340.733,-163
340.758,-298
340.783,-334
340.808,-298
340.833,-226
340.858,-148
340.883,-86
340.908,-50
340.933,-40
340.958,-45
340.983,-49
341.008,-36
341.033,1
341.058,65
341.083,136
341.108,188
341.133,195
341.158,159
341.183,111
341.208,88
341.233,101
341.258,131
341.283,153
341.308,164
341.333,176
341.358,197
341.383,221
341.408,250
341.433,303
341.458,409
341.483,555
341.508,682
341.533,719
341.558,652
341.583,533
341.608,429
341.633,358
341.658,284
341.683,173
341.708,43
341.733,-51
341.758,-76
341.783,-59
341.808,-57
341.833,-91
341.858,-131
341.883,-134
341.908,-101
341.933,-71
341.958,-77
341.983,-104
342.008,-113
342.033,-93
342.058,-77
342.083,-108
342.108,-177
342.133,-214
342.158,-144
342.183,41
342.208,278
342.233,476
342.258,592
342.283,643
342.308,671
342.333,699
342.358,718
342.383,714
342.408,694
342.433,673
342.458,660
342.483,650
342.508,633
342.533,611
342.558,595
342.583,582
342.608,551
342.633,485
342.658,391
342.683,300
342.708,233
342.733,178
342.758,107
342.783,4
342.808,-105
342.833,-182
342.858,-198
342.883,-161
342.908,-101
342.933,-47
342.958,-15
342.983,-16
343.008,-54
343.033,-125
343.058,-199
343.083,-226
343.108,-163
343.133,-6
343.158,203
343.183,407
343.208,564
343.233,676
343.258,769
343.283,853
343.308,895
343.333,841
343.358,673
343.383,456
343.408,318
343.433,368
343.458,601
343.483,883
343.508,1029
343.533,930
343.558,619
343.583,245
343.608,-45
343.633,-195
343.658,-251
343.683,-292
343.708,-348
343.733,-382
343.758,-339
343.783,-219
343.808,-78
343.833,13
343.858,47
343.883,68
343.908,129
343.933,227
343.958,310
343.983,330
344.008,285
344.033,211
344.058,135
344.083,61
344.108,-5
344.133,-40
344.158,-15
344.183,67
344.208,166
344.233,241
344.258,286
344.283,313
344.308,318
344.333,289
344.358,259
344.383,321
344.408,550
344.433,888
344.458,1136
344.483,1094
344.508,742
344.533,263
344.558,-115
344.583,-308
344.608,-402
344.633,-506
344.658,-614
344.683,-620
344.708,-450
344.733,-165
344.758,92
344.783,223
344.808,234
344.833,197
344.858,186
344.883,239
344.908,379
344.933,601
344.958,843
344.983,990
345.008,949
345.033,726
345.058,438
345.083,215
345.108,108
345.133,69
345.158,27
345.183,-48
345.208,-149
345.233,-264
345.258,-404
345.283,-568
345.308,-708
345.333,-753
345.358,-659
345.383,-445
345.408,-175
345.433,88
345.458,326
345.483,542
345.508,732
345.533,878
345.558,961
345.583,982
345.608,970
345.633,955
345.658,946
345.683,928
345.708,888
345.733,832
345.758,773
345.783,717
345.808,648
345.833,551
345.858,432
345.883,323
345.908,244
345.933,184
345.958,110
345.983,15
346.008,-67
346.033,-89
346.058,-40
346.083,43
346.108,113
346.133,152
346.158,178
346.183,205
346.208,221
346.233,211
346.258,193
346.283,207
346.308,263
346.333,296
346.358,211
346.383,-17
346.408,-287
346.433,-412
346.458,-266
346.483,105
346.508,506
346.533,733
346.558,719
346.583,567
346.608,433
346.633,391
346.658,380
346.683,296
346.708,107
346.733,-100
346.758,-209
346.783,-171
346.808,-42
346.833,76
346.858,123
346.883,94
346.908,9
346.933,-107
346.958,-211
346.983,-229
347.008,-101
347.033,146
347.058,395
347.083,507
347.108,439
347.133,267
347.158,108
347.183,22
347.208,-6
347.233,-12
347.258,-4
347.283,26
347.308,78
347.333,134
347.358,202
347.383,326
347.408,534
347.433,789
347.458,995
347.483,1071
347.508,1007
347.533,852
347.558,663
347.583,468
347.608,285
347.633,145
347.658,76
347.683,68
347.708,79
347.733,72
347.758,51
347.783,48
347.808,72
347.833,98
347.858,97
347.883,72
347.908,46
347.933,27
347.958,-6
347.983,-60
348.008,-102
348.033,-73
348.058,41
348.083,197
348.108,322
348.133,386
348.158,409
348.183,425
348.208,440
348.233,436
348.258,409
348.283,383
348.308,383
348.333,401
348.358,408
348.383,388
348.408,356
348.433,331
348.458,312
348.483,278
348.508,223
348.533,161
348.558,111
348.583,68
348.608,13
348.633,-51
348.658,-90
348.683,-61
348.708,39
348.733,170
348.758,279
348.783,341
348.808,362
348.833,357
348.858,334
348.883,300
348.908,271
348.933,267
348.958,287
348.983,308
349.008,305
349.033,278
349.058,246
349.083,221
349.108,196
349.133,163
349.158,127
349.183,103
349.208,89
349.233,66
349.258,21
349.283,-22
349.308,-15
349.333,69
349.358,205
349.383,329
349.408,397
349.433,419
349.458,430
349.483,449
349.508,463
349.533,457
349.558,437
349.583,428
349.608,438
349.633,449
349.658,437
349.683,403
349.708,367
349.733,340
349.758,309
349.783,259
349.808,195
349.833,139
349.858,98
349.883,50
349.908,-26
349.933,-110
349.958,-146
349.983,-94
350.008,23
350.033,140
350.058,204
350.083,220
350.108,229
350.133,254
350.158,276
350.183,267
350.208,229
350.233,195
350.258,194
350.283,219
350.308,241
350.333,238
350.358,215
350.383,182
350.408,139
350.433,78
350.458,0
350.483,-72
350.508,-128
350.533,-171
350.558,-219
350.583,-263
350.608,-267
350.633,-193
350.658,-45
350.683,129
350.708,276
350.733,374
350.758,441
350.783,506
350.808,572
350.833,623
350.858,645
350.883,644
350.908,638
350.933,631
350.958,613
350.983,577
351.008,532
351.033,497
351.058,475
351.083,449
351.108,401
351.133,333
351.158,269
351.183,225
351.208,191
351.233,137
351.258,56
351.283,-18
351.308,-33
351.333,32
351.358,144
351.383,235
351.408,265
351.433,248
351.458,223
351.483,212
351.508,207
351.533,191
351.558,170
351.583,168
351.608,195
351.633,230
351.658,244
351.683,230
351.708,208
351.733,200
351.758,197
351.783,180
351.808,144
351.833,113
351.858,108
351.883,119
351.908,114
351.933,81
351.958,57
351.983,96
352.008,211
352.033,352
352.058,453
352.083,486
352.108,482
352.133,486
352.158,504
352.183,505
352.208,468
352.233,414
352.258,385
352.283,397
352.308,421
352.333,415
352.358,366
352.383,295
352.408,229
352.433,165
352.458,83
352.483,-22
352.508,-128
352.533,-208
352.558,-269
352.583,-343
352.608,-445
352.633,-542
352.658,-564
352.683,-465
352.708,-269
352.733,-50
352.758,121
352.783,223
352.808,280
352.833,318
352.858,345
352.883,352
352.908,341
352.933,337
352.958,359
352.983,402
353.008,438
353.033,445
353.058,427
353.083,406
353.108,395
353.133,387
353.158,362
353.183,321
353.208,280
353.233,256
353.258,240
353.283,210
353.308,162
353.333,123
353.358,136
353.383,217
353.408,340
353.433,456
353.458,534
353.483,571
353.508,583
353.533,583
353.558,572
353.583,553
353.608,536
353.633,527
353.658,525
353.683,518
353.708,506
353.733,501
353.758,509
353.783,512
353.808,476
353.833,380
353.858,240
353.883,96
353.908,-17
353.933,-97
353.958,-149
353.983,-167
354.008,-134
354.033,-46
354.058,75
354.083,191
354.108,274
354.133,322
354.158,338
354.183,312
354.208,229
354.233,94
354.258,-52
354.283,-158
354.308,-195
354.333,-170
354.358,-117
354.383,-65
354.408,-26
354.433,-6
354.458,-10
354.483,-28
354.508,-37
354.533,-12
354.558,36
354.583,63
354.608,18
354.633,-91
354.658,-192
354.683,-188
354.708,-39
354.733,207
354.758,459
354.783,637
354.808,718
354.833,713
354.858,637
354.883,500
354.908,334
354.933,205
354.958,178
354.983,275
355.008,443
355.033,595
355.058,666
355.083,645
355.108,561
355.133,458
355.158,361
355.183,284
355.208,223
355.233,160
355.258,74
355.283,-37
355.308,-140
355.333,-177
355.358,-118
355.383,8
355.408,135
355.433,207
355.458,225
355.483,226
355.508,240
355.533,257
355.558,253
355.583,225
355.608,204
355.633,216
355.658,258
355.683,300
355.708,321
355.733,328
355.758,341
355.783,360
355.808,365
355.833,337
355.858,285
355.883,232
355.908,186
355.933,139
355.958,84
355.983,49
356.008,78
356.033,188
356.058,342
356.083,470
356.108,526
356.133,523
356.158,504
356.183,497
356.208,493
356.233,466
356.258,416
356.283,370
356.308,349
356.333,341
356.358,316
356.383,262
356.408,203
356.433,166
356.458,156
356.483,149
356.508,127
356.533,95
356.558,71
356.583,50
356.608,11
356.633,-48
356.658,-91
356.683,-63
356.708,37
356.733,145
356.758,170
356.783,88
356.808,-37
356.833,-110
356.858,-82
356.883,23
356.908,151
356.933,268
356.958,373
356.983,464
357.008,527
357.033,549
357.058,543
357.083,530
357.108,512
357.133,464
357.158,374
357.183,272
357.208,217
357.233,235
357.258,284
357.283,299
357.308,253
357.333,195
357.358,195
357.383,272
357.408,376
357.433,439
357.458,435
357.483,396
357.508,363
357.533,345
357.558,321
357.583,273
357.608,210
357.633,150
357.658,99
357.683,46
357.708,-20
357.733,-97
357.758,-173
357.783,-242
357.808,-308
357.833,-367
357.858,-405
357.883,-412
357.908,-401
357.933,-400
357.958,-424
357.983,-451
358.008,-430
358.033,-321
358.058,-135
358.083,75
358.108,252
358.133,366
358.158,427
358.183,458
358.208,473
358.233,470
358.258,449
358.283,418
358.308,398
358.333,404
358.358,436
358.383,481
358.408,525
358.433,559
358.458,587
358.483,611
358.508,631
358.533,646
358.558,653
358.583,654
358.608,646
358.633,623
358.658,581
358.683,531
358.708,507
358.733,541
358.758,635
358.783,755
358.808,851
358.833,894
358.858,896
358.883,883
358.908,868
358.933,831
358.958,741
358.983,587
359.008,380
359.033,144
359.058,-101
359.083,-328
359.108,-502
359.133,-586
359.158,-577
359.183,-518
359.208,-469
359.233,-462
359.258,-486
359.283,-506
359.308,-503
359.333,-486
359.358,-467
359.383,-436
359.408,-364
359.433,-245
359.458,-108
359.483,5
359.508,79
359.533,138
359.558,209
359.583,292
359.608,359
359.633,396
359.658,425
359.683,485
359.708,594
359.733,720
359.758,813
359.783,853
359.808,859
359.833,867
359.858,887
359.883,902
359.908,885
359.933,823
359.958,710
359.983,541
360.008,324
360.033,96
360.058,-74
360.083,-128
360.108,-65
360.133,46
360.158,132
360.183,161
360.208,160
360.233,171
360.258,201
360.283,222
360.308,208
360.333,164
360.358,113
360.383,64
360.408,6
360.433,-64
360.458,-132
360.483,-173
360.508,-188
360.533,-202
360.558,-233
360.583,-270
360.608,-284
360.633,-270
360.658,-258
360.683,-274
360.708,-300
360.733,-281
