df_hash,22ZHK4.QRYGM8
300.866,1.011
300.896,1.021
300.926,1.020
300.956,1.005
300.986,1.008
301.016,1.023
301.046,1.009
301.076,1.015
301.106,1.021
301.136,1.009
301.166,1.021
301.196,1.005
301.226,1.012
301.256,1.020
301.286,1.019
301.316,1.026
301.346,1.016
301.376,1.020
301.406,1.024
301.436,1.021
301.466,1.012
301.496,1.011
301.526,1.021
301.556,1.020
301.586,1.019
301.616,1.019
301.646,1.012
301.676,1.021
301.706,1.012
301.736,1.014
301.766,1.014
301.796,1.012
301.826,0.995
301.856,1.036
301.886,1.028
301.916,1.011
301.946,1.007
301.976,1.021
302.006,1.020
302.036,1.014
302.066,1.013
302.096,1.023
302.126,1.022
302.156,1.019
302.186,1.018
302.216,1.021
302.246,1.023
302.276,1.019
302.306,1.021
302.336,1.017
302.366,1.023
302.396,1.026
302.426,1.020
302.456,1.012
302.486,1.020
302.516,1.014
302.546,1.015
302.576,1.013
302.606,1.021
302.636,1.012
302.666,1.019
302.696,1.012
302.726,1.018
302.756,1.034
302.786,1.014
302.816,1.021
302.846,1.029
302.876,1.020
302.906,1.031
302.936,1.021
302.966,1.031
302.996,1.036
303.026,1.034
303.056,1.038
303.086,1.031
303.116,1.036
303.146,1.034
303.176,1.023
303.206,1.040
303.236,1.031
303.266,1.007
303.296,0.997
303.326,1.009
303.356,1.021
303.386,0.999
303.416,0.994
303.446,1.012
303.476,0.987
303.506,0.982
303.536,0.989
303.566,1.003
303.596,0.993
303.626,0.974
303.656,0.967
303.686,0.976
303.716,0.980
303.746,0.990
303.776,0.996
303.806,1.000
303.836,0.991
303.866,0.995
303.896,0.995
303.926,0.996
303.956,0.997
303.986,1.009
304.016,1.000
304.046,1.013
304.076,1.000
304.106,0.995
304.136,0.995
304.166,0.989
304.196,1.006
304.226,1.001
304.256,0.984
304.286,1.002
304.316,1.015
304.346,0.998
304.376,0.997
304.406,0.997
304.436,0.998
304.466,1.005
304.496,1.002
304.526,1.002
304.556,1.001
304.586,1.008
304.616,0.995
304.646,1.007
304.676,1.000
304.706,0.997
304.736,0.997
304.766,1.000
304.796,0.999
304.826,1.012
304.856,1.010
304.886,1.001
304.916,0.998
304.946,1.005
304.976,0.990
305.006,0.989
305.036,1.002
305.066,0.994
305.096,0.984
305.126,0.968
305.156,0.959
305.186,0.957
305.216,0.954
305.246,0.985
305.276,0.980
305.306,1.027
305.336,1.095
305.366,1.062
305.396,1.087
305.426,1.080
305.456,1.038
305.486,0.998
305.516,0.980
305.546,0.996
305.576,1.000
305.606,0.995
305.636,0.974
305.666,0.959
305.696,0.941
305.726,0.965
305.756,0.961
305.786,0.968
305.816,1.004
305.846,1.030
305.876,1.030
305.906,0.998
305.936,0.993
305.966,1.004
305.996,1.021
306.026,1.031
306.056,1.038
306.086,1.014
306.116,0.976
306.146,0.965
306.176,0.964
306.206,0.951
306.236,0.971
306.266,0.976
306.296,0.999
306.326,1.009
306.356,1.041
306.386,1.029
306.416,1.004
306.446,0.984
306.476,0.982
306.506,0.965
306.536,0.983
306.566,0.998
306.596,1.002
306.626,1.004
306.656,1.000
306.686,1.002
306.716,0.995
306.746,1.013
306.776,1.002
306.806,1.016
306.836,1.023
306.866,1.022
306.896,1.011
306.926,1.010
306.956,1.010
306.986,1.015
307.016,1.001
307.046,1.002
307.076,0.999
307.106,1.000
307.136,1.007
307.166,1.002
307.196,0.999
307.226,1.003
307.256,0.999
307.286,1.004
307.316,1.008
307.346,1.013
307.376,1.002
307.406,1.000
307.436,1.007
307.466,1.005
307.496,0.997
307.526,0.993
307.556,0.999
307.586,1.014
307.616,1.005
307.646,1.001
307.676,1.008
307.706,1.002
307.736,0.998
307.766,1.004
307.796,1.006
307.826,0.999
307.856,1.008
307.886,1.014
307.916,1.020
307.946,0.998
307.976,1.031
308.006,1.019
308.036,1.015
308.066,0.981
308.096,0.969
308.126,0.965
308.156,0.981
308.186,1.023
308.216,1.017
308.246,0.992
308.276,1.005
308.306,1.000
308.336,0.996
308.366,0.999
308.396,1.001
308.426,0.996
308.456,0.988
308.486,0.989
308.516,0.995
308.546,0.989
308.576,0.997
308.606,1.002
308.636,0.994
308.666,0.998
308.696,1.001
308.726,1.003
308.756,1.008
308.786,1.006
308.816,1.004
308.846,1.000
308.876,1.000
308.906,1.000
308.936,1.006
308.966,1.013
308.996,1.010
309.026,1.004
309.056,1.002
309.086,1.007
309.116,0.999
309.146,1.001
309.176,1.010
309.206,1.018
309.236,1.008
309.266,1.008
309.296,1.011
309.326,1.004
309.356,0.990
309.386,0.992
309.416,1.000
309.446,1.007
309.476,1.011
309.506,1.010
309.536,0.992
309.566,1.002
309.596,1.011
309.626,1.010
309.656,1.013
309.686,1.011
309.716,1.001
309.746,1.001
309.776,0.992
309.806,0.989
309.836,0.991
309.866,0.994
309.896,0.995
309.926,1.005
309.956,1.007
309.986,1.003
310.016,0.991
310.046,1.002
310.076,1.002
310.106,0.994
310.136,0.993
310.166,1.004
310.196,1.015
310.226,1.017
310.256,1.012
310.286,1.003
310.316,1.004
310.346,1.003
310.376,1.006
310.406,0.999
310.436,0.990
310.466,0.993
310.496,0.998
310.526,1.012
310.556,1.014
310.586,1.015
310.616,1.014
310.646,1.035
310.676,1.025
310.706,1.016
310.736,1.008
310.766,1.028
310.796,1.015
310.826,0.994
310.856,0.970
310.886,0.969
310.916,0.982
310.946,0.966
310.976,0.949
311.006,0.904
311.036,0.908
311.066,0.956
311.096,1.043
311.126,1.044
311.156,1.052
311.186,1.076
311.216,1.074
311.246,1.014
311.276,0.997
311.306,0.965
311.336,0.950
311.366,0.966
311.396,0.967
311.426,0.976
311.456,0.950
311.486,0.970
311.516,1.032
311.546,1.057
311.576,1.024
311.606,1.015
311.636,1.016
311.666,1.041
311.696,1.045
311.726,0.988
311.756,0.947
311.786,0.976
311.816,0.990
311.846,1.007
311.876,1.029
311.906,1.042
311.936,1.036
311.966,1.015
311.996,1.013
312.026,1.021
312.056,1.011
312.086,1.012
312.116,1.010
312.146,0.999
312.176,1.004
312.206,1.002
312.236,1.010
312.266,1.004
312.296,1.021
312.326,1.014
312.356,1.021
312.386,1.011
312.416,1.029
312.446,1.037
312.476,0.958
312.506,1.013
312.536,0.993
312.566,0.994
312.596,1.016
312.626,1.023
312.656,1.011
312.686,1.022
312.716,1.019
312.746,1.018
312.776,1.015
312.806,1.026
312.836,1.011
312.866,1.010
312.896,1.019
312.926,1.036
312.956,1.028
312.986,1.022
313.016,1.039
313.046,1.007
313.076,1.001
313.106,1.002
313.136,1.016
313.166,1.011
313.196,1.012
313.226,1.026
313.256,1.019
313.286,1.008
313.316,1.002
313.346,1.010
313.376,1.009
313.406,1.008
313.436,1.013
313.466,1.000
313.496,1.008
313.526,1.018
313.556,1.014
313.586,1.009
313.616,1.005
313.646,1.013
313.676,1.014
313.706,1.008
313.736,1.014
313.766,1.010
313.796,1.012
313.826,1.014
313.856,1.019
313.886,1.019
313.916,1.021
313.946,1.012
313.976,1.020
314.006,1.014
314.036,1.015
314.066,1.021
314.096,1.016
314.126,1.014
314.156,1.018
314.186,1.014
314.216,1.020
314.246,1.016
314.276,1.007
314.306,1.012
314.336,1.017
314.366,1.015
314.396,1.014
314.426,1.011
314.456,1.008
314.486,1.011
314.516,1.016
314.546,1.017
314.576,1.012
314.606,1.022
314.636,1.020
314.666,1.016
314.696,1.018
314.726,1.053
314.756,1.034
314.786,1.013
314.816,1.017
314.846,1.007
314.876,1.023
314.906,1.043
314.936,1.045
314.966,1.036
314.996,1.023
315.026,1.029
315.056,1.045
315.086,1.059
315.116,1.089
315.146,1.073
315.176,1.034
315.206,0.956
315.236,0.896
315.266,0.918
315.296,0.923
315.326,0.931
315.356,0.920
315.386,0.966
315.416,0.959
315.446,0.966
315.476,0.951
315.506,0.952
315.536,0.973
315.566,0.967
315.596,0.943
315.626,0.967
315.656,0.974
315.686,0.957
315.716,0.958
315.746,0.988
315.776,1.057
315.806,1.047
315.836,1.053
315.866,0.991
315.896,0.912
315.926,0.900
315.956,0.892
315.986,0.864
316.016,0.977
316.046,0.957
316.076,0.949
316.106,1.008
316.136,0.997
316.166,0.968
316.196,0.981
316.226,1.010
316.256,0.959
316.286,0.978
316.316,1.011
316.346,0.995
316.376,0.983
316.406,0.982
316.436,0.981
316.466,0.980
316.496,0.987
316.526,1.002
316.556,1.026
316.586,1.018
316.616,1.019
316.646,1.008
316.676,1.016
316.706,1.026
316.736,1.012
316.766,1.003
316.796,1.016
316.826,1.023
316.856,1.017
316.886,1.015
316.916,1.019
316.946,1.019
316.976,1.015
317.006,1.008
317.036,1.006
317.066,1.007
317.096,1.010
317.126,1.008
317.156,1.000
317.186,1.001
317.216,1.015
317.246,1.003
317.276,0.998
317.306,1.004
317.336,1.010
317.366,1.010
317.396,1.017
317.426,1.012
317.456,1.014
317.486,1.052
317.516,1.075
317.546,1.062
317.576,1.069
317.606,1.056
317.636,1.040
317.666,1.014
317.696,0.993
317.726,1.009
317.756,1.026
317.786,1.006
317.816,0.987
317.846,0.993
317.876,0.993
317.906,0.988
317.936,0.986
317.966,1.005
317.996,0.992
318.026,0.999
318.056,0.988
318.086,0.979
318.116,0.964
318.146,0.967
318.176,0.971
318.206,0.965
318.236,0.984
318.266,0.975
318.296,0.995
318.326,0.994
318.356,1.002
318.386,0.986
318.416,0.976
318.446,0.978
318.476,0.989
318.506,0.984
318.536,0.986
318.566,1.004
318.596,1.001
318.626,1.007
318.656,1.009
318.686,1.001
318.716,1.001
318.746,0.997
318.776,1.002
318.806,1.000
318.836,1.012
318.866,1.018
318.896,1.027
318.926,1.024
318.956,1.017
318.986,1.015
319.016,1.015
319.046,1.010
319.076,1.026
319.106,1.020
319.136,1.003
319.166,1.023
319.196,1.021
319.226,1.027
319.256,1.020
319.286,1.025
319.316,1.020
319.346,1.015
319.376,1.014
319.406,1.008
319.436,1.011
319.466,1.015
319.496,1.012
319.526,1.004
319.556,1.007
319.586,1.014
319.616,1.008
319.646,1.007
319.676,1.004
319.706,1.005
319.736,1.008
319.766,1.017
319.796,1.023
319.826,1.027
319.856,1.017
319.886,1.022
319.916,1.016
319.946,1.017
319.976,1.012
320.006,1.007
320.036,0.998
320.066,0.997
320.096,0.996
320.126,1.020
320.156,1.028
320.186,1.006
320.216,1.016
320.246,0.993
320.276,0.988
320.306,0.996
320.336,1.007
320.366,1.029
320.396,1.036
320.426,1.027
320.456,1.044
320.486,1.032
320.516,1.003
320.546,1.005
320.576,1.030
320.606,1.021
320.636,0.999
320.666,1.009
320.696,1.048
320.726,1.001
320.756,0.970
320.786,0.993
320.816,1.007
320.846,1.007
320.876,0.983
320.906,1.004
320.936,1.008
320.966,1.032
320.996,1.000
321.026,0.989
321.056,1.000
321.086,1.013
321.116,1.015
321.146,1.020
321.176,1.021
321.206,1.008
321.236,1.003
321.266,1.006
321.296,1.003
321.326,1.019
321.356,1.012
321.386,0.993
321.416,0.985
321.446,0.999
321.476,0.993
321.506,0.985
321.536,1.012
321.566,1.029
321.596,1.029
321.626,1.010
321.656,1.003
321.686,0.998
321.716,1.005
321.746,1.013
321.776,0.985
321.806,1.026
321.836,1.003
321.866,1.037
321.896,1.036
321.926,1.033
321.956,1.044
321.986,1.026
322.016,1.025
322.046,1.028
322.076,1.024
322.106,1.022
322.136,1.014
322.166,1.009
322.196,1.020
322.226,1.004
322.256,1.009
322.286,1.017
322.316,1.025
322.346,1.021
322.376,1.018
322.406,1.015
322.436,1.014
322.466,1.011
322.496,1.018
322.526,1.019
322.556,1.011
322.586,1.024
322.616,1.031
322.646,1.032
322.676,1.021
322.706,1.024
322.736,1.034
322.766,1.025
322.796,1.028
322.826,1.025
322.856,1.020
322.886,1.021
322.916,1.026
322.946,1.028
322.976,1.009
323.006,1.010
323.036,1.027
323.066,1.024
323.096,1.009
323.126,1.019
323.156,1.021
323.186,1.010
323.216,1.016
323.246,1.022
323.276,1.018
323.306,1.007
323.336,1.015
323.366,1.020
323.396,1.021
323.426,1.013
323.456,1.014
323.486,1.013
323.516,1.025
323.546,1.021
323.576,1.029
323.606,1.023
323.636,1.022
323.666,1.020
323.696,1.025
323.726,1.020
323.756,1.021
323.786,1.024
323.816,1.021
323.846,1.016
323.876,1.027
323.906,1.028
323.936,1.019
323.966,1.019
323.996,1.017
324.026,1.011
324.056,1.027
324.086,1.040
324.116,1.030
324.146,1.021
324.176,1.024
324.206,1.024
324.236,0.997
324.266,1.007
324.296,1.018
324.326,1.021
324.356,1.022
324.386,1.030
324.416,1.021
324.446,1.017
324.476,1.017
324.506,1.020
324.536,1.025
324.566,1.020
324.596,1.020
324.626,1.018
324.656,1.018
324.686,1.026
324.716,1.030
324.746,1.024
324.776,1.021
324.806,1.028
324.836,1.033
324.866,1.024
324.896,1.021
324.926,1.019
324.956,1.021
324.986,1.019
325.016,1.026
325.046,1.018
325.076,1.024
325.106,1.029
325.136,1.022
325.166,1.026
325.196,1.020
325.226,1.022
325.256,1.024
325.286,1.024
325.316,1.020
325.346,1.031
325.376,1.025
325.406,1.027
325.436,1.022
325.466,1.026
325.496,1.027
325.526,1.023
325.556,1.024
325.586,1.022
325.616,1.021
325.646,1.021
325.676,1.024
325.706,1.026
325.736,1.023
325.766,1.026
325.796,1.014
325.826,1.022
325.856,1.021
325.886,1.027
325.916,1.029
325.946,1.021
325.976,1.019
326.006,1.025
326.036,1.028
326.066,1.015
326.096,1.022
326.126,1.021
326.156,1.021
326.186,1.026
326.216,1.028
326.246,1.025
326.276,1.021
326.306,1.023
326.336,1.022
326.366,1.019
326.396,1.024
326.426,1.025
326.456,1.030
326.486,1.030
326.516,1.022
326.546,1.025
326.576,1.028
326.606,1.024
326.636,1.020
326.666,1.021
326.696,1.021
326.726,1.022
326.756,1.027
326.786,1.025
326.816,1.021
326.846,1.029
326.876,1.027
326.906,1.021
326.936,1.022
326.966,1.016
326.996,1.023
327.026,1.025
327.056,1.019
327.086,1.021
327.116,1.031
327.146,1.032
327.176,1.024
327.206,1.027
327.236,1.027
327.266,1.026
327.296,1.026
327.326,1.026
327.356,1.024
327.386,1.029
327.416,1.021
327.446,1.017
327.476,1.028
327.506,1.048
327.536,1.023
327.566,0.990
327.596,1.050
327.626,1.064
327.656,1.098
327.686,1.041
327.716,0.971
327.746,0.949
327.776,0.985
327.806,1.018
327.836,1.073
327.866,1.066
327.896,1.036
327.926,1.018
327.956,0.994
327.986,1.002
328.016,0.994
328.046,0.998
328.076,1.022
328.106,1.031
328.136,1.025
328.166,1.021
328.196,1.017
328.226,1.000
328.256,1.008
328.286,1.020
328.316,1.021
328.346,1.021
328.376,1.009
328.406,1.016
328.436,1.023
328.466,1.019
328.496,1.017
328.526,1.018
328.556,1.010
328.586,1.013
328.616,1.021
328.646,1.016
328.676,1.013
328.706,1.022
328.736,1.018
328.766,1.023
328.796,1.023
328.826,1.013
328.856,1.013
328.886,1.023
328.916,1.020
328.946,1.016
328.976,1.008
329.006,1.021
329.036,1.019
329.066,1.013
329.096,1.022
329.126,1.020
329.156,1.016
329.186,1.014
329.216,1.019
329.246,1.014
329.276,1.017
329.306,1.024
329.336,1.018
329.366,1.021
329.396,1.017
329.426,1.021
329.456,1.024
329.486,1.015
329.516,1.016
329.546,1.019
329.576,1.016
329.606,1.021
329.636,1.021
329.666,1.018
329.696,1.016
329.726,1.018
329.756,1.023
329.786,1.017
329.816,1.017
329.846,1.024
329.876,1.024
329.906,1.025
329.936,1.021
329.966,1.020
329.996,1.017
330.026,1.017
330.056,1.018
330.086,1.014
330.116,1.014
330.146,1.024
330.176,1.022
330.206,1.011
330.236,1.014
330.266,1.023
330.296,1.016
330.326,1.017
330.356,1.022
330.386,1.022
330.416,1.014
330.446,1.024
330.476,1.023
330.506,1.030
330.536,1.006
330.566,1.013
330.596,1.023
330.626,1.026
330.656,1.025
330.686,1.013
330.716,1.008
330.746,1.014
330.776,1.014
330.806,0.993
330.836,1.011
330.866,1.029
330.896,1.011
330.926,0.964
330.956,0.956
330.986,0.987
331.016,0.992
331.046,1.036
331.076,1.032
331.106,1.011
331.136,1.032
331.166,1.035
331.196,1.011
331.226,1.010
331.256,1.012
331.286,1.030
331.316,1.052
331.346,1.016
331.376,0.952
331.406,0.992
331.436,0.992
331.466,0.969
331.496,0.986
331.526,0.991
331.556,0.973
331.586,1.025
331.616,1.010
331.646,1.037
331.676,1.049
331.706,1.003
331.736,1.014
331.766,1.022
331.796,0.995
331.826,0.998
331.856,1.016
331.886,1.018
331.916,1.051
331.946,1.028
331.976,1.045
332.006,1.044
332.036,1.044
332.066,1.047
332.096,1.020
332.126,1.001
332.156,0.991
332.186,1.000
332.216,0.982
332.246,0.982
332.276,0.992
332.306,1.015
332.336,1.007
332.366,0.985
332.396,1.010
332.426,1.016
332.456,1.018
332.486,1.021
332.516,1.013
332.546,1.037
332.576,1.058
332.606,1.076
332.636,1.046
332.666,1.044
332.696,1.038
332.726,1.009
332.756,0.980
332.786,0.954
332.816,0.982
332.846,0.999
332.876,0.999
332.906,0.994
332.936,0.996
332.966,0.998
332.996,0.940
333.026,0.949
333.056,1.055
333.086,1.142
333.116,1.090
333.146,1.024
333.176,1.033
333.206,0.984
333.236,0.967
333.266,0.990
333.296,0.982
333.326,0.990
333.356,1.005
333.386,1.017
333.416,0.998
333.446,1.004
333.476,0.998
333.506,0.973
333.536,0.967
333.566,0.998
333.596,1.004
333.626,1.008
333.656,1.009
333.686,0.987
333.716,1.019
333.746,0.994
333.776,0.975
333.806,0.980
333.836,0.979
333.866,0.992
333.896,1.003
333.926,1.026
333.956,1.014
333.986,0.993
334.016,0.992
334.046,0.994
334.076,0.995
334.106,0.998
334.136,1.007
334.166,0.996
334.196,0.996
334.226,1.009
334.256,1.024
334.286,1.015
334.316,1.014
334.346,1.022
334.376,1.017
334.406,1.019
334.436,1.028
334.466,1.009
334.496,1.016
334.526,1.012
334.556,1.001
334.586,1.000
334.616,1.000
334.646,1.017
334.676,1.047
334.706,1.035
334.736,1.066
334.766,1.072
334.796,1.064
334.826,0.985
334.856,0.972
334.886,0.975
334.916,0.969
334.946,1.020
334.976,1.073
335.006,1.009
335.036,1.020
335.066,0.995
335.096,0.972
335.126,0.999
335.156,1.000
335.186,0.965
335.216,0.957
335.246,0.972
335.276,1.015
335.306,1.017
335.336,0.987
335.366,0.967
335.396,0.995
335.426,0.998
335.456,1.000
335.486,1.023
335.516,1.002
335.546,1.001
335.576,1.000
335.606,1.003
335.636,1.017
335.666,1.000
335.696,1.023
335.726,1.028
335.756,1.009
335.786,0.994
335.816,1.009
335.846,1.009
335.876,0.979
335.906,0.961
335.936,1.005
335.966,1.008
335.996,1.014
336.026,1.037
336.056,1.048
336.086,1.041
336.116,1.032
336.146,1.026
336.176,1.008
336.206,0.975
336.236,1.011
336.266,1.034
336.296,1.045
336.326,1.035
336.356,1.031
336.386,1.023
336.416,1.036
336.446,1.021
336.476,1.011
336.506,1.024
336.536,1.019
336.566,1.030
336.596,1.029
336.626,1.018
336.656,1.029
336.686,1.037
336.716,1.041
336.746,1.032
336.776,1.019
336.806,1.014
336.836,1.005
336.866,1.011
336.896,1.010
336.926,1.012
336.956,1.024
336.986,1.029
337.016,1.036
337.046,1.020
337.076,1.011
337.106,1.020
337.136,1.017
337.166,1.015
337.196,1.018
337.226,1.017
337.256,1.020
337.286,1.020
337.316,1.012
337.346,1.019
337.376,1.031
337.406,1.025
337.436,1.007
337.466,1.007
337.496,1.014
337.526,1.015
337.556,1.009
337.586,1.021
337.616,1.022
337.646,1.026
337.676,1.018
337.706,1.022
337.736,1.021
337.766,1.016
337.796,1.023
337.826,1.021
337.856,1.021
337.886,1.028
337.916,1.021
337.946,1.030
337.976,1.029
338.006,1.025
338.036,1.022
338.066,1.021
338.096,1.021
338.126,1.027
338.156,1.028
338.186,1.024
338.216,1.025
338.246,1.026
338.276,1.018
338.306,1.019
338.336,1.019
338.366,1.029
338.396,1.026
338.426,1.021
338.456,1.024
338.486,1.030
338.516,1.017
338.546,1.022
338.576,1.024
338.606,1.021
338.636,1.021
338.666,1.024
338.696,1.021
338.726,1.019
338.756,1.021
338.786,1.021
338.816,1.021
338.846,1.025
338.876,1.027
338.906,1.022
338.936,1.025
338.966,1.019
338.996,1.027
339.026,1.023
339.056,1.022
339.086,1.023
339.116,1.024
339.146,1.022
339.176,1.019
339.206,1.019
339.236,1.022
339.266,1.021
339.296,1.021
339.326,1.028
339.356,1.022
339.386,1.014
339.416,1.022
339.446,1.014
339.476,1.020
339.506,1.014
339.536,1.022
339.566,1.079
339.596,1.085
339.626,1.065
339.656,1.017
339.686,0.964
339.716,0.957
339.746,0.992
339.776,1.018
339.806,1.050
339.836,1.053
339.866,1.021
339.896,0.980
339.926,0.988
339.956,1.024
339.986,1.033
340.016,1.044
340.046,1.028
340.076,1.014
340.106,1.000
340.136,0.989
340.166,0.999
340.196,1.015
340.226,1.024
340.256,1.032
340.286,1.034
340.316,1.027
340.346,1.012
340.376,1.007
340.406,1.016
340.436,1.016
340.466,1.017
340.496,1.009
340.526,1.015
340.556,1.016
340.586,1.021
340.616,1.016
340.646,1.026
340.676,1.025
340.706,1.026
340.736,1.021
340.766,1.013
340.796,1.009
340.826,1.004
340.856,1.009
340.886,1.019
340.916,1.023
340.946,1.018
340.976,1.015
341.006,1.026
341.036,1.023
341.066,1.022
341.096,1.027
341.126,1.026
341.156,1.023
341.186,1.019
341.216,1.022
341.246,1.021
341.276,1.015
341.306,1.027
341.336,1.021
341.366,1.022
341.396,1.021
341.426,1.021
341.456,1.024
341.486,1.019
341.516,1.026
341.546,1.024
341.576,1.017
341.606,1.021
341.636,1.015
341.666,1.018
341.696,1.029
341.726,1.023
341.756,1.021
341.786,1.018
341.816,1.023
341.846,1.026
341.876,1.019
341.906,1.028
341.936,1.023
341.966,1.020
341.996,1.018
342.026,1.015
342.056,1.021
342.086,1.019
342.116,1.020
342.146,1.023
342.176,1.024
342.206,1.023
342.236,1.022
342.266,1.018
342.296,1.021
342.326,1.023
342.356,1.022
342.386,1.018
342.416,1.021
342.446,1.021
342.476,1.025
342.506,1.021
342.536,1.025
342.566,1.029
342.596,1.024
342.626,1.019
342.656,1.021
342.686,1.021
342.716,1.021
342.746,1.021
342.776,1.021
342.806,1.023
342.836,1.021
342.866,1.022
342.896,1.023
342.926,1.027
342.956,1.024
342.986,1.040
343.016,1.045
343.046,1.036
343.076,1.035
343.106,1.022
343.136,1.025
343.166,1.020
343.196,1.021
343.226,1.021
343.256,1.022
343.286,1.015
343.316,1.017
343.346,1.020
343.376,1.013
343.406,1.007
343.436,1.014
343.466,1.009
343.496,1.008
343.526,1.008
343.556,1.008
343.586,1.012
343.616,1.014
343.646,1.010
343.676,1.011
343.706,1.010
343.736,1.005
343.766,1.008
343.796,0.998
343.826,1.007
343.856,1.009
343.886,1.008
343.916,1.007
343.946,0.999
343.976,1.014
344.006,1.015
344.036,1.011
344.066,1.011
344.096,1.004
344.126,1.005
344.156,1.009
344.186,1.007
344.216,1.008
344.246,1.011
344.276,1.010
344.306,1.013
344.336,1.014
344.366,1.008
344.396,1.007
344.426,1.009
344.456,1.016
344.486,1.017
344.516,1.012
344.546,1.017
344.576,1.025
344.606,1.019
344.636,0.994
344.666,0.995
344.696,1.012
344.726,1.025
344.756,1.017
344.786,1.021
344.816,1.014
344.846,1.012
344.876,1.012
