df_hash,22ZHK4.LYE8RS
464.848,1.008
464.878,1.007
464.908,1.009
464.938,1.003
464.968,1.006
464.998,1.011
465.028,1.011
465.058,1.009
465.088,1.005
465.118,1.007
465.148,1.008
465.178,1.010
465.208,1.009
465.238,1.005
465.268,1.010
465.298,1.004
465.328,1.010
465.358,1.009
465.388,1.002
465.418,1.004
465.448,1.006
465.478,1.016
465.508,1.003
465.538,1.002
465.568,1.005
465.598,1.012
465.628,1.009
465.658,1.008
465.688,1.010
465.718,1.014
465.748,1.015
465.778,1.011
465.808,1.005
465.838,1.008
465.868,1.009
465.898,1.007
465.928,1.002
465.958,1.007
465.988,1.009
466.018,1.008
466.048,1.008
466.078,1.015
466.108,1.000
466.138,1.007
466.168,1.010
466.198,1.006
466.228,1.010
466.258,1.009
466.288,1.013
466.318,1.007
466.348,1.012
466.378,1.004
466.408,1.010
466.438,1.012
466.468,1.011
466.498,1.008
466.528,1.007
466.558,1.014
466.588,1.007
466.618,1.004
466.648,1.004
466.678,1.010
466.708,1.014
466.738,1.012
466.768,1.006
466.798,1.005
466.828,1.011
466.858,1.010
466.888,1.009
466.918,1.017
466.948,1.005
466.978,1.013
467.008,1.006
467.038,1.006
467.068,1.007
467.098,1.011
467.128,1.010
467.158,1.006
467.188,1.010
467.218,1.002
467.248,1.009
467.278,1.012
467.308,1.011
467.338,1.010
467.368,1.009
467.398,1.006
467.428,1.010
467.458,1.013
467.488,1.011
467.518,1.009
467.548,1.006
467.578,1.003
467.608,1.010
467.638,1.009
467.668,1.007
467.698,1.008
467.728,1.001
467.758,1.012
467.788,1.008
467.818,1.017
467.848,1.013
467.878,1.005
467.908,1.006
467.938,1.006
467.968,1.011
467.998,1.009
468.028,1.013
468.058,1.002
468.088,1.007
468.118,1.007
468.148,1.005
468.178,1.009
468.208,1.008
468.238,1.010
468.268,1.008
468.298,1.007
468.328,1.009
468.358,1.010
468.388,1.008
468.418,1.009
468.448,1.012
468.478,1.009
468.508,1.005
468.538,1.002
468.568,1.013
468.598,1.006
468.628,1.014
468.658,1.010
468.688,1.006
468.718,1.008
468.748,1.009
468.778,1.013
468.808,1.010
468.838,1.013
468.868,1.013
468.898,1.014
468.928,1.008
468.958,1.011
468.988,1.011
469.018,1.010
469.048,1.011
469.078,1.010
469.108,1.001
469.138,1.006
469.168,1.011
469.198,1.009
469.228,1.008
469.258,1.009
469.288,1.010
469.318,1.015
469.348,1.012
469.378,1.012
469.408,1.007
469.438,1.012
469.468,1.012
469.498,1.005
469.528,1.003
469.558,1.005
469.588,1.012
469.618,1.010
469.648,1.012
469.678,1.002
469.708,1.009
469.738,1.011
469.768,1.006
469.798,1.009
469.828,1.006
469.858,1.010
469.888,1.009
469.918,1.006
469.948,1.011
469.978,1.010
470.008,1.007
470.038,1.008
470.068,1.005
470.098,1.008
470.128,1.014
470.158,1.003
470.188,1.005
470.218,1.008
470.248,1.012
470.278,1.016
470.308,1.006
470.338,1.004
470.368,1.011
470.398,1.010
470.428,1.009
470.458,1.012
470.488,1.007
470.518,1.012
470.548,1.010
470.578,1.010
470.608,1.001
470.638,1.006
470.668,1.011
470.698,1.007
470.728,1.007
470.758,1.011
470.788,1.010
470.818,1.012
470.848,1.010
470.878,1.008
470.908,1.013
470.938,1.005
470.968,1.002
470.998,1.013
471.028,1.006
471.058,1.015
471.088,1.010
471.118,1.003
471.148,1.003
471.178,1.012
471.208,1.016
471.238,1.015
471.268,1.006
471.298,1.004
471.328,1.003
471.358,1.007
471.388,1.007
471.418,1.005
471.448,1.008
471.478,1.011
471.508,1.009
471.538,1.003
471.568,1.010
471.598,1.008
471.628,1.009
471.658,1.010
471.688,1.003
471.718,1.012
471.748,1.003
471.778,1.018
471.808,1.018
471.838,1.004
471.868,1.007
471.898,1.007
471.928,1.010
471.958,1.014
471.988,1.009
472.018,1.004
472.048,1.012
472.078,1.011
472.108,1.008
472.138,1.011
472.168,1.008
472.198,1.008
472.228,1.010
472.258,1.005
472.288,1.004
472.318,1.008
472.348,1.011
472.378,1.016
472.408,1.007
472.438,1.004
472.468,1.005
472.498,1.001
472.528,1.012
472.558,1.007
472.588,1.005
472.618,1.009
472.648,1.012
472.678,1.011
472.708,1.018
472.738,1.008
472.768,1.009
472.798,1.011
472.828,1.009
472.858,1.010
472.888,1.003
472.918,1.007
472.948,1.004
472.978,1.001
473.008,1.012
473.038,1.012
473.068,1.010
473.098,1.010
473.128,1.012
473.158,1.012
473.188,1.010
473.218,1.000
473.248,1.006
473.278,1.013
473.308,1.016
473.338,1.005
473.368,1.005
473.398,1.004
473.428,1.013
473.458,1.011
473.488,1.017
473.518,1.008
473.548,1.002
473.578,1.008
473.608,1.007
473.638,1.009
473.668,1.009
473.698,1.010
473.728,1.006
473.758,1.007
473.788,1.006
473.818,1.006
473.848,1.006
473.878,1.010
473.908,1.011
473.938,1.008
473.968,1.011
473.998,1.010
474.028,1.010
474.058,1.014
474.088,1.016
474.118,1.015
474.148,1.003
474.178,1.006
474.208,1.009
474.238,1.009
474.268,1.015
474.298,1.011
474.328,1.003
474.358,1.008
474.388,1.014
474.418,1.010
474.448,1.009
474.478,1.010
474.508,1.008
474.538,1.010
474.568,1.009
474.598,1.012
474.628,1.006
474.658,1.009
474.688,1.010
474.718,1.012
474.748,1.009
474.778,1.014
474.808,1.009
474.838,1.015
474.868,1.014
474.898,1.004
474.928,1.003
474.958,1.008
474.988,1.010
475.018,1.010
475.048,1.005
475.078,1.000
475.108,1.008
475.138,1.013
475.168,1.006
475.198,1.013
475.228,1.011
475.258,1.010
475.288,1.011
475.318,1.007
475.348,1.005
475.378,1.010
475.408,1.018
475.438,1.012
475.468,1.012
475.498,1.010
475.528,1.009
475.558,1.016
475.588,1.007
475.618,0.998
475.648,1.007
475.678,1.010
475.708,1.008
475.738,1.012
475.768,1.006
475.798,1.010
475.828,1.007
475.858,1.011
475.888,1.012
475.918,1.012
475.948,1.012
475.978,1.007
476.008,1.008
476.038,1.006
476.068,1.010
476.098,1.010
476.128,1.010
476.158,1.002
476.188,1.013
476.218,1.006
476.248,1.014
476.278,1.010
476.308,1.003
476.338,1.004
476.368,1.008
476.398,1.010
476.428,1.015
476.458,1.005
476.488,1.006
476.518,1.010
476.548,1.009
476.578,1.011
476.608,1.010
476.638,1.010
476.668,1.014
476.698,1.014
476.728,1.010
476.758,1.008
476.788,1.006
476.818,1.002
476.848,1.009
476.878,1.002
476.908,1.012
476.938,1.007
476.968,1.016
476.998,1.012
477.028,1.004
477.058,1.005
477.088,1.009
477.118,1.012
477.148,1.013
477.178,1.008
477.208,1.005
477.238,1.012
477.268,1.004
477.298,1.006
477.328,1.008
477.358,1.008
477.388,1.008
477.418,1.006
477.448,1.005
477.478,1.009
477.508,1.007
477.538,1.009
477.568,1.006
477.598,1.004
477.628,1.012
477.658,1.004
477.688,1.017
477.718,1.008
477.748,1.013
477.778,1.015
477.808,1.011
477.838,1.002
477.868,1.005
477.898,1.015
477.928,1.015
477.958,1.009
477.988,1.007
478.018,1.010
478.048,1.003
478.078,1.007
478.108,1.008
478.138,1.009
478.168,1.009
478.198,1.007
478.228,1.005
478.258,1.008
478.288,1.007
478.318,1.009
478.348,1.010
478.378,1.011
478.408,1.007
478.438,1.012
478.468,1.010
478.498,1.013
478.528,1.011
478.558,1.006
478.588,1.010
478.618,1.009
478.648,1.011
478.678,1.013
478.708,1.007
478.738,1.005
478.768,1.010
478.798,1.002
478.828,1.008
478.858,1.012
478.888,1.010
478.918,1.010
478.948,1.011
478.978,1.003
479.008,1.005
479.038,1.011
479.068,1.011
479.098,1.003
479.128,1.016
479.158,1.006
479.188,1.013
479.218,1.012
479.248,0.990
479.278,1.011
479.308,1.011
479.338,1.005
479.368,1.008
479.398,1.009
479.428,1.010
479.458,1.008
479.488,1.007
479.518,1.007
479.548,1.003
479.578,1.006
479.608,1.007
479.638,1.004
479.668,1.009
479.698,1.006
479.728,1.007
479.758,1.009
479.788,1.012
479.818,1.000
479.848,1.011
479.878,1.003
479.908,1.012
479.938,1.012
479.968,1.007
479.998,1.003
480.028,1.005
480.058,1.013
480.088,1.016
480.118,1.005
480.148,1.008
480.178,1.014
480.208,1.011
480.238,1.009
480.268,1.011
480.298,1.011
480.328,1.007
480.358,1.006
480.388,1.007
480.418,1.010
480.448,1.005
480.478,1.007
480.508,1.010
480.538,1.009
480.568,1.014
480.598,1.010
480.628,1.011
480.658,1.014
480.688,1.005
480.718,1.007
480.748,1.007
480.778,1.012
480.808,1.011
480.838,1.008
480.868,1.005
480.898,1.007
480.928,1.012
480.958,1.010
480.988,1.006
481.018,1.001
481.048,1.008
481.078,1.011
481.108,1.009
481.138,1.008
481.168,1.007
481.198,1.010
481.228,1.005
481.258,1.010
481.288,1.012
481.318,1.011
481.348,1.006
481.378,1.006
481.408,1.009
481.438,1.015
481.468,1.015
481.498,1.004
481.528,1.001
481.558,0.998
481.588,1.010
481.618,1.006
481.648,1.009
481.678,1.009
481.708,1.011
481.738,1.012
481.768,1.005
481.798,1.010
481.828,1.007
481.858,1.007
481.888,1.010
481.918,1.004
481.948,1.000
481.978,1.005
482.008,1.008
482.038,1.008
482.068,1.010
482.098,1.013
482.128,1.013
482.158,1.004
482.188,1.018
482.218,1.005
482.248,1.014
482.278,1.015
482.308,1.006
482.338,1.003
482.368,1.005
482.398,1.013
482.428,1.013
482.458,1.003
482.488,1.007
482.518,1.023
482.548,1.010
482.578,1.010
482.608,0.996
482.638,0.996
482.668,1.003
482.698,1.006
482.728,1.008
482.758,1.005
482.788,1.010
482.818,1.009
482.848,1.013
482.878,1.005
482.908,1.012
482.938,1.010
482.968,1.015
482.998,1.013
483.028,1.004
483.058,1.003
483.088,1.004
483.118,1.006
483.148,1.021
483.178,1.005
483.208,1.009
483.238,1.011
483.268,1.009
483.298,1.006
483.328,1.007
483.358,1.009
483.388,1.009
483.418,1.007
483.448,1.010
483.478,1.005
483.508,1.007
483.538,1.006
483.568,1.013
483.598,1.007
483.628,1.014
483.658,1.006
483.688,1.010
483.718,1.011
483.748,1.006
483.778,0.998
483.808,1.008
483.838,1.011
483.868,1.011
483.898,1.010
483.928,1.002
483.958,1.009
483.988,1.009
484.018,1.010
484.048,1.010
484.078,1.008
484.108,1.009
484.138,1.011
484.168,1.006
484.198,1.012
484.228,1.009
484.258,1.007
484.288,1.007
484.318,1.009
484.348,1.009
484.378,1.001
484.408,1.010
484.438,1.007
484.468,1.012
484.498,1.009
484.528,1.004
484.558,1.004
484.588,1.011
484.618,1.012
484.648,1.014
484.678,1.007
484.708,1.006
484.738,1.012
484.768,1.007
484.798,1.011
484.828,1.008
484.858,1.006
484.888,1.012
484.918,1.010
484.948,1.010
484.978,1.009
485.008,1.010
485.038,1.009
485.068,1.008
485.098,1.009
485.128,1.010
485.158,1.011
485.188,1.003
485.218,1.010
485.248,1.009
485.278,1.015
485.308,1.003
485.338,1.002
485.368,1.005
485.398,1.010
485.428,1.012
485.458,1.014
485.488,1.005
485.518,1.007
485.548,1.014
485.578,1.011
485.608,1.011
485.638,1.009
485.668,1.006
485.698,1.008
485.728,1.011
485.758,1.012
485.788,1.009
485.818,1.005
485.848,1.007
485.878,1.004
485.908,1.008
485.938,1.016
485.968,1.011
485.998,1.004
486.028,1.010
486.058,1.004
486.088,1.014
486.118,1.012
486.148,1.006
486.178,1.008
486.208,1.006
486.238,1.010
486.268,1.017
486.298,1.004
486.328,1.008
486.358,1.010
486.388,1.010
486.418,1.008
486.448,1.005
486.478,1.007
486.508,1.010
486.538,1.008
486.568,1.010
486.598,1.010
486.628,1.010
486.658,1.009
486.688,1.007
486.718,1.007
486.748,1.010
486.778,1.011
486.808,1.006
486.838,1.011
486.868,1.008
486.898,1.014
486.928,1.011
486.958,1.000
486.988,1.006
487.018,1.003
487.048,1.012
487.078,1.015
487.108,1.009
487.138,1.011
487.168,1.009
487.198,1.002
487.228,1.009
487.258,1.009
487.288,1.009
487.318,1.004
487.348,1.007
487.378,1.007
487.408,1.010
487.438,1.011
487.468,1.008
487.498,1.000
487.528,1.007
487.558,1.010
487.588,1.007
487.618,1.010
487.648,1.004
487.678,1.004
487.708,1.005
487.738,1.012
487.768,1.008
487.798,1.015
487.828,1.001
487.858,1.009
487.888,1.010
487.918,1.010
487.948,1.012
487.978,1.008
488.008,1.010
488.038,1.008
488.068,1.009
488.098,1.011
488.128,1.007
488.158,1.013
488.188,1.008
488.218,1.009
488.248,1.008
488.278,1.011
488.308,1.017
488.338,1.008
488.368,1.005
488.398,1.005
488.428,1.009
488.458,1.008
488.488,1.016
488.518,1.005
488.548,1.011
488.578,1.009
488.608,1.002
488.638,1.007
488.668,1.013
488.698,1.014
488.728,1.010
488.758,1.005
488.788,1.006
488.818,1.005
488.848,1.009
488.878,1.012
488.908,1.013
488.938,0.999
488.968,1.012
488.998,1.000
489.028,1.014
489.058,1.005
489.088,1.011
489.118,1.010
489.148,1.011
489.178,1.011
489.208,1.012
489.238,1.004
489.268,1.008
489.298,1.011
489.328,1.008
489.358,1.007
489.388,1.006
489.418,1.009
489.448,1.010
489.478,1.008
489.508,1.008
489.538,1.010
489.568,1.005
489.598,1.007
489.628,1.012
489.658,1.010
489.688,1.008
489.718,1.011
489.748,1.007
489.778,1.010
489.808,1.007
489.838,1.014
489.868,1.011
489.898,1.006
489.928,1.004
489.958,1.009
489.988,1.010
490.018,1.009
490.048,1.007
490.078,1.003
490.108,1.014
490.138,1.008
490.168,1.009
490.198,1.007
490.228,1.008
490.258,1.007
490.288,1.012
490.318,1.012
490.348,1.007
490.378,1.009
490.408,1.009
490.438,1.010
490.468,1.012
490.498,1.017
490.528,1.003
490.558,1.006
490.588,1.002
490.618,1.009
490.648,1.013
490.678,1.021
490.708,1.015
490.738,1.000
490.768,1.003
490.798,1.011
490.828,1.014
490.858,1.010
490.888,1.008
490.918,1.005
490.948,1.009
490.978,1.012
491.008,1.012
491.038,1.000
491.068,1.002
491.098,1.011
491.128,1.012
491.158,1.010
491.188,1.010
491.218,1.009
491.248,1.008
491.278,1.010
491.308,1.011
491.338,1.012
491.368,1.007
491.398,1.006
491.428,1.009
491.458,1.012
491.488,1.016
491.518,1.009
491.548,0.997
491.578,0.999
491.608,1.008
491.638,1.010
491.668,1.010
491.698,1.013
491.728,1.006
491.758,1.011
491.788,1.011
491.818,1.010
491.848,1.011
491.878,1.007
491.908,1.009
491.938,1.008
491.968,1.011
491.998,1.007
492.028,1.009
492.058,1.009
492.088,1.008
492.118,1.016
492.148,1.008
492.178,1.007
492.208,1.007
492.238,1.011
492.268,1.001
492.298,1.010
492.328,1.011
492.358,1.008
492.388,1.009
492.418,1.009
492.448,1.010
492.478,1.005
492.508,1.009
492.538,1.005
492.568,1.014
492.598,1.012
492.628,1.007
492.658,1.009
492.688,1.008
492.718,1.004
492.748,1.006
492.778,1.009
492.808,1.010
492.838,1.010
492.868,1.008
492.898,1.008
492.928,1.010
492.958,1.010
492.988,1.013
493.018,1.004
493.048,1.011
493.078,1.006
493.108,1.008
493.138,1.008
493.168,1.001
493.198,1.002
493.228,1.009
493.258,1.018
493.288,1.015
493.318,1.008
493.348,1.008
493.378,1.006
493.408,1.005
493.438,1.011
493.468,1.011
493.498,1.012
493.528,1.008
493.558,1.003
493.588,1.003
493.618,1.005
493.648,1.011
493.678,1.013
493.708,1.010
493.738,1.010
493.768,1.003
493.798,1.001
493.828,1.009
493.858,1.007
493.888,1.018
493.918,1.008
493.948,1.004
493.978,1.008
494.008,1.013
494.038,1.011
494.068,1.011
494.098,1.003
494.128,1.010
494.158,1.011
494.188,1.010
494.218,1.011
494.248,1.003
494.278,1.004
494.308,1.006
494.338,1.010
494.368,1.012
494.398,1.011
494.428,1.008
494.458,1.010
494.488,1.008
494.518,1.013
494.548,1.009
494.578,1.010
494.608,1.004
494.638,1.009
494.668,1.016
494.698,1.007
494.728,1.006
494.758,1.006
494.788,1.006
494.818,1.012
494.848,1.006
494.878,1.006
494.908,1.016
494.938,1.010
494.968,1.006
494.998,1.009
495.028,1.005
495.058,1.018
495.088,1.014
495.118,1.008
495.148,1.007
495.178,1.008
495.208,1.005
495.238,1.008
495.268,1.009
495.298,1.001
495.328,1.011
495.358,1.005
495.388,1.016
495.418,1.016
495.448,1.007
495.478,1.002
495.508,1.007
495.538,1.012
495.568,1.011
495.598,1.012
495.628,1.006
495.658,1.007
495.688,1.005
495.718,1.006
495.748,1.012
495.778,1.009
495.808,1.007
495.838,1.005
495.868,1.012
495.898,1.007
495.928,1.005
495.958,1.009
495.988,1.011
496.018,1.005
496.048,1.010
496.078,1.008
496.108,1.006
496.138,1.019
496.168,1.002
496.198,0.996
496.228,1.008
496.258,1.014
496.288,1.018
496.318,1.014
496.348,1.004
496.378,1.006
496.408,1.012
496.438,1.016
496.468,1.015
496.498,1.008
496.528,0.999
496.558,0.998
496.588,1.009
496.618,1.013
496.648,1.014
496.678,1.004
496.708,1.004
496.738,1.006
496.768,1.008
496.798,1.015
496.828,1.013
496.858,1.007
496.888,1.007
496.918,1.007
496.948,1.008
496.978,1.013
497.008,1.008
497.038,1.016
497.068,1.007
497.098,1.004
497.128,1.008
497.158,1.005
497.188,1.005
497.218,1.001
497.248,1.008
497.278,1.010
497.308,1.010
497.338,1.012
497.368,1.011
497.398,1.010
497.428,1.009
497.458,1.008
497.488,1.011
497.518,1.008
497.548,1.004
497.578,1.007
497.608,1.014
497.638,1.005
497.668,1.009
497.698,1.006
497.728,1.010
497.758,1.006
497.788,1.007
497.818,1.009
497.848,1.011
497.878,1.007
497.908,1.010
497.938,1.007
497.968,1.006
497.998,1.011
498.028,1.013
498.058,1.017
498.088,1.007
498.118,1.002
498.148,1.010
498.178,1.008
498.208,1.016
498.238,1.008
498.268,1.005
498.298,1.004
498.328,1.010
498.358,1.010
498.388,1.018
498.418,1.003
498.448,1.010
498.478,1.012
498.508,1.006
498.538,1.010
498.568,1.008
498.598,1.008
498.628,1.008
498.658,1.010
498.688,1.008
498.718,1.006
498.748,1.009
498.778,1.008
498.808,1.012
498.838,1.010
498.868,1.003
498.898,1.012
498.928,1.007
498.958,1.016
498.988,1.010
499.018,1.003
499.048,1.005
499.078,1.009
499.108,1.008
499.138,1.015
499.168,1.005
499.198,1.006
499.228,1.008
499.258,1.008
499.288,1.007
499.318,1.008
499.348,1.005
499.378,1.009
499.408,1.010
499.438,1.010
499.468,1.009
499.498,1.007
499.528,1.008
499.558,1.012
499.588,1.004
499.618,1.012
499.648,1.006
499.678,1.012
499.708,1.010
499.738,1.003
499.768,1.004
499.798,1.008
499.828,1.013
499.858,1.012
499.888,1.012
499.918,1.008
499.948,1.013
499.978,1.005
500.008,1.008
500.038,1.019
500.068,1.029
500.098,1.077
500.128,1.008
500.158,1.076
500.188,1.089
500.218,1.045
500.248,1.014
500.278,0.996
500.308,1.032
500.338,1.021
500.368,1.013
500.398,0.993
500.428,0.959
500.458,0.973
500.488,0.990
500.518,0.987
500.548,0.984
500.578,0.997
500.608,1.031
500.638,0.970
500.668,0.986
500.698,0.973
500.728,1.081
500.758,1.050
500.788,1.033
500.818,1.038
500.848,1.011
500.878,1.000
500.908,1.005
500.938,1.007
500.968,0.999
500.998,1.014
501.028,1.028
501.058,1.029
501.088,1.024
501.118,1.022
501.148,1.019
501.178,1.012
501.208,1.003
501.238,0.997
501.268,1.003
501.298,1.009
501.328,1.018
501.358,1.019
501.388,1.021
501.418,0.985
501.448,0.985
501.478,1.013
501.508,1.002
501.538,0.993
501.568,1.001
501.598,1.009
501.628,1.014
501.658,1.008
501.688,1.003
501.718,0.999
501.748,1.004
501.778,1.005
501.808,1.006
501.838,0.998
501.868,0.995
501.898,0.992
501.928,0.992
501.958,1.012
501.988,1.011
502.018,1.010
502.048,1.012
502.078,1.015
502.108,1.009
502.138,1.011
502.168,1.006
502.198,1.005
502.228,1.002
502.258,0.994
502.288,1.000
502.318,1.011
502.348,1.011
502.378,1.000
502.408,0.996
502.438,1.000
502.468,0.999
502.498,0.999
502.528,0.996
502.558,1.012
502.588,1.009
502.618,1.004
502.648,0.995
502.678,1.011
502.708,0.999
502.738,1.003
502.768,1.011
502.798,1.000
502.828,1.000
502.858,1.000
502.888,1.004
502.918,1.000
502.948,1.010
502.978,1.006
503.008,1.010
503.038,1.003
503.068,0.998
503.098,0.999
503.128,1.005
503.158,1.005
503.188,1.005
503.218,1.003
503.248,1.008
503.278,1.006
503.308,1.001
503.338,0.999
503.368,1.007
503.398,1.010
503.428,1.016
503.458,1.007
503.488,1.004
503.518,0.998
503.548,0.999
503.578,1.010
503.608,1.004
503.638,1.000
503.668,1.001
503.698,1.002
503.728,1.008
503.758,1.006
503.788,1.007
503.818,1.003
503.848,1.006
503.878,1.009
503.908,1.018
503.938,1.007
503.968,0.999
503.998,1.004
504.028,1.005
504.058,1.005
504.088,1.005
504.118,1.009
504.148,1.007
504.178,1.009
504.208,1.005
504.238,1.006
504.268,1.005
504.298,1.009
504.328,1.005
504.358,1.008
504.388,1.006
504.418,1.005
504.448,1.018
504.478,1.007
504.508,1.003
504.538,1.002
504.568,0.998
504.598,1.007
504.628,1.012
504.658,1.001
504.688,1.002
504.718,1.005
504.748,1.005
504.778,1.006
504.808,1.012
504.838,1.009
504.868,1.012
504.898,1.011
504.928,1.008
504.958,1.004
504.988,1.005
505.018,1.006
505.048,1.006
505.078,1.007
505.108,1.001
505.138,1.007
505.168,1.005
505.198,1.006
505.228,1.006
505.258,1.004
505.288,1.012
505.318,1.006
505.348,1.007
505.378,1.000
505.408,1.006
505.438,1.010
505.468,1.010
505.498,1.004
505.528,1.002
505.558,1.010
505.588,1.009
505.618,1.009
505.648,1.007
505.678,1.006
505.708,1.008
505.738,1.007
505.768,1.003
505.798,1.009
505.828,1.008
505.858,1.008
505.888,1.008
505.918,1.011
505.948,1.003
505.978,1.008
506.008,1.005
506.038,1.007
506.068,1.014
506.098,1.008
506.128,1.002
506.158,1.004
506.188,1.008
506.218,1.010
506.248,1.008
506.278,1.004
506.308,1.008
506.338,1.002
506.368,1.008
506.398,1.010
506.428,1.006
506.458,1.008
506.488,1.005
506.518,1.007
506.548,1.006
506.578,1.007
506.608,1.012
506.638,1.006
506.668,1.007
506.698,1.005
506.728,1.009
506.758,1.012
506.788,1.006
506.818,1.001
506.848,1.008
506.878,1.008
506.908,1.010
506.938,1.010
506.968,1.008
506.998,1.010
507.028,1.008
507.058,1.007
507.088,1.012
507.118,1.009
507.148,1.010
507.178,1.008
507.208,1.008
507.238,1.009
507.268,1.009
507.298,1.007
507.328,1.007
507.358,1.012
507.388,1.004
507.418,1.011
507.448,1.003
507.478,1.012
507.508,1.010
507.538,1.006
507.568,1.009
507.598,1.009
507.628,1.008
507.658,1.017
507.688,1.004
507.718,1.009
507.748,1.010
507.778,1.009
507.808,1.007
507.838,1.005
507.868,1.009
507.898,1.010
507.928,1.009
507.958,1.007
507.988,1.007
508.018,1.008
508.048,1.009
508.078,1.009
508.108,1.003
508.138,1.014
508.168,1.007
508.198,1.011
508.228,1.006
508.258,1.005
508.288,1.006
508.318,1.007
508.348,1.009
508.378,1.012
508.408,1.008
508.438,1.011
508.468,1.008
508.498,1.008
508.528,1.009
508.558,1.008
508.588,1.006
508.618,1.007
508.648,1.007
508.678,1.009
508.708,1.007
508.738,1.008
508.768,1.009
508.798,1.007
508.828,1.005
508.858,1.007
