df_hash,22ZHK4.YPQ43H
318.602,1.038
318.632,1.034
318.662,1.029
318.692,1.024
318.722,1.025
318.752,1.038
318.782,1.033
318.812,1.032
318.842,1.028
318.872,1.029
318.902,1.028
318.932,1.027
318.962,1.026
318.992,1.025
319.022,1.036
319.052,1.036
319.082,1.033
319.112,1.029
319.142,1.029
319.172,1.031
319.202,1.031
319.232,1.034
319.262,1.028
319.292,1.024
319.322,1.027
319.352,1.036
319.382,1.041
319.412,1.031
319.442,1.027
319.472,1.026
319.502,1.029
319.532,1.037
319.562,1.028
319.592,1.026
319.622,1.028
319.652,1.034
319.682,1.033
319.712,1.027
319.742,1.032
319.772,1.034
319.802,1.030
319.832,1.038
319.862,1.029
319.892,1.023
319.922,1.021
319.952,1.026
319.982,1.036
320.012,1.033
320.042,1.033
320.072,1.034
320.102,1.031
320.132,1.027
320.162,1.024
320.192,1.023
320.222,1.028
320.252,1.037
320.282,1.034
320.312,1.034
320.342,1.028
320.372,1.028
320.402,1.031
320.432,1.029
320.462,1.030
320.492,1.027
320.522,1.024
320.552,1.032
320.582,1.046
320.612,1.032
320.642,1.024
320.672,1.027
320.702,1.035
320.732,1.032
320.762,1.024
320.792,1.021
320.822,1.032
320.852,1.034
320.882,1.037
320.912,1.028
320.942,1.029
320.972,1.031
321.002,1.031
321.032,1.035
321.062,1.030
321.092,1.027
321.122,1.021
321.152,1.027
321.182,1.039
321.212,1.037
321.242,1.033
321.272,1.032
321.302,1.033
321.332,1.027
321.362,1.027
321.392,1.029
321.422,1.029
321.452,1.037
321.482,1.033
321.512,1.031
321.542,1.031
321.572,1.027
321.602,1.032
321.632,1.030
321.662,1.028
321.692,1.026
321.722,1.025
321.752,1.027
321.782,1.046
321.812,1.041
321.842,1.028
321.872,1.029
321.902,1.031
321.932,1.033
321.962,1.031
321.992,1.021
322.022,1.028
322.052,1.031
322.082,1.033
322.112,1.033
322.142,1.030
322.172,1.029
322.202,1.030
322.232,1.032
322.262,1.030
322.292,1.031
322.322,1.027
322.352,1.027
322.382,1.041
322.412,1.038
322.442,1.029
322.472,1.033
322.502,1.032
322.532,1.031
322.562,1.028
322.592,1.026
322.622,1.025
322.652,1.031
322.682,1.033
322.712,1.033
322.742,1.033
322.772,1.030
322.802,1.031
322.832,1.030
322.862,1.033
322.892,1.033
322.922,1.031
322.952,1.024
322.982,1.039
323.012,1.036
323.042,1.030
323.072,1.028
323.102,1.032
323.132,1.027
323.162,1.032
323.192,1.025
323.222,1.030
323.252,1.035
323.282,1.035
323.312,1.033
323.342,1.029
323.372,1.027
323.402,1.033
323.432,1.033
323.462,1.034
323.492,1.037
323.522,1.025
323.552,1.021
323.582,1.036
323.612,1.036
323.642,1.027
323.672,1.028
323.702,1.036
323.732,1.029
323.762,1.030
323.792,1.027
323.822,1.025
323.852,1.035
323.882,1.035
323.912,1.029
323.942,1.034
323.972,1.029
324.002,1.030
324.032,1.023
324.062,1.031
324.092,1.031
324.122,1.031
324.152,1.029
324.182,1.039
324.212,1.038
324.242,1.028
324.272,1.024
324.302,1.026
324.332,1.032
324.362,1.035
324.392,1.027
324.422,1.030
324.452,1.035
324.482,1.030
324.512,1.030
324.542,1.027
324.572,1.027
324.602,1.031
324.632,1.031
324.662,1.034
324.692,1.026
324.722,1.028
324.752,1.025
324.782,1.037
324.812,1.040
324.842,1.024
324.872,1.025
324.902,1.036
324.932,1.032
324.962,1.033
324.992,1.029
325.022,1.023
325.052,1.034
325.082,1.034
325.112,1.031
325.142,1.029
325.172,1.027
325.202,1.029
325.232,1.034
325.262,1.036
325.292,1.033
325.322,1.023
325.352,1.017
325.382,1.035
325.412,1.042
325.442,1.034
325.472,1.032
325.502,1.031
325.532,1.027
325.562,1.031
325.592,1.023
325.622,1.022
325.652,1.034
325.682,1.033
325.712,1.033
325.742,1.033
325.772,1.028
325.802,1.032
325.832,1.029
325.862,1.030
325.892,1.032
325.922,1.025
325.952,1.026
325.982,1.038
326.012,1.039
326.042,1.027
326.072,1.026
326.102,1.032
326.132,1.029
326.162,1.033
326.192,1.029
326.222,1.022
326.252,1.034
326.282,1.032
326.312,1.033
326.342,1.027
326.372,1.026
326.402,1.035
326.432,1.030
326.462,1.033
326.492,1.034
326.522,1.026
326.552,1.026
326.582,1.036
326.612,1.038
326.642,1.037
326.672,1.033
326.702,1.032
326.732,1.028
326.762,1.030
326.792,1.024
326.822,1.026
326.852,1.036
326.882,1.032
326.912,1.033
326.942,1.031
326.972,1.027
327.002,1.034
327.032,1.032
327.062,1.028
327.092,1.028
327.122,1.024
327.152,1.027
327.182,1.032
327.212,1.041
327.242,1.028
327.272,1.022
327.302,1.032
327.332,1.027
327.362,1.031
327.392,1.026
327.422,1.024
327.452,1.033
327.482,1.040
327.512,1.039
327.542,1.030
327.572,1.029
327.602,1.029
327.632,1.033
327.662,1.030
327.692,1.035
327.722,1.027
327.752,1.024
327.782,1.035
327.812,1.042
327.842,1.034
327.872,1.026
327.902,1.029
327.932,1.024
327.962,1.032
327.992,1.028
328.022,1.026
328.052,1.035
328.082,1.036
328.112,1.030
328.142,1.029
328.172,1.023
328.202,1.034
328.232,1.032
328.262,1.032
328.292,1.034
328.322,1.027
328.352,1.025
328.382,1.039
328.412,1.040
328.442,1.034
328.472,1.032
328.502,1.034
328.532,1.026
328.562,1.031
328.592,1.028
328.622,1.021
328.652,1.035
328.682,1.035
328.712,1.030
328.742,1.028
328.772,1.028
328.802,1.029
328.832,1.029
328.862,1.030
328.892,1.029
328.922,1.027
328.952,1.027
328.982,1.042
329.012,1.032
329.042,1.028
329.072,1.031
329.102,1.033
329.132,1.027
329.162,1.030
329.192,1.023
329.222,1.035
329.252,1.043
329.282,1.031
329.312,1.032
329.342,1.025
329.372,1.033
329.402,1.031
329.432,1.026
329.462,1.028
329.492,1.026
329.522,1.029
329.552,1.029
329.582,1.045
329.612,1.035
329.642,1.026
329.672,1.021
329.702,1.029
329.732,1.032
329.762,1.029
329.792,1.026
329.822,1.035
329.852,1.038
329.882,1.034
329.912,1.033
329.942,1.028
329.972,1.029
330.002,1.036
330.032,1.033
330.062,1.032
330.092,1.027
330.122,1.024
330.152,1.033
330.182,1.043
330.212,1.037
330.242,1.024
330.272,1.027
330.302,1.029
330.332,1.035
330.362,1.028
330.392,1.021
330.422,1.030
330.452,1.033
330.482,1.031
330.512,1.034
330.542,1.030
330.572,1.028
330.602,1.032
330.632,1.029
330.662,1.034
330.692,1.031
330.722,1.029
330.752,1.025
330.782,1.034
330.812,1.043
330.842,1.035
330.872,1.028
330.902,1.032
330.932,1.033
330.962,1.030
330.992,1.024
331.022,1.025
331.052,1.035
331.082,1.038
331.112,1.035
331.142,1.026
331.172,1.022
331.202,1.022
331.232,1.033
331.262,1.029
331.292,1.031
331.322,1.030
331.352,1.026
331.382,1.021
331.412,1.031
331.442,1.037
331.472,1.036
331.502,1.033
331.532,1.035
331.562,1.030
331.592,1.029
331.622,1.028
331.652,1.021
331.682,1.030
331.712,1.041
331.742,1.036
331.772,1.034
331.802,1.032
331.832,1.029
331.862,1.028
331.892,1.031
331.922,1.031
331.952,1.027
331.982,1.022
332.012,1.025
332.042,1.036
332.072,1.047
332.102,1.036
332.132,1.026
332.162,1.030
332.192,1.032
332.222,1.033
332.252,1.027
332.282,1.023
332.312,1.033
332.342,1.034
332.372,1.037
332.402,1.034
332.432,1.032
332.462,1.031
332.492,1.032
332.522,1.030
332.552,1.028
332.582,1.032
332.612,1.017
332.642,1.019
332.672,1.027
332.702,1.033
332.732,1.031
332.762,1.024
332.792,1.024
332.822,1.033
332.852,1.032
332.882,1.027
332.912,1.022
332.942,1.030
332.972,1.042
333.002,1.039
333.032,1.027
333.062,1.031
333.092,1.028
333.122,1.027
333.152,1.035
333.182,1.041
333.212,1.034
333.242,1.026
333.272,1.023
333.302,1.030
333.332,1.035
333.362,1.032
333.392,1.034
333.422,1.043
333.452,1.032
333.482,1.033
333.512,1.027
333.542,1.030
333.572,1.029
333.602,1.022
333.632,1.025
333.662,1.030
333.692,1.042
333.722,1.047
333.752,1.041
333.782,1.046
333.812,1.044
333.842,1.025
333.872,1.024
333.902,1.030
333.932,1.043
333.962,1.063
333.992,1.066
334.022,1.069
334.052,1.076
334.082,1.101
334.112,1.073
334.142,1.102
334.172,1.104
334.202,1.149
334.232,1.169
334.262,1.013
334.292,1.000
334.322,0.978
334.352,0.999
334.382,1.002
334.412,1.011
334.442,0.964
334.472,0.982
334.502,1.006
334.532,1.019
334.562,1.009
334.592,0.992
334.622,1.009
334.652,0.998
334.682,0.995
334.712,1.025
334.742,1.040
334.772,1.021
334.802,0.995
334.832,1.006
334.862,0.965
334.892,0.943
334.922,0.970
334.952,0.989
334.982,1.008
335.012,1.017
335.042,1.037
335.072,0.998
335.102,1.032
335.132,1.039
335.162,0.994
335.192,1.017
335.222,1.007
335.252,1.013
335.282,0.999
335.312,1.006
335.342,1.026
335.372,0.991
335.402,0.963
335.432,0.944
335.462,0.960
335.492,0.981
335.522,1.011
335.552,1.038
335.582,1.047
335.612,1.050
335.642,1.070
335.672,1.062
335.702,1.041
335.732,1.071
335.762,1.062
335.792,1.071
335.822,1.039
335.852,1.033
335.882,1.017
335.912,1.005
335.942,1.010
335.972,0.986
336.002,0.961
336.032,0.957
336.062,0.980
336.092,1.000
336.122,1.041
336.152,1.023
336.182,1.056
336.212,1.046
336.242,1.014
336.272,1.029
336.302,1.035
336.332,1.040
336.362,1.044
336.392,1.040
336.422,1.032
336.452,1.052
336.482,1.028
336.512,1.012
336.542,0.985
336.572,0.991
336.602,0.985
336.632,0.977
336.662,0.992
336.692,0.992
336.722,1.004
336.752,1.015
336.782,1.012
336.812,1.017
336.842,1.012
336.872,1.002
336.902,1.002
336.932,1.010
336.962,0.994
336.992,1.030
337.022,1.059
337.052,1.056
337.082,1.016
337.112,1.019
337.142,1.000
337.172,1.018
337.202,1.015
337.232,0.989
337.262,0.976
337.292,1.027
337.322,1.020
337.352,0.997
337.382,1.012
337.412,1.014
337.442,1.012
337.472,1.013
337.502,1.014
337.532,1.008
337.562,1.010
337.592,0.993
337.622,1.000
337.652,1.021
337.682,1.020
337.712,1.036
337.742,1.014
337.772,0.999
337.802,1.000
337.832,1.017
337.862,1.036
337.892,1.036
337.922,1.021
337.952,1.021
337.982,1.021
338.012,1.025
338.042,1.044
338.072,1.046
338.102,0.970
338.132,0.960
338.162,0.973
338.192,0.892
338.222,0.907
338.252,1.014
338.282,1.056
338.312,1.127
338.342,1.150
338.372,1.080
338.402,1.102
338.432,1.008
338.462,1.006
338.492,0.992
338.522,1.046
338.552,1.078
338.582,1.055
338.612,1.018
338.642,1.054
338.672,1.008
338.702,0.909
338.732,0.979
338.762,0.875
338.792,0.939
338.822,0.978
338.852,1.013
338.882,1.011
338.912,1.025
338.942,1.011
338.972,0.919
339.002,0.872
339.032,0.946
339.062,0.967
339.092,1.036
339.122,1.034
339.152,1.007
339.182,0.968
339.212,0.947
339.242,0.950
339.272,1.046
339.302,1.158
339.332,1.167
339.362,1.147
339.392,1.122
339.422,1.123
339.452,1.112
339.482,1.155
339.512,1.125
339.542,1.124
339.572,1.091
339.602,1.071
339.632,1.098
339.662,1.195
339.692,1.319
339.722,1.265
339.752,1.130
339.782,1.045
339.812,0.934
339.842,0.903
339.872,0.893
339.902,0.887
339.932,0.916
339.962,0.922
339.992,0.957
340.022,0.956
340.052,1.009
340.082,0.988
340.112,0.987
340.142,0.984
340.172,0.982
340.202,0.939
340.232,0.969
340.262,0.993
340.292,1.003
340.322,0.982
340.352,0.986
340.382,0.983
340.412,0.987
340.442,1.014
340.472,1.031
340.502,1.043
340.532,1.002
340.562,1.002
340.592,1.003
340.622,1.015
340.652,0.992
340.682,0.993
340.712,0.996
340.742,0.994
340.772,0.987
340.802,1.000
340.832,0.968
340.862,0.974
340.892,1.028
340.922,0.953
340.952,0.980
340.982,0.930
341.012,0.987
341.042,1.022
341.072,1.002
341.102,0.959
341.132,0.947
341.162,0.933
341.192,1.036
341.222,0.996
341.252,0.999
341.282,0.934
341.312,0.983
341.342,0.959
341.372,1.016
341.402,0.998
341.432,0.993
341.462,1.001
341.492,0.956
341.522,0.970
341.552,0.955
341.582,0.973
341.612,1.011
341.642,0.968
341.672,0.962
341.702,0.983
341.732,0.983
341.762,0.986
341.792,0.987
341.822,0.986
341.852,1.002
341.882,1.010
341.912,0.947
341.942,0.966
341.972,1.020
342.002,0.981
342.032,0.997
342.062,1.050
342.092,0.975
342.122,0.973
342.152,0.998
342.182,0.976
342.212,0.940
342.242,0.974
342.272,0.985
342.302,0.999
342.332,0.989
342.362,0.991
342.392,0.959
342.422,0.975
342.452,0.964
342.482,0.947
342.512,0.970
342.542,0.958
342.572,0.981
342.602,1.013
342.632,0.970
342.662,0.971
342.692,0.960
342.722,0.982
342.752,0.910
342.782,1.037
342.812,0.988
342.842,1.119
342.872,1.050
342.902,1.076
342.932,1.032
342.962,1.015
342.992,0.966
343.022,0.942
343.052,1.005
343.082,0.939
343.112,0.961
343.142,1.037
343.172,0.992
343.202,1.032
343.232,0.999
343.262,0.955
343.292,1.016
343.322,0.999
343.352,1.041
343.382,1.063
343.412,0.973
343.442,0.920
343.472,0.859
343.502,0.982
343.532,0.992
343.562,1.083
343.592,1.083
343.622,1.154
343.652,1.146
343.682,1.085
343.712,1.071
343.742,1.036
343.772,1.020
343.802,1.010
343.832,0.977
343.862,1.026
343.892,0.989
343.922,1.024
343.952,1.000
343.982,1.050
344.012,0.988
344.042,1.085
344.072,1.061
344.102,1.041
344.132,0.930
344.162,0.959
344.192,0.965
344.222,0.959
344.252,1.002
344.282,1.024
344.312,1.049
344.342,1.059
344.372,1.063
344.402,1.052
344.432,1.020
344.462,1.006
344.492,1.019
344.522,1.017
344.552,1.011
344.582,1.009
344.612,1.000
344.642,1.000
344.672,1.037
344.702,1.060
344.732,1.049
344.762,1.029
344.792,1.022
344.822,1.015
344.852,1.014
344.882,1.001
344.912,1.012
344.942,1.037
344.972,1.018
345.002,1.036
345.032,1.044
345.062,1.021
345.092,1.022
345.122,1.018
345.152,1.014
345.182,1.005
345.212,1.026
345.242,1.045
345.272,1.028
345.302,1.016
345.332,1.008
345.362,1.016
345.392,1.019
345.422,1.021
345.452,1.019
345.482,1.041
345.512,1.035
345.542,1.002
345.572,1.042
345.602,1.029
345.632,1.056
345.662,1.035
345.692,1.011
345.722,1.034
345.752,1.004
345.782,1.027
345.812,1.007
345.842,0.998
345.872,1.018
345.902,1.034
345.932,1.018
345.962,1.017
345.992,1.025
346.022,1.045
346.052,1.007
346.082,1.038
346.112,1.031
346.142,1.038
346.172,1.022
346.202,1.036
346.232,1.039
346.262,1.042
346.292,1.028
346.322,1.020
346.352,1.017
346.382,1.015
346.412,1.039
346.442,1.070
346.472,1.057
346.502,1.039
346.532,1.095
346.562,1.056
346.592,1.056
346.622,1.025
346.652,1.006
346.682,1.001
346.712,1.025
346.742,1.064
346.772,1.057
346.802,1.021
346.832,1.036
346.862,0.993
346.892,1.081
346.922,1.086
346.952,1.059
346.982,1.039
347.012,1.024
347.042,0.979
347.072,0.920
347.102,0.974
347.132,0.966
347.162,0.946
347.192,1.008
347.222,0.992
347.252,0.987
347.282,1.005
347.312,0.993
347.342,0.995
347.372,0.987
347.402,0.995
347.432,1.012
347.462,1.009
347.492,1.026
347.522,0.979
347.552,0.922
347.582,0.993
347.612,1.005
347.642,0.977
347.672,0.975
347.702,0.964
347.732,0.964
347.762,0.996
347.792,0.991
347.822,1.026
347.852,1.013
347.882,1.014
347.912,1.003
347.942,0.983
347.972,0.975
348.002,0.969
348.032,0.955
348.062,0.986
348.092,1.008
348.122,1.027
348.152,1.034
348.182,0.977
348.212,1.017
348.242,1.003
348.272,0.989
348.302,0.980
348.332,1.010
348.362,1.035
348.392,0.987
348.422,0.908
348.452,1.002
348.482,1.014
348.512,0.987
348.542,0.998
348.572,0.955
348.602,0.989
348.632,1.048
348.662,1.017
348.692,0.989
348.722,0.961
348.752,0.970
348.782,0.983
348.812,1.009
348.842,1.037
348.872,1.074
348.902,1.041
348.932,1.055
348.962,1.049
348.992,1.057
349.022,1.058
349.052,1.035
349.082,1.021
349.112,1.020
349.142,1.004
349.172,1.060
349.202,1.040
349.232,1.031
349.262,1.036
349.292,1.030
349.322,1.033
349.352,1.065
349.382,1.097
349.412,1.081
349.442,1.073
349.472,1.081
349.502,1.117
349.532,1.085
349.562,1.030
349.592,1.029
349.622,0.992
349.652,1.006
349.682,1.039
349.712,1.054
349.742,1.010
349.772,1.028
349.802,1.012
349.832,1.052
349.862,1.085
349.892,1.035
349.922,1.020
349.952,1.021
349.982,1.030
350.012,1.029
350.042,1.032
350.072,0.997
350.102,1.022
350.132,1.016
350.162,0.987
350.192,1.005
350.222,0.970
350.252,0.961
350.282,0.949
350.312,0.948
350.342,0.949
350.372,0.991
350.402,0.964
350.432,1.020
350.462,1.101
350.492,1.173
350.522,1.182
350.552,1.116
350.582,1.070
350.612,1.001
350.642,0.989
350.672,0.977
350.702,0.996
350.732,0.998
350.762,0.998
350.792,0.991
350.822,0.991
350.852,0.999
350.882,1.020
350.912,1.015
350.942,1.060
350.972,1.062
351.002,1.126
351.032,1.076
351.062,1.088
351.092,1.062
351.122,1.044
351.152,1.037
351.182,1.015
351.212,1.005
351.242,1.035
351.272,1.016
351.302,0.958
351.332,1.045
351.362,1.024
351.392,1.022
351.422,1.004
351.452,1.035
351.482,1.066
351.512,1.004
351.542,1.011
351.572,1.022
351.602,0.997
351.632,1.015
351.662,1.048
351.692,1.048
351.722,1.068
351.752,1.026
351.782,1.003
351.812,1.002
351.842,1.008
351.872,1.053
351.902,1.052
351.932,1.048
351.962,1.057
351.992,1.046
352.022,1.027
352.052,1.039
352.082,1.018
352.112,1.038
352.142,1.037
352.172,1.016
352.202,1.091
352.232,1.078
352.262,1.093
352.292,1.059
352.322,0.979
352.352,1.038
352.382,0.923
352.412,1.000
352.442,0.987
352.472,0.954
352.502,0.975
352.532,1.002
352.562,1.000
352.592,0.976
352.622,1.040
352.652,1.020
352.682,1.020
352.712,1.058
352.742,1.019
352.772,0.995
352.802,0.999
352.832,1.007
352.862,1.016
352.892,1.025
352.922,1.021
352.952,0.998
352.982,1.010
353.012,1.014
353.042,1.021
353.072,1.054
353.102,1.048
353.132,1.037
353.162,1.023
353.192,1.014
353.222,1.030
353.252,1.021
353.282,1.044
353.312,0.986
353.342,1.010
353.372,1.006
353.402,1.002
353.432,0.994
353.462,1.013
353.492,1.011
353.522,1.046
353.552,1.062
353.582,1.037
353.612,1.018
353.642,0.994
353.672,1.009
353.702,1.000
353.732,1.003
353.762,1.013
353.792,1.020
353.822,1.037
353.852,1.054
353.882,1.034
353.912,1.033
353.942,1.018
353.972,1.007
354.002,1.010
354.032,1.033
354.062,1.009
354.092,1.019
354.122,1.029
354.152,1.040
354.182,1.027
354.212,1.019
354.242,1.011
354.272,1.025
354.302,1.029
354.332,1.022
354.362,1.025
354.392,1.022
354.422,1.013
354.452,1.012
354.482,1.010
354.512,1.010
354.542,1.023
354.572,1.013
354.602,1.019
354.632,1.016
354.662,1.034
354.692,1.028
354.722,1.015
354.752,1.024
354.782,1.018
354.812,1.023
354.842,1.027
354.872,1.027
354.902,1.034
354.932,1.033
354.962,1.030
354.992,1.025
355.022,1.025
355.052,1.029
355.082,1.022
355.112,1.014
355.142,1.017
355.172,1.012
355.202,1.017
355.232,1.032
355.262,1.019
355.292,1.021
355.322,1.076
355.352,1.036
355.382,1.045
355.412,1.108
355.442,1.083
355.472,1.004
355.502,0.967
355.532,0.968
355.562,0.963
355.592,0.988
355.622,1.021
355.652,1.062
355.682,1.055
355.712,1.096
355.742,1.077
355.772,1.058
355.802,1.031
355.832,0.991
355.862,1.011
355.892,1.067
355.922,1.042
355.952,1.026
355.982,1.012
356.012,1.039
356.042,1.018
356.072,1.032
356.102,0.999
356.132,1.002
356.162,1.028
356.192,1.077
356.222,1.105
356.252,1.081
356.282,1.058
356.312,1.030
356.342,1.008
356.372,0.964
356.402,0.945
356.432,0.937
356.462,0.987
356.492,0.999
356.522,1.015
356.552,1.037
356.582,1.016
356.612,1.046
356.642,1.068
356.672,1.047
356.702,1.028
356.732,1.016
356.762,0.991
356.792,0.976
356.822,0.991
356.852,0.989
356.882,0.993
356.912,1.046
356.942,1.053
356.972,1.062
357.002,1.076
357.032,1.074
357.062,1.049
357.092,1.042
357.122,1.024
357.152,1.025
357.182,1.014
357.212,1.005
357.242,0.997
357.272,1.040
357.302,1.031
357.332,1.014
357.362,1.012
357.392,0.997
357.422,0.999
357.452,1.017
357.482,1.037
357.512,1.044
357.542,1.048
357.572,1.032
357.602,1.017
357.632,1.034
357.662,1.024
357.692,1.003
357.722,1.028
357.752,1.037
357.782,1.028
357.812,1.016
357.842,1.016
357.872,1.009
357.902,1.009
357.932,1.022
357.962,1.028
357.992,1.021
358.022,1.016
358.052,1.013
358.082,1.014
358.112,1.001
358.142,1.024
358.172,1.067
358.202,1.083
358.232,1.092
358.262,1.065
358.292,1.030
358.322,1.008
358.352,1.008
358.382,1.015
358.412,1.008
358.442,1.033
358.472,1.049
358.502,1.053
358.532,1.022
358.562,1.012
358.592,0.991
358.622,1.027
358.652,1.030
358.682,1.058
358.712,1.062
358.742,1.036
358.772,1.010
358.802,0.986
358.832,0.991
358.862,0.983
358.892,0.994
358.922,1.025
358.952,1.061
358.982,1.076
359.012,1.089
359.042,1.074
359.072,1.057
359.102,1.061
359.132,1.044
359.162,1.008
359.192,0.962
359.222,0.952
359.252,0.931
359.282,0.932
359.312,1.022
359.342,1.040
359.372,1.030
359.402,1.065
359.432,1.021
359.462,0.982
359.492,0.978
359.522,0.996
359.552,1.079
359.582,0.991
359.612,1.001
359.642,1.062
359.672,1.064
359.702,1.085
359.732,1.047
359.762,1.057
359.792,1.098
359.822,1.047
359.852,1.046
359.882,1.020
359.912,0.944
359.942,0.891
359.972,0.961
360.002,1.003
360.032,1.024
360.062,1.052
360.092,1.033
360.122,1.039
360.152,1.016
360.182,1.008
360.212,0.937
360.242,0.954
360.272,0.901
360.302,0.913
360.332,0.967
360.362,0.942
360.392,0.949
360.422,0.969
360.452,0.995
360.482,1.053
360.512,1.080
360.542,1.071
360.572,1.066
360.602,1.057
360.632,1.014
360.662,1.036
360.692,1.057
360.722,1.083
360.752,1.052
360.782,1.028
360.812,0.982
360.842,0.986
360.872,0.990
360.902,1.039
360.932,1.066
360.962,1.105
360.992,1.105
361.022,1.092
361.052,1.076
361.082,1.056
361.112,1.037
361.142,1.002
361.172,0.995
361.202,0.958
361.232,0.982
361.262,1.004
361.292,0.992
361.322,1.021
361.352,1.009
361.382,1.008
361.412,1.019
361.442,1.015
361.472,1.007
361.502,1.003
361.532,0.995
361.562,0.996
361.592,0.991
361.622,1.000
361.652,1.012
361.682,1.009
361.712,1.009
361.742,1.004
361.772,1.001
361.802,0.993
361.832,0.991
361.862,0.993
361.892,1.001
361.922,1.008
361.952,1.027
361.982,1.017
362.012,1.011
362.042,1.010
362.072,1.005
362.102,1.003
362.132,1.000
362.162,0.990
362.192,0.997
362.222,1.008
362.252,1.008
362.282,1.011
362.312,1.008
362.342,1.007
362.372,1.025
362.402,1.044
362.432,1.060
362.462,1.048
362.492,1.050
362.522,0.999
362.552,0.950
362.582,0.895
362.612,0.915
