df_hash,22ZHK4.Z7HMM1
299.902,1.040
299.932,1.035
299.962,1.046
299.992,1.048
300.022,1.044
300.052,1.034
300.082,1.032
300.112,1.026
300.142,1.024
300.172,1.022
300.202,1.033
300.232,1.034
300.262,1.042
300.292,1.036
300.322,1.032
300.352,1.036
300.382,1.030
300.412,1.036
300.442,1.047
300.472,1.046
300.502,1.035
300.532,1.036
300.562,1.028
300.592,1.021
300.622,1.026
300.652,1.028
300.682,1.025
300.712,1.018
300.742,1.020
300.772,1.039
300.802,1.025
300.832,1.024
300.862,1.022
300.892,1.032
300.922,1.023
300.952,1.034
300.982,1.035
301.012,1.034
301.042,1.028
301.072,1.021
301.102,1.024
301.132,1.021
301.162,1.033
301.192,1.026
301.222,1.024
301.252,1.029
301.282,1.024
301.312,1.028
301.342,1.030
301.372,1.021
301.402,1.025
301.432,1.031
301.462,1.033
301.492,1.033
301.522,1.036
301.552,1.031
301.582,1.031
301.612,1.029
301.642,1.025
301.672,1.022
301.702,1.020
301.732,1.016
301.762,1.029
301.792,1.036
301.822,1.024
301.852,1.028
301.882,1.026
301.912,1.027
301.942,1.027
301.972,1.030
302.002,1.031
302.032,1.025
302.062,1.026
302.092,1.034
302.122,1.034
302.152,1.029
302.182,1.036
302.212,1.033
302.242,1.032
302.272,1.054
302.302,1.056
302.332,1.048
302.362,1.061
302.392,1.039
302.422,1.022
302.452,1.024
302.482,1.019
302.512,1.038
302.542,1.038
302.572,1.026
302.602,1.039
302.632,1.030
302.662,1.019
302.692,1.027
302.722,1.023
302.752,1.023
302.782,1.049
302.812,1.029
302.842,1.037
302.872,1.024
302.902,1.019
302.932,1.007
302.962,1.015
302.992,1.016
303.022,1.009
303.052,1.022
303.082,1.009
303.112,1.011
303.142,1.012
303.172,1.011
303.202,1.008
303.232,1.018
303.262,1.026
303.292,1.016
303.322,1.021
303.352,1.024
303.382,1.022
303.412,1.016
303.442,1.013
303.472,1.021
303.502,1.032
303.532,1.038
303.562,1.025
303.592,1.025
303.622,1.032
303.652,1.028
303.682,1.017
303.712,1.013
303.742,1.023
303.772,1.028
303.802,1.027
303.832,1.024
303.862,1.023
303.892,1.025
303.922,1.024
303.952,1.027
303.982,1.025
304.012,1.045
304.042,1.041
304.072,1.028
304.102,1.034
304.132,1.033
304.162,1.033
304.192,1.059
304.222,1.062
304.252,1.092
304.282,1.109
304.312,1.071
304.342,1.046
304.372,1.039
304.402,1.052
304.432,1.043
304.462,1.080
304.492,1.074
304.522,1.001
304.552,0.943
304.582,0.928
304.612,0.951
304.642,0.970
304.672,0.947
304.702,0.937
304.732,0.969
304.762,0.979
304.792,1.000
304.822,1.015
304.852,0.987
304.882,0.986
304.912,0.996
304.942,0.988
304.972,0.999
305.002,0.988
305.032,1.005
305.062,1.011
305.092,1.001
305.122,0.989
305.152,1.007
305.182,1.021
305.212,1.024
305.242,1.018
305.272,1.023
305.302,0.999
305.332,1.000
305.362,1.022
305.392,1.009
305.422,1.015
305.452,1.034
305.482,1.028
305.512,1.037
305.542,1.022
305.572,1.024
305.602,1.018
305.632,1.017
305.662,1.013
305.692,1.010
305.722,1.019
305.752,1.014
305.782,1.021
305.812,1.010
305.842,1.012
305.872,1.021
305.902,1.024
305.932,1.025
305.962,1.009
305.992,1.016
306.022,1.014
306.052,1.002
306.082,1.018
306.112,1.012
306.142,1.017
306.172,1.032
306.202,1.033
306.232,1.033
306.262,1.044
306.292,1.043
306.322,1.035
306.352,1.036
306.382,1.039
306.412,1.027
306.442,1.012
306.472,1.029
306.502,1.026
306.532,1.039
306.562,1.037
306.592,1.040
306.622,1.037
306.652,1.028
306.682,1.026
306.712,1.028
306.742,1.029
306.772,1.021
306.802,1.013
306.832,1.029
306.862,1.027
306.892,1.035
306.922,1.042
306.952,1.044
306.982,1.037
307.012,1.034
307.042,1.040
307.072,1.032
307.102,1.031
307.132,1.029
307.162,1.028
307.192,1.028
307.222,1.032
307.252,1.042
307.282,1.039
307.312,1.038
307.342,1.025
307.372,1.031
307.402,1.043
307.432,1.065
307.462,1.063
307.492,1.050
307.522,1.046
307.552,1.024
307.582,1.007
307.612,1.038
307.642,1.033
307.672,0.993
307.702,0.988
307.732,0.974
307.762,0.995
307.792,0.974
307.822,0.969
307.852,0.981
307.882,0.991
307.912,1.008
307.942,1.039
307.972,1.063
308.002,1.080
308.032,1.065
308.062,1.048
308.092,1.038
308.122,1.028
308.152,1.026
308.182,1.017
308.212,1.015
308.242,1.030
308.272,1.046
308.302,1.053
308.332,1.059
308.362,1.064
308.392,1.054
308.422,1.049
308.452,1.034
308.482,1.036
308.512,1.031
308.542,1.028
308.572,1.022
308.602,1.029
308.632,1.033
308.662,1.041
308.692,1.033
308.722,1.036
308.752,1.036
308.782,1.036
308.812,1.040
308.842,1.039
308.872,1.043
308.902,1.038
308.932,1.033
308.962,1.040
308.992,1.035
309.022,1.032
309.052,1.039
309.082,1.035
309.112,1.030
309.142,1.031
309.172,1.030
309.202,1.033
309.232,1.038
309.262,1.039
309.292,1.030
309.322,1.029
309.352,1.032
309.382,1.031
309.412,1.035
309.442,1.034
309.472,1.031
309.502,1.034
309.532,1.037
309.562,1.043
309.592,1.035
309.622,1.029
309.652,1.029
309.682,1.036
309.712,1.035
309.742,1.034
309.772,1.034
309.802,1.028
309.832,1.036
309.862,1.030
309.892,1.030
309.922,1.042
309.952,1.031
309.982,1.030
310.012,1.035
310.042,1.033
310.072,1.038
310.102,1.036
310.132,1.040
310.162,1.034
310.192,1.027
310.222,1.030
310.252,1.031
310.282,1.037
310.312,1.039
310.342,1.032
310.372,1.036
310.402,1.033
310.432,1.032
310.462,1.027
310.492,1.028
310.522,1.025
310.552,1.035
310.582,1.036
310.612,1.040
310.642,1.036
310.672,1.037
310.702,1.035
310.732,1.034
310.762,1.036
310.792,1.038
310.822,1.039
310.852,1.037
310.882,1.044
310.912,1.046
310.942,1.036
310.972,1.048
311.002,1.037
311.032,1.042
311.062,1.036
311.092,1.036
311.122,1.031
311.152,1.027
311.182,1.023
311.212,1.029
311.242,1.032
311.272,1.036
311.302,1.033
311.332,1.033
311.362,1.037
311.392,1.041
311.422,1.033
311.452,1.037
311.482,1.044
311.512,1.044
311.542,1.057
311.572,1.066
311.602,1.063
311.632,1.068
311.662,1.123
311.692,1.130
311.722,1.194
311.752,1.369
311.782,1.410
311.812,1.353
311.842,1.242
311.872,1.131
311.902,1.033
311.932,0.990
311.962,0.928
311.992,0.873
312.022,0.813
312.052,0.723
312.082,0.773
312.112,0.777
312.142,0.767
312.172,0.872
312.202,0.868
312.232,0.910
312.262,0.832
312.292,0.902
312.322,0.991
312.352,1.011
312.382,0.924
312.412,0.974
312.442,1.039
312.472,1.001
312.502,0.756
312.532,0.584
312.562,0.633
312.592,0.850
312.622,1.007
312.652,1.141
312.682,1.275
312.712,1.253
312.742,1.180
312.772,1.106
312.802,1.070
312.832,1.046
312.862,1.051
312.892,1.062
312.922,1.037
312.952,0.990
312.982,0.998
313.012,1.021
313.042,1.005
313.072,1.003
313.102,1.025
313.132,1.008
313.162,1.002
313.192,1.003
313.222,1.006
313.252,1.047
313.282,1.029
313.312,1.054
313.342,1.066
313.372,1.061
313.402,1.054
313.432,1.034
313.462,1.040
313.492,1.046
313.522,1.031
313.552,1.014
313.582,1.006
313.612,1.033
313.642,1.033
313.672,1.039
313.702,1.047
313.732,1.044
313.762,1.032
313.792,1.027
313.822,1.028
313.852,1.025
313.882,1.026
313.912,1.029
313.942,1.021
313.972,1.019
314.002,1.015
314.032,1.025
314.062,1.038
314.092,1.036
314.122,1.038
314.152,1.061
314.182,1.045
314.212,1.048
314.242,1.033
314.272,1.009
314.302,0.980
314.332,0.952
314.362,0.938
314.392,0.961
314.422,0.997
314.452,1.039
314.482,1.074
314.512,1.082
314.542,1.081
314.572,1.070
314.602,1.080
314.632,1.048
314.662,1.024
314.692,1.000
314.722,0.991
314.752,0.978
314.782,0.978
314.812,0.982
314.842,0.997
314.872,1.026
314.902,1.041
314.932,1.056
314.962,1.053
314.992,1.060
315.022,1.052
315.052,1.031
315.082,1.030
315.112,1.022
315.142,1.021
315.172,1.025
315.202,1.026
315.232,1.029
315.262,1.034
315.292,1.042
315.322,1.031
315.352,1.022
315.382,1.021
315.412,1.024
315.442,1.022
315.472,1.022
315.502,1.013
315.532,1.015
315.562,1.020
315.592,1.026
315.622,1.019
315.652,1.029
315.682,1.021
315.712,1.034
315.742,1.036
315.772,1.031
315.802,1.045
315.832,1.043
315.862,1.034
315.892,1.031
315.922,1.034
315.952,1.052
315.982,1.042
316.012,1.032
316.042,1.033
316.072,1.040
316.102,1.044
316.132,1.042
316.162,1.040
316.192,1.044
316.222,1.032
316.252,1.031
316.282,1.024
316.312,1.030
316.342,1.027
316.372,1.021
316.402,1.025
316.432,1.028
316.462,1.031
316.492,1.044
316.522,1.043
316.552,1.035
316.582,1.033
316.612,1.037
316.642,1.026
316.672,1.035
316.702,1.033
316.732,1.024
316.762,1.024
316.792,1.043
316.822,1.034
316.852,1.034
316.882,1.038
316.912,1.047
316.942,1.056
316.972,1.102
317.002,1.093
317.032,1.074
317.062,1.064
317.092,1.073
317.122,1.081
317.152,1.047
317.182,1.058
317.212,1.120
317.242,1.094
317.272,1.034
317.302,1.014
317.332,1.027
317.362,1.010
317.392,1.017
317.422,1.027
317.452,1.026
317.482,1.027
317.512,0.973
317.542,0.990
317.572,1.028
317.602,1.041
317.632,1.094
317.662,1.062
317.692,1.038
317.722,0.959
317.752,0.854
317.782,0.813
317.812,0.841
317.842,0.891
317.872,0.946
317.902,1.009
317.932,1.000
317.962,1.049
317.992,1.035
318.022,1.099
318.052,1.062
318.082,1.059
318.112,1.081
318.142,1.022
318.172,1.038
318.202,0.991
318.232,0.949
318.262,0.969
318.292,0.888
318.322,0.927
318.352,0.912
318.382,1.012
318.412,1.004
318.442,1.048
318.472,1.055
318.502,1.033
318.532,1.070
318.562,1.039
318.592,1.016
318.622,0.983
318.652,0.984
318.682,0.989
318.712,1.006
318.742,1.013
318.772,0.997
318.802,1.045
318.832,1.025
318.862,1.050
318.892,1.029
318.922,1.040
318.952,1.020
318.982,1.003
319.012,1.008
319.042,0.964
319.072,1.011
319.102,1.011
319.132,1.058
319.162,1.044
319.192,1.024
319.222,1.044
319.252,1.040
319.282,1.041
319.312,1.045
319.342,1.051
319.372,1.068
319.402,1.070
319.432,1.061
319.462,1.054
319.492,1.038
319.522,1.032
319.552,1.035
319.582,1.049
319.612,1.043
319.642,1.047
319.672,1.035
319.702,1.025
319.732,1.024
319.762,1.024
319.792,1.000
319.822,1.005
319.852,1.010
319.882,1.011
319.912,1.028
319.942,1.031
319.972,1.029
320.002,1.041
320.032,1.024
320.062,1.035
320.092,1.042
320.122,1.034
320.152,1.023
320.182,1.033
320.212,1.040
320.242,1.029
320.272,1.033
320.302,1.035
320.332,1.024
320.362,1.039
320.392,1.034
320.422,1.033
320.452,1.028
320.482,1.022
320.512,1.035
320.542,1.039
320.572,1.038
320.602,1.035
320.632,1.042
320.662,1.041
320.692,1.034
320.722,1.024
320.752,1.023
320.782,1.032
320.812,1.017
320.842,1.030
320.872,1.047
320.902,1.072
320.932,1.068
320.962,1.079
320.992,1.118
321.022,1.108
321.052,1.089
321.082,1.043
321.112,1.033
321.142,1.017
321.172,1.018
321.202,1.017
321.232,1.017
321.262,1.013
321.292,1.024
321.322,1.018
321.352,0.992
321.382,1.000
321.412,0.978
321.442,0.967
321.472,0.976
321.502,0.979
321.532,0.982
321.562,1.017
321.592,1.022
321.622,1.026
321.652,1.034
321.682,1.031
321.712,1.030
321.742,1.047
321.772,1.046
321.802,1.042
321.832,1.031
321.862,1.028
321.892,1.020
321.922,1.020
321.952,1.016
321.982,1.008
322.012,1.015
322.042,1.025
322.072,1.037
322.102,1.048
322.132,1.034
322.162,1.043
322.192,1.046
322.222,1.037
322.252,1.042
322.282,1.021
322.312,1.018
322.342,1.011
322.372,1.008
322.402,1.010
322.432,1.013
322.462,1.023
322.492,1.024
322.522,1.032
322.552,1.024
322.582,1.028
322.612,1.018
322.642,1.023
322.672,1.019
322.702,1.022
322.732,1.028
322.762,1.028
322.792,1.019
322.822,1.026
322.852,1.021
322.882,1.018
322.912,1.028
322.942,1.027
322.972,1.031
323.002,1.026
323.032,1.015
323.062,1.017
323.092,1.014
323.122,1.018
323.152,1.014
323.182,1.019
323.212,1.027
323.242,1.015
323.272,1.034
323.302,1.027
323.332,1.033
323.362,1.021
323.392,1.040
323.422,1.003
323.452,1.021
323.482,1.003
323.512,1.003
323.542,1.029
323.572,1.018
323.602,1.004
323.632,1.018
323.662,1.013
323.692,1.036
323.722,1.017
323.752,1.037
323.782,1.012
323.812,1.058
323.842,1.008
323.872,1.021
323.902,1.046
323.932,1.006
323.962,1.008
323.992,1.019
324.022,0.997
324.052,1.018
324.082,1.031
324.112,1.017
324.142,1.028
324.172,1.039
324.202,1.038
324.232,1.032
324.262,1.002
324.292,1.008
324.322,1.016
324.352,1.002
324.382,1.016
324.412,1.030
324.442,1.017
324.472,1.029
324.502,1.029
324.532,1.022
324.562,1.024
324.592,1.021
324.622,1.021
324.652,1.025
324.682,1.028
324.712,1.027
324.742,1.025
324.772,1.022
324.802,1.015
324.832,1.009
324.862,1.012
324.892,1.018
324.922,1.027
324.952,1.031
324.982,1.036
325.012,1.036
325.042,1.028
325.072,1.023
325.102,1.023
325.132,1.026
325.162,1.018
325.192,1.018
325.222,1.030
325.252,1.020
325.282,1.033
325.312,1.029
325.342,1.028
325.372,1.024
325.402,1.026
325.432,1.026
325.462,1.024
325.492,1.029
325.522,1.027
325.552,1.016
325.582,1.021
325.612,1.015
325.642,1.025
325.672,1.031
325.702,1.028
325.732,1.021
325.762,1.024
325.792,1.016
325.822,1.019
325.852,1.023
325.882,1.018
325.912,1.021
325.942,1.026
325.972,1.020
326.002,1.018
326.032,1.024
326.062,1.021
326.092,1.029
326.122,1.014
326.152,1.029
326.182,1.022
326.212,1.028
326.242,1.045
326.272,1.036
326.302,1.033
326.332,1.014
326.362,1.024
326.392,1.022
326.422,1.016
326.452,1.029
326.482,1.019
326.512,1.018
326.542,1.018
326.572,1.017
326.602,1.020
326.632,1.028
326.662,1.023
326.692,1.038
326.722,1.034
326.752,1.034
326.782,1.036
326.812,1.040
326.842,1.025
326.872,1.021
326.902,1.015
326.932,1.015
326.962,1.017
326.992,1.022
327.022,1.026
327.052,1.018
327.082,1.028
327.112,1.039
327.142,1.040
327.172,1.021
327.202,1.037
327.232,1.030
327.262,1.030
327.292,1.007
327.322,0.996
327.352,0.997
327.382,1.004
327.412,1.019
327.442,1.025
327.472,1.027
327.502,1.025
327.532,1.029
327.562,1.017
327.592,1.022
327.622,1.023
327.652,1.026
327.682,1.031
327.712,1.028
327.742,1.021
327.772,1.021
327.802,1.025
327.832,1.029
327.862,1.039
327.892,1.038
327.922,1.031
327.952,1.025
327.982,1.019
328.012,1.013
328.042,1.014
328.072,1.021
328.102,1.025
328.132,1.018
328.162,1.021
328.192,1.032
328.222,1.042
328.252,1.035
328.282,1.032
328.312,1.033
328.342,1.024
328.372,1.021
328.402,1.023
328.432,1.021
328.462,1.019
328.492,1.021
328.522,1.023
328.552,1.022
328.582,1.033
328.612,1.028
328.642,1.022
328.672,1.037
328.702,1.049
328.732,1.033
328.762,1.028
328.792,1.034
328.822,1.015
328.852,1.011
328.882,1.016
328.912,1.000
328.942,0.996
328.972,1.012
329.002,1.016
329.032,1.026
329.062,1.035
329.092,1.060
329.122,1.054
329.152,1.042
329.182,1.045
329.212,1.035
329.242,1.011
329.272,1.031
329.302,1.014
329.332,1.026
329.362,1.043
329.392,1.018
329.422,1.039
329.452,1.028
329.482,1.031
329.512,1.022
329.542,1.025
329.572,1.035
329.602,1.012
329.632,1.020
329.662,1.019
329.692,1.025
329.722,1.031
329.752,1.051
329.782,1.045
329.812,1.049
329.842,1.043
329.872,1.081
329.902,1.077
329.932,1.027
329.962,1.026
329.992,0.997
330.022,0.982
330.052,1.003
330.082,0.994
330.112,1.003
330.142,0.989
330.172,0.989
330.202,0.971
330.232,0.986
330.262,1.003
330.292,1.028
330.322,1.024
330.352,1.027
330.382,1.039
330.412,1.002
330.442,0.983
330.472,0.999
330.502,1.013
330.532,1.021
330.562,1.004
330.592,1.021
330.622,1.022
330.652,1.032
330.682,1.018
330.712,1.011
330.742,0.998
330.772,1.009
330.802,1.049
330.832,1.040
330.862,1.041
330.892,1.036
330.922,1.033
330.952,0.987
330.982,0.973
331.012,0.998
331.042,0.983
331.072,1.001
331.102,1.033
331.132,1.029
331.162,1.017
331.192,1.003
331.222,0.993
331.252,0.970
331.282,0.980
331.312,0.964
331.342,0.955
331.372,0.970
331.402,0.978
331.432,0.985
331.462,0.991
331.492,1.001
331.522,1.005
331.552,1.014
331.582,1.008
331.612,1.021
331.642,0.995
331.672,1.010
331.702,1.001
331.732,1.001
331.762,1.013
331.792,1.015
331.822,1.021
331.852,1.039
331.882,1.026
331.912,1.028
331.942,1.035
331.972,1.024
332.002,1.050
332.032,1.039
332.062,1.021
332.092,1.025
332.122,1.023
332.152,1.030
332.182,1.035
332.212,1.041
332.242,1.037
332.272,1.027
332.302,1.034
332.332,1.026
332.362,1.022
332.392,1.028
332.422,1.027
332.452,1.039
332.482,1.027
332.512,1.026
332.542,1.020
332.572,1.015
332.602,1.005
332.632,1.009
332.662,1.013
332.692,1.019
332.722,1.031
332.752,1.032
332.782,1.034
332.812,1.037
332.842,1.035
332.872,1.028
332.902,1.016
332.932,1.020
332.962,1.014
332.992,1.012
333.022,1.011
333.052,1.026
333.082,1.028
333.112,1.028
333.142,1.020
333.172,1.027
333.202,1.029
333.232,1.024
333.262,1.018
333.292,1.016
333.322,1.027
333.352,1.016
333.382,1.025
333.412,1.028
333.442,1.030
333.472,1.031
333.502,1.032
333.532,1.022
333.562,1.029
333.592,1.021
333.622,1.023
333.652,1.021
333.682,1.026
333.712,1.021
333.742,1.021
333.772,1.020
333.802,1.029
333.832,1.030
333.862,1.026
333.892,1.034
333.922,1.019
333.952,1.020
333.982,1.017
334.012,1.029
334.042,1.037
334.072,1.033
334.102,1.007
334.132,1.024
334.162,1.029
334.192,1.014
334.222,1.021
334.252,1.033
334.282,1.025
334.312,1.029
334.342,1.017
334.372,1.038
334.402,1.027
334.432,1.021
334.462,1.010
334.492,1.021
334.522,1.021
334.552,1.011
334.582,1.022
334.612,1.031
334.642,1.035
334.672,1.029
334.702,1.028
334.732,1.035
334.762,1.047
334.792,1.021
334.822,1.018
334.852,1.030
334.882,1.035
334.912,1.017
334.942,1.016
334.972,1.022
335.002,1.030
335.032,1.056
335.062,1.028
335.092,1.018
335.122,1.022
335.152,1.038
335.182,1.023
335.212,1.021
335.242,1.027
335.272,1.034
335.302,1.019
335.332,1.025
335.362,1.021
335.392,1.038
335.422,1.034
335.452,1.036
335.482,1.030
335.512,1.029
335.542,1.033
335.572,1.030
335.602,1.029
335.632,1.024
335.662,1.026
335.692,1.031
335.722,1.021
335.752,1.034
335.782,1.035
335.812,1.034
335.842,1.030
335.872,1.041
335.902,1.040
335.932,1.037
335.962,1.055
335.992,1.062
336.022,1.045
336.052,1.043
336.082,1.028
336.112,1.020
336.142,1.040
336.172,1.062
336.202,1.100
336.232,1.047
336.262,1.051
336.292,1.062
336.322,1.010
336.352,1.063
336.382,1.057
336.412,0.976
336.442,1.004
336.472,1.028
336.502,0.994
336.532,1.041
336.562,1.055
336.592,1.038
336.622,1.028
336.652,1.014
336.682,1.007
336.712,0.998
336.742,0.979
336.772,0.985
336.802,0.977
336.832,0.978
336.862,0.975
336.892,0.988
336.922,0.977
336.952,0.966
336.982,0.970
337.012,0.980
337.042,1.003
337.072,0.992
337.102,1.020
337.132,1.025
337.162,1.022
337.192,1.025
337.222,1.036
337.252,1.034
337.282,1.050
337.312,1.051
337.342,1.037
337.372,1.049
337.402,1.049
337.432,1.041
337.462,1.048
337.492,1.036
337.522,1.030
337.552,1.029
337.582,1.039
337.612,1.038
337.642,1.045
337.672,1.040
337.702,1.039
337.732,1.047
337.762,1.037
337.792,1.037
337.822,1.030
337.852,1.037
337.882,1.025
337.912,1.030
337.942,1.026
337.972,1.027
338.002,1.031
338.032,1.036
338.062,1.041
338.092,1.039
338.122,1.035
338.152,1.030
338.182,1.030
338.212,1.035
338.242,1.030
338.272,1.035
338.302,1.035
338.332,1.032
338.362,1.027
338.392,1.031
338.422,1.031
338.452,1.033
338.482,1.043
338.512,1.037
338.542,1.034
338.572,1.043
338.602,1.037
338.632,1.031
338.662,1.027
338.692,1.023
338.722,1.035
338.752,1.038
338.782,1.027
338.812,1.027
338.842,1.028
338.872,1.030
338.902,1.024
338.932,1.027
338.962,1.033
338.992,1.036
339.022,1.030
339.052,1.027
339.082,1.039
339.112,1.041
339.142,1.045
339.172,1.039
339.202,1.046
339.232,1.041
339.262,1.031
339.292,1.014
339.322,1.017
339.352,1.015
339.382,1.021
339.412,1.023
339.442,1.035
339.472,1.040
339.502,1.048
339.532,1.046
339.562,1.047
339.592,1.040
339.622,1.035
339.652,1.030
339.682,1.037
339.712,1.030
339.742,1.037
339.772,1.025
339.802,1.023
339.832,1.032
339.862,1.042
339.892,1.031
339.922,1.019
339.952,1.032
339.982,1.041
340.012,1.035
340.042,1.037
340.072,1.037
340.102,1.031
340.132,1.040
340.162,1.044
340.192,1.038
340.222,1.035
340.252,1.036
340.282,1.030
340.312,1.029
340.342,1.028
340.372,1.029
340.402,1.032
340.432,1.033
340.462,1.037
340.492,1.030
340.522,1.011
340.552,1.031
340.582,1.023
340.612,1.036
340.642,1.040
340.672,1.028
340.702,1.034
340.732,1.040
340.762,1.028
340.792,1.024
340.822,1.034
340.852,1.033
340.882,1.044
340.912,1.035
340.942,1.036
340.972,1.033
341.002,1.034
341.032,1.036
341.062,1.030
341.092,1.022
341.122,1.026
341.152,1.020
341.182,1.029
341.212,1.031
341.242,1.027
341.272,1.035
341.302,1.034
341.332,1.046
341.362,1.043
341.392,1.044
341.422,1.042
341.452,1.032
341.482,1.027
341.512,1.019
341.542,1.023
341.572,1.026
341.602,1.044
341.632,1.053
341.662,1.046
341.692,1.037
341.722,1.036
341.752,1.035
341.782,1.035
341.812,1.038
341.842,1.042
341.872,1.036
341.902,1.023
341.932,1.022
341.962,1.021
341.992,1.030
342.022,1.040
342.052,1.035
342.082,1.037
342.112,1.036
342.142,1.028
342.172,1.030
342.202,1.021
342.232,1.021
342.262,1.038
342.292,1.024
342.322,1.028
342.352,1.034
342.382,1.040
342.412,1.037
342.442,1.039
342.472,1.030
342.502,1.034
342.532,1.037
342.562,1.024
342.592,1.018
342.622,1.027
342.652,1.037
342.682,1.047
342.712,1.042
342.742,1.038
342.772,1.044
342.802,1.047
342.832,1.050
342.862,1.043
342.892,1.046
342.922,1.041
342.952,1.049
342.982,1.052
343.012,1.034
343.042,1.032
343.072,1.020
343.102,1.011
343.132,1.021
343.162,1.005
343.192,1.013
343.222,1.040
343.252,1.033
343.282,1.019
343.312,1.045
343.342,1.040
343.372,1.031
343.402,1.015
343.432,1.008
343.462,1.010
343.492,0.997
343.522,1.028
343.552,1.025
343.582,1.050
343.612,1.049
343.642,1.036
343.672,1.045
343.702,1.075
343.732,1.052
343.762,1.038
343.792,1.036
343.822,1.035
343.852,1.044
343.882,1.093
343.912,1.103
