df_hash,22ZHK4.M833G2
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.3VJX
person_label,V59
date_time_start,2025-10-31_15-29-03.527000_+03
date_time_start_unix,1761910143.527
date_time_end,2025-10-31_15-37-19.121000_+03
length_difference_noticed,no

time,acc_mag
301.123,1.067
301.153,1.068
301.183,1.058
301.213,1.064
301.243,1.077
301.273,1.074
301.303,1.066
301.333,1.062
301.363,1.070
301.393,1.068
301.423,1.072
301.453,1.069
301.483,1.059
301.513,1.053
301.543,1.075
301.573,1.066
301.603,1.061
301.633,1.060
301.663,1.074
301.693,1.071
301.723,1.067
301.753,1.076
301.783,1.064
301.813,1.065
301.843,1.064
301.873,1.062
301.903,1.077
301.933,1.076
301.963,1.074
301.993,1.062
302.023,1.060
302.053,1.077
302.083,1.063
302.113,1.054
302.143,1.071
302.173,1.078
302.203,1.054
302.233,1.067
302.263,1.069
302.293,1.062
302.323,1.062
302.353,1.064
302.383,1.061
302.413,1.069
302.443,1.068
302.473,1.066
302.503,1.065
302.533,1.077
302.563,1.073
302.593,1.062
302.623,1.063
302.653,1.055
302.683,1.061
302.713,1.071
302.743,1.068
302.773,1.064
302.803,1.063
302.833,1.069
302.863,1.069
302.893,1.064
302.923,1.065
302.953,1.075
302.983,1.060
303.013,1.064
303.043,1.074
303.073,1.063
303.103,1.062
303.133,1.070
303.163,1.067
303.193,1.071
303.223,1.068
303.253,1.066
303.283,1.070
303.313,1.070
303.343,1.057
303.373,1.065
303.403,1.085
303.433,1.078
303.463,1.076
303.493,1.074
303.523,1.068
303.553,1.069
303.583,1.063
303.613,1.057
303.643,1.058
303.673,1.063
303.703,1.091
303.733,1.078
303.763,1.055
303.793,1.056
303.823,1.066
303.853,1.087
303.883,1.094
303.913,1.071
303.943,1.053
303.973,1.052
304.003,1.054
304.033,1.072
304.063,1.073
304.093,1.075
304.123,1.075
304.153,1.083
304.183,1.085
304.213,1.074
304.243,1.060
304.273,1.074
304.303,1.092
304.333,1.072
304.363,1.065
304.393,1.070
304.423,1.066
304.453,1.044
304.483,1.056
304.513,1.066
304.543,1.045
304.573,1.027
304.603,1.038
304.633,1.043
304.663,1.051
304.693,1.039
304.723,1.021
304.753,1.018
304.783,1.024
304.813,1.033
304.843,1.040
304.873,1.017
304.903,1.051
304.933,1.074
304.963,1.040
304.993,1.053
305.023,1.082
305.053,1.061
305.083,1.032
305.113,1.032
305.143,1.053
305.173,1.162
305.203,1.138
305.233,1.080
305.263,1.061
305.293,1.062
305.323,1.082
305.353,1.107
305.383,1.104
305.413,1.092
305.443,1.069
305.473,1.081
305.503,1.058
305.533,1.075
305.563,1.073
305.593,1.071
305.623,1.074
305.653,1.078
305.683,1.104
305.713,1.089
305.743,1.062
305.773,1.078
305.803,1.104
305.833,1.108
305.863,1.083
305.893,1.103
305.923,1.102
305.953,1.140
305.983,1.139
306.013,1.100
306.043,1.091
306.073,1.118
306.103,1.107
306.133,1.062
306.163,1.049
306.193,1.113
306.223,1.113
306.253,1.079
306.283,1.069
306.313,1.042
306.343,1.045
306.373,1.052
306.403,1.047
306.433,1.041
306.463,1.064
306.493,1.040
306.523,1.044
306.553,1.045
306.583,1.036
306.613,1.078
306.643,1.075
306.673,1.064
306.703,1.062
306.733,1.077
306.763,1.083
306.793,1.055
306.823,1.015
306.853,1.024
306.883,1.043
306.913,1.053
306.943,1.054
306.973,1.071
307.003,1.100
307.033,1.057
307.063,1.012
307.093,1.045
307.123,1.049
307.153,1.016
307.183,1.002
307.213,0.985
307.243,1.123
307.273,1.171
307.303,1.148
307.333,1.210
307.363,1.323
307.393,1.302
307.423,1.199
307.453,1.098
307.483,1.103
307.513,1.126
307.543,1.089
307.573,1.101
307.603,1.091
307.633,1.106
307.663,1.105
307.693,1.035
307.723,0.997
307.753,1.016
307.783,1.070
307.813,1.085
307.843,1.015
307.873,0.925
307.903,0.993
307.933,1.091
307.963,1.060
307.993,1.033
308.023,1.047
308.053,1.074
308.083,1.074
308.113,1.079
308.143,1.064
308.173,1.054
308.203,1.069
308.233,1.104
308.263,1.095
308.293,1.099
308.323,1.057
308.353,1.036
308.383,1.047
308.413,1.036
308.443,1.026
308.473,1.043
308.503,1.068
308.533,1.068
308.563,1.075
308.593,1.060
308.623,1.069
308.653,1.118
308.683,1.144
308.713,1.126
308.743,1.096
308.773,1.076
308.803,1.076
308.833,1.063
308.863,1.065
308.893,1.087
308.923,1.090
308.953,1.069
308.983,1.064
309.013,1.078
309.043,1.077
309.073,1.050
309.103,1.065
309.133,1.082
309.163,1.086
309.193,1.065
309.223,1.060
309.253,1.061
309.283,1.072
309.313,1.079
309.343,1.071
309.373,1.078
309.403,1.086
309.433,1.090
309.463,1.099
309.493,1.090
309.523,1.056
309.553,1.063
309.583,1.072
309.613,1.078
309.643,1.078
309.673,1.071
309.703,1.090
309.733,1.101
309.763,1.068
309.793,1.066
309.823,1.089
309.853,1.078
309.883,1.074
309.913,1.050
309.943,1.065
309.973,1.071
310.003,1.062
310.033,1.058
310.063,1.046
310.093,1.041
310.123,1.047
310.153,1.075
310.183,1.087
310.213,1.099
310.243,1.092
310.273,1.084
310.303,1.075
310.333,1.082
310.363,1.076
310.393,1.072
310.423,1.066
310.453,1.085
310.483,1.117
310.513,1.134
310.543,1.123
310.573,1.109
310.603,1.128
310.633,1.131
310.663,1.116
310.693,1.106
310.723,1.106
310.753,1.105
310.783,1.092
310.813,1.094
310.843,1.070
310.873,1.068
310.903,1.094
310.933,1.096
310.963,1.057
310.993,1.067
311.023,1.070
311.053,1.053
311.083,1.056
311.113,1.058
311.143,1.066
311.173,1.052
311.203,1.045
311.233,1.056
311.263,1.067
311.293,1.043
311.323,1.041
311.353,1.049
311.383,1.019
311.413,1.069
311.443,1.082
311.473,1.066
311.503,1.025
311.533,1.032
311.563,1.065
311.593,1.028
311.623,0.999
311.653,0.929
311.683,0.887
311.713,0.947
311.743,1.027
311.773,1.099
311.803,1.136
311.833,1.126
311.863,1.042
311.893,1.112
311.923,1.191
311.953,1.197
311.983,1.151
312.013,1.222
312.043,1.277
312.073,1.169
312.103,1.105
312.133,1.170
312.163,1.151
312.193,1.204
312.223,1.193
312.253,1.090
312.283,1.042
312.313,1.031
312.343,0.971
312.373,1.006
312.403,1.039
312.433,1.034
312.463,1.017
312.493,0.982
312.523,1.020
312.553,1.056
312.583,1.060
312.613,1.050
312.643,1.045
312.673,1.045
312.703,1.041
312.733,1.048
312.763,1.054
312.793,1.062
312.823,1.060
312.853,1.037
312.883,1.019
312.913,1.038
312.943,1.057
312.973,1.054
313.003,1.061
313.033,1.078
313.063,1.091
313.093,1.097
313.123,1.073
313.153,1.075
313.183,1.073
313.213,1.078
313.243,1.086
313.273,1.107
313.303,1.080
313.333,1.070
313.363,1.102
313.393,1.091
313.423,1.077
313.453,1.118
313.483,1.117
313.513,1.080
313.543,1.086
313.573,1.123
313.603,1.110
313.633,1.070
313.663,1.081
313.693,1.105
313.723,1.095
313.753,1.084
313.783,1.089
313.813,1.102
313.843,1.093
313.873,1.086
313.903,1.097
313.933,1.094
313.963,1.102
313.993,1.101
314.023,1.084
314.053,1.092
314.083,1.098
314.113,1.090
314.143,1.090
314.173,1.089
314.203,1.096
314.233,1.080
314.263,1.089
314.293,1.092
314.323,1.080
314.353,1.095
314.383,1.099
314.413,1.089
314.443,1.103
314.473,1.085
314.503,1.094
314.533,1.080
314.563,1.070
314.593,1.093
314.623,1.098
314.653,1.096
314.683,1.094
314.713,1.087
314.743,1.081
314.773,1.078
314.803,1.071
314.833,1.089
314.863,1.088
314.893,1.094
314.923,1.082
314.953,1.088
314.983,1.092
315.013,1.077
315.043,1.076
315.073,1.094
315.103,1.080
315.133,1.091
315.163,1.097
315.193,1.099
315.223,1.086
315.253,1.085
315.283,1.085
315.313,1.088
315.343,1.090
315.373,1.096
315.403,1.099
315.433,1.087
315.463,1.091
315.493,1.087
315.523,1.084
315.553,1.087
315.583,1.081
315.613,1.079
315.643,1.104
315.673,1.094
315.703,1.082
315.733,1.079
315.763,1.080
315.793,1.092
315.823,1.103
315.853,1.077
315.883,1.082
315.913,1.091
315.943,1.091
315.973,1.086
316.003,1.082
316.033,1.084
316.063,1.093
316.093,1.092
316.123,1.099
316.153,1.085
316.183,1.080
316.213,1.099
316.243,1.095
316.273,1.083
316.303,1.086
316.333,1.076
316.363,1.090
316.393,1.095
316.423,1.075
316.453,1.090
316.483,1.078
316.513,1.100
316.543,1.084
316.573,1.075
316.603,1.105
316.633,1.105
316.663,1.079
316.693,1.063
316.723,1.077
316.753,1.131
316.783,1.102
316.813,1.087
316.843,1.095
316.873,1.089
316.903,1.078
316.933,1.070
316.963,1.061
316.993,1.086
317.023,1.093
317.053,1.084
317.083,1.092
317.113,1.102
317.143,1.077
317.173,1.074
317.203,1.096
317.233,1.090
317.263,1.081
317.293,1.098
317.323,1.088
317.353,1.077
317.383,1.097
317.413,1.092
317.443,1.097
317.473,1.081
317.503,1.070
317.533,1.090
317.563,1.081
317.593,1.080
317.623,1.103
317.653,1.098
317.683,1.086
317.713,1.061
317.743,1.072
317.773,1.098
317.803,1.082
317.833,1.092
317.863,1.096
317.893,1.083
317.923,1.096
317.953,1.083
317.983,1.062
318.013,1.099
318.043,1.088
318.073,1.079
318.103,1.092
318.133,1.089
318.163,1.095
318.193,1.077
318.223,1.084
318.253,1.093
318.283,1.093
318.313,1.082
318.343,1.095
318.373,1.086
318.403,1.086
318.433,1.085
318.463,1.094
318.493,1.104
318.523,1.101
318.553,1.104
318.583,1.085
318.613,1.065
318.643,1.066
318.673,1.071
318.703,1.081
318.733,1.095
318.763,1.102
318.793,1.083
318.823,1.079
318.853,1.088
318.883,1.084
318.913,1.073
318.943,1.079
318.973,1.093
319.003,1.087
319.033,1.083
319.063,1.080
319.093,1.088
319.123,1.092
319.153,1.088
319.183,1.091
319.213,1.089
319.243,1.083
319.273,1.085
319.303,1.087
319.333,1.091
319.363,1.079
319.393,1.092
319.423,1.091
319.453,1.090
319.483,1.081
319.513,1.083
319.543,1.086
319.573,1.089
319.603,1.088
319.633,1.080
319.663,1.085
319.693,1.092
319.723,1.084
319.753,1.081
319.783,1.089
319.813,1.092
319.843,1.083
319.873,1.080
319.903,1.095
319.933,1.094
319.963,1.086
319.993,1.095
320.023,1.080
320.053,1.078
320.083,1.089
320.113,1.090
320.143,1.089
320.173,1.089
320.203,1.081
320.233,1.082
320.263,1.080
320.293,1.092
320.323,1.080
320.353,1.079
320.383,1.090
320.413,1.084
320.443,1.080
320.473,1.095
320.503,1.097
320.533,1.086
320.563,1.089
320.593,1.088
320.623,1.088
320.653,1.073
320.683,1.083
320.713,1.080
320.743,1.094
320.773,1.092
320.803,1.089
320.833,1.086
320.863,1.085
320.893,1.079
320.923,1.080
320.953,1.099
320.983,1.084
321.013,1.089
321.043,1.091
321.073,1.085
321.103,1.082
321.133,1.094
321.163,1.086
321.193,1.082
321.223,1.084
321.253,1.094
321.283,1.083
321.313,1.084
321.343,1.093
321.373,1.081
321.403,1.077
321.433,1.094
321.463,1.103
321.493,1.083
321.523,1.083
321.553,1.093
321.583,1.102
321.613,1.094
321.643,1.070
321.673,1.078
321.703,1.087
321.733,1.089
321.763,1.090
321.793,1.090
321.823,1.097
321.853,1.084
321.883,1.075
321.913,1.086
321.943,1.091
321.973,1.102
322.003,1.083
322.033,1.067
322.063,1.081
322.093,1.081
322.123,1.100
322.153,1.084
322.183,1.083
322.213,1.086
322.243,1.079
322.273,1.074
322.303,1.081
322.333,1.089
322.363,1.088
322.393,1.088
322.423,1.093
322.453,1.088
322.483,1.082
322.513,1.081
322.543,1.087
322.573,1.100
322.603,1.087
322.633,1.102
322.663,1.109
322.693,1.103
322.723,1.130
322.753,1.092
322.783,1.084
322.813,1.115
322.843,1.104
322.873,1.098
322.903,1.078
322.933,1.085
322.963,1.105
322.993,1.089
323.023,1.092
323.053,1.080
323.083,1.068
323.113,1.061
323.143,1.038
323.173,1.064
323.203,1.074
323.233,1.068
323.263,1.058
323.293,1.071
323.323,1.098
323.353,1.088
323.383,1.082
323.413,1.093
323.443,1.086
323.473,1.089
323.503,1.090
323.533,1.087
323.563,1.096
323.593,1.086
323.623,1.073
323.653,1.071
323.683,1.104
323.713,1.089
323.743,1.084
323.773,1.079
323.803,1.088
323.833,1.092
323.863,1.084
323.893,1.057
323.923,1.082
323.953,1.103
323.983,1.097
324.013,1.089
324.043,1.075
324.073,1.078
324.103,1.099
324.133,1.070
324.163,1.080
324.193,1.084
324.223,1.095
324.253,1.083
324.283,1.086
324.313,1.088
324.343,1.089
324.373,1.064
324.403,1.087
324.433,1.108
324.463,1.084
324.493,1.070
324.523,1.085
324.553,1.096
324.583,1.078
324.613,1.096
324.643,1.084
324.673,1.084
324.703,1.086
324.733,1.081
324.763,1.082
324.793,1.072
324.823,1.099
324.853,1.104
324.883,1.081
324.913,1.078
324.943,1.078
324.973,1.090
325.003,1.092
325.033,1.075
325.063,1.088
325.093,1.071
325.123,1.080
325.153,1.104
325.183,1.094
325.213,1.063
325.243,1.086
325.273,1.104
325.303,1.086
325.333,1.083
325.363,1.077
325.393,1.086
325.423,1.106
325.453,1.071
325.483,1.078
325.513,1.085
325.543,1.093
325.573,1.103
325.603,1.096
325.633,1.088
325.663,1.069
325.693,1.095
325.723,1.104
325.753,1.074
325.783,1.072
325.813,1.091
325.843,1.083
325.873,1.078
325.903,1.095
325.933,1.090
325.963,1.082
325.993,1.079
326.023,1.089
326.053,1.100
326.083,1.084
326.113,1.069
326.143,1.097
326.173,1.101
326.203,1.079
326.233,1.077
326.263,1.089
326.293,1.088
326.323,1.080
326.353,1.079
326.383,1.086
326.413,1.089
326.443,1.077
326.473,1.101
326.503,1.099
326.533,1.065
326.563,1.093
326.593,1.087
326.623,1.070
326.653,1.088
326.683,1.090
326.713,1.097
326.743,1.088
326.773,1.078
326.803,1.074
326.833,1.084
326.863,1.089
326.893,1.088
326.923,1.076
326.953,1.087
326.983,1.089
327.013,1.095
327.043,1.089
327.073,1.086
327.103,1.096
327.133,1.081
327.163,1.089
327.193,1.093
327.223,1.076
327.253,1.087
327.283,1.091
327.313,1.082
327.343,1.084
327.373,1.077
327.403,1.087
327.433,1.077
327.463,1.092
327.493,1.099
327.523,1.084
327.553,1.072
327.583,1.086
327.613,1.076
327.643,1.080
327.673,1.090
327.703,1.090
327.733,1.098
327.763,1.092
327.793,1.076
327.823,1.075
327.853,1.088
327.883,1.082
327.913,1.087
327.943,1.086
327.973,1.074
328.003,1.080
328.033,1.100
328.063,1.094
328.093,1.084
328.123,1.078
328.153,1.082
328.183,1.105
328.213,1.089
328.243,1.088
328.273,1.083
328.303,1.079
328.333,1.085
328.363,1.088
328.393,1.089
328.423,1.087
328.453,1.095
328.483,1.076
328.513,1.087
328.543,1.085
328.573,1.075
328.603,1.076
328.633,1.090
328.663,1.064
328.693,1.062
328.723,1.082
328.753,1.094
328.783,1.071
328.813,1.094
328.843,1.095
328.873,1.069
328.903,1.093
328.933,1.106
328.963,1.073
328.993,1.067
329.023,1.076
329.053,1.105
329.083,1.086
329.113,1.076
329.143,1.075
329.173,1.082
329.203,1.062
329.233,1.091
329.263,1.111
329.293,1.083
329.323,1.071
329.353,1.091
329.383,1.094
329.413,1.064
329.443,1.078
329.473,1.089
329.503,1.094
329.533,1.062
329.563,1.074
329.593,1.083
329.623,1.070
329.653,1.079
329.683,1.087
329.713,1.071
329.743,1.085
329.773,1.099
329.803,1.075
329.833,1.088
329.863,1.091
329.893,1.089
329.923,1.087
329.953,1.067
329.983,1.082
330.013,1.098
330.043,1.086
330.073,1.079
330.103,1.092
330.133,1.096
330.163,1.095
330.193,1.079
330.223,1.071
330.253,1.073
330.283,1.100
330.313,1.085
330.343,1.078
330.373,1.102
330.403,1.090
330.433,1.078
330.463,1.095
330.493,1.084
330.523,1.074
330.553,1.083
330.583,1.089
330.613,1.085
330.643,1.096
330.673,1.104
330.703,1.076
330.733,1.074
330.763,1.091
330.793,1.086
330.823,1.078
330.853,1.076
330.883,1.091
330.913,1.092
330.943,1.082
330.973,1.076
331.003,1.083
331.033,1.079
331.063,1.060
331.093,1.112
331.123,1.139
331.153,1.116
331.183,1.069
331.213,1.057
331.243,1.056
331.273,1.090
331.303,1.135
331.333,1.104
331.363,1.058
331.393,1.064
331.423,1.071
331.453,1.082
331.483,1.071
331.513,1.065
331.543,1.096
331.573,1.094
331.603,1.072
331.633,1.081
331.663,1.077
331.693,1.082
331.723,1.094
331.753,1.084
331.783,1.096
331.813,1.097
331.843,1.085
331.873,1.085
331.903,1.096
331.933,1.080
331.963,1.071
331.993,1.087
332.023,1.101
332.053,1.081
332.083,1.074
332.113,1.096
332.143,1.097
332.173,1.072
332.203,1.085
332.233,1.102
332.263,1.096
332.293,1.076
332.323,1.088
332.353,1.089
332.383,1.081
332.413,1.085
332.443,1.094
332.473,1.088
332.503,1.082
332.533,1.080
332.563,1.086
332.593,1.080
332.623,1.091
332.653,1.096
332.683,1.089
332.713,1.077
332.743,1.099
332.773,1.104
332.803,1.090
332.833,1.077
332.863,1.074
332.893,1.074
332.923,1.073
332.953,1.080
332.983,1.085
333.013,1.085
333.043,1.096
333.073,1.084
333.103,1.090
333.133,1.085
333.163,1.078
333.193,1.086
333.223,1.075
333.253,1.080
333.283,1.105
333.313,1.096
333.343,1.083
333.373,1.086
333.403,1.080
333.433,1.082
333.463,1.087
333.493,1.081
333.523,1.098
333.553,1.091
333.583,1.089
333.613,1.084
333.643,1.087
333.673,1.083
333.703,1.076
333.733,1.087
333.763,1.090
333.793,1.092
333.823,1.082
333.853,1.090
333.883,1.095
333.913,1.077
333.943,1.077
333.973,1.087
334.003,1.085
334.033,1.082
334.063,1.094
334.093,1.090
334.123,1.085
334.153,1.085
334.183,1.080
334.213,1.087
334.243,1.088
334.273,1.078
334.303,1.075
334.333,1.103
334.363,1.098
334.393,1.095
334.423,1.079
334.453,1.083
334.483,1.086
334.513,1.079
334.543,1.082
334.573,1.089
334.603,1.089
334.633,1.095
334.663,1.086
334.693,1.080
334.723,1.096
334.753,1.089
334.783,1.084
334.813,1.074
334.843,1.081
334.873,1.092
334.903,1.104
334.933,1.090
334.963,1.080
334.993,1.077
335.023,1.076
335.053,1.077
335.083,1.102
335.113,1.091
335.143,1.085
335.173,1.083
335.203,1.086
335.233,1.089
335.263,1.081
335.293,1.092
335.323,1.104
335.353,1.094
335.383,1.072
335.413,1.081
335.443,1.092
335.473,1.086
335.503,1.081
335.533,1.089
335.563,1.081
335.593,1.082
335.623,1.087
335.653,1.090
335.683,1.092
335.713,1.076
335.743,1.085
335.773,1.079
335.803,1.082
335.833,1.094
335.863,1.087
335.893,1.095
335.923,1.084
335.953,1.082
335.983,1.093
336.013,1.082
336.043,1.074
336.073,1.081
336.103,1.092
336.133,1.084
336.163,1.087
336.193,1.090
336.223,1.094
336.253,1.079
336.283,1.076
336.313,1.082
336.343,1.090
336.373,1.087
336.403,1.087
336.433,1.090
336.463,1.088
336.493,1.083
336.523,1.087
336.553,1.084
336.583,1.080
336.613,1.085
336.643,1.089
336.673,1.086
336.703,1.097
336.733,1.094
336.763,1.082
336.793,1.073
336.823,1.078
336.853,1.091
336.883,1.094
336.913,1.082
336.943,1.091
336.973,1.084
337.003,1.091
337.033,1.083
337.063,1.075
337.093,1.089
337.123,1.084
337.153,1.084
337.183,1.093
337.213,1.091
337.243,1.090
337.273,1.086
337.303,1.081
337.333,1.097
337.363,1.088
337.393,1.076
337.423,1.086
337.453,1.089
337.483,1.087
337.513,1.080
337.543,1.087
337.573,1.087
337.603,1.088
337.633,1.085
337.663,1.081
337.693,1.089
337.723,1.086
337.753,1.092
337.783,1.081
337.813,1.081
337.843,1.088
337.873,1.087
337.903,1.089
337.933,1.082
337.963,1.087
337.993,1.080
338.023,1.091
338.053,1.104
338.083,1.080
338.113,1.085
338.143,1.096
338.173,1.075
338.203,1.081
338.233,1.079
338.263,1.079
338.293,1.090
338.323,1.092
338.353,1.091
338.383,1.090
338.413,1.090
338.443,1.083
338.473,1.080
338.503,1.081
338.533,1.081
338.563,1.092
338.593,1.080
338.623,1.092
338.653,1.093
338.683,1.088
338.713,1.087
338.743,1.087
338.773,1.094
338.803,1.080
338.833,1.076
338.863,1.085
338.893,1.090
338.923,1.094
338.953,1.093
338.983,1.090
339.013,1.086
339.043,1.074
339.073,1.067
339.103,1.089
339.133,1.097
339.163,1.086
339.193,1.081
339.223,1.085
339.253,1.077
339.283,1.073
339.313,1.087
339.343,1.095
339.373,1.094
339.403,1.089
339.433,1.088
339.463,1.090
339.493,1.078
339.523,1.076
339.553,1.087
339.583,1.090
339.613,1.076
339.643,1.096
339.673,1.089
339.703,1.091
339.733,1.081
339.763,1.073
339.793,1.081
339.823,1.094
339.853,1.085
339.883,1.092
339.913,1.084
339.943,1.088
339.973,1.093
340.003,1.090
340.033,1.080
340.063,1.079
340.093,1.075
340.123,1.085
340.153,1.089
340.183,1.090
340.213,1.092
340.243,1.094
340.273,1.075
340.303,1.083
340.333,1.081
340.363,1.078
340.393,1.072
340.423,1.094
340.453,1.099
340.483,1.085
340.513,1.092
340.543,1.088
340.573,1.089
340.603,1.089
340.633,1.065
340.663,1.077
340.693,1.079
340.723,1.094
340.753,1.089
340.783,1.087
340.813,1.100
340.843,1.087
340.873,1.075
340.903,1.090
340.933,1.093
340.963,1.081
340.993,1.081
341.023,1.089
341.053,1.091
341.083,1.112
341.113,1.126
341.143,1.112
341.173,1.125
341.203,1.141
341.233,1.130
341.263,1.131
341.293,1.139
341.323,1.142
341.353,1.100
341.383,1.078
341.413,1.073
341.443,1.078
341.473,1.057
341.503,1.023
341.533,1.011
341.563,1.040
341.593,1.042
341.623,1.022
341.653,1.021
341.683,1.000
341.713,1.023
341.743,1.022
341.773,0.998
341.803,1.016
341.833,1.024
341.863,1.037
341.893,1.031
341.923,1.008
341.953,1.067
341.983,1.062
342.013,1.073
342.043,1.064
342.073,1.066
342.103,1.084
342.133,1.151
342.163,1.116
342.193,1.088
342.223,1.133
342.253,1.141
342.283,1.110
342.313,1.111
342.343,1.145
342.373,1.134
342.403,1.096
342.433,1.111
342.463,1.100
342.493,1.106
342.523,1.101
342.553,1.112
342.583,1.095
342.613,1.083
342.643,1.093
342.673,1.104
342.703,1.082
342.733,1.080
342.763,1.083
342.793,1.071
342.823,1.077
342.853,1.108
342.883,1.085
342.913,1.071
342.943,1.084
342.973,1.086
343.003,1.070
343.033,1.077
343.063,1.101
343.093,1.087
343.123,1.086
343.153,1.098
343.183,1.090
343.213,1.071
343.243,1.078
343.273,1.098
343.303,1.086
343.333,1.084
343.363,1.084
343.393,1.077
343.423,1.092
343.453,1.070
343.483,1.073
343.513,1.085
343.543,1.101
343.573,1.093
343.603,1.083
343.633,1.081
343.663,1.077
343.693,1.097
343.723,1.081
343.753,1.071
343.783,1.079
343.813,1.081
343.843,1.094
343.873,1.093
343.903,1.107
343.933,1.092
343.963,1.087
343.993,1.094
344.023,1.085
344.053,1.093
344.083,1.068
344.113,1.081
344.143,1.087
344.173,1.075
344.203,1.069
344.233,1.077
344.263,1.079
344.293,1.087
344.323,1.072
344.353,1.071
344.383,1.100
344.413,1.098
344.443,1.096
344.473,1.080
344.503,1.085
344.533,1.103
344.563,1.096
344.593,1.086
344.623,1.088
344.653,1.097
344.683,1.075
344.713,1.076
344.743,1.100
344.773,1.082
344.803,1.071
344.833,1.081
344.863,1.096
344.893,1.091
344.923,1.094
344.953,1.108
344.983,1.103
345.013,1.104
345.043,1.111
345.073,1.084
345.103,1.087
345.133,1.077
345.163,1.072
345.193,1.058
345.223,1.071
345.253,1.015
345.283,1.052
345.313,1.085
345.343,1.072
345.373,1.050
345.403,1.050
345.433,1.044
345.463,1.021
345.493,1.021
345.523,1.052
345.553,1.026
345.583,1.039
345.613,1.047
345.643,1.054
