df_hash,22ZHK4.QGNKHU
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.M000
person_label,V84
date_time_start,2025-11-03_17-16-01.922000_+03
date_time_start_unix,1762175761.922
date_time_end,2025-11-03_17-24-49.400000_+03
length_difference_noticed,no

time,acc_mag
53.558,0.997
53.588,0.991
53.618,0.989
53.648,0.992
53.678,0.991
53.708,0.994
53.738,0.993
53.768,0.998
53.798,0.996
53.828,0.988
53.858,0.987
53.888,0.995
53.918,0.991
53.948,1.002
53.978,0.989
54.008,0.995
54.038,0.993
54.068,0.990
54.098,0.991
54.128,0.992
54.158,0.988
54.188,0.990
54.218,0.990
54.248,0.995
54.278,0.993
54.308,0.991
54.338,0.993
54.368,0.997
54.398,0.989
54.428,0.992
54.458,0.998
54.488,0.988
54.518,0.995
54.548,0.987
54.578,1.001
54.608,0.990
54.638,0.993
54.668,0.987
54.698,0.987
54.728,0.993
54.758,0.995
54.788,0.998
54.818,0.989
54.848,0.993
54.878,0.990
54.908,0.995
54.938,0.990
54.968,0.991
54.998,0.994
55.028,0.994
55.058,0.994
55.088,0.994
55.118,0.991
55.148,0.989
55.178,0.993
55.208,0.997
55.238,0.992
55.268,0.992
55.298,0.994
55.328,0.989
55.358,0.987
55.388,0.986
55.418,0.991
55.448,0.995
55.478,0.992
55.508,0.993
55.538,0.996
55.568,0.988
55.598,0.996
55.628,0.998
55.658,0.990
55.688,0.991
55.718,0.994
55.748,0.987
55.778,0.986
55.808,0.999
55.838,0.997
55.868,0.990
55.898,0.991
55.928,0.990
55.958,0.992
55.988,0.996
56.018,0.984
56.048,0.994
56.078,0.994
56.108,0.994
56.138,0.996
56.168,0.993
56.198,0.990
56.228,0.995
56.258,0.996
56.288,0.990
56.318,0.988
56.348,0.988
56.378,0.994
56.408,1.000
56.438,1.004
56.468,0.995
56.498,0.995
56.528,0.992
56.558,0.989
56.588,0.992
56.618,0.992
56.648,0.987
56.678,0.990
56.708,0.991
56.738,0.991
56.768,0.992
56.798,0.989
56.828,0.990
56.858,0.995
56.888,0.994
56.918,0.996
56.948,0.997
56.978,0.990
57.008,0.992
57.038,0.989
57.068,0.999
57.098,0.996
57.128,0.987
57.158,0.987
57.188,0.994
57.218,0.993
57.248,0.997
57.278,0.992
57.308,0.994
57.338,0.993
57.368,0.994
57.398,0.991
57.428,0.989
57.458,0.990
57.488,0.996
57.518,0.996
57.548,0.994
57.578,0.995
57.608,0.991
57.638,0.988
57.668,0.991
57.698,1.001
57.728,0.994
57.758,0.990
57.788,0.993
57.818,0.995
57.848,0.995
57.878,0.989
57.908,0.992
57.938,0.994
57.968,0.993
57.998,0.990
58.028,0.990
58.058,0.993
58.088,0.992
58.118,0.986
58.148,0.995
58.178,0.998
58.208,0.991
58.238,0.987
58.268,0.989
58.298,1.000
58.328,0.998
58.358,0.990
58.388,0.990
58.418,0.994
58.448,0.992
58.478,0.992
58.508,0.987
58.538,0.994
58.568,0.994
58.598,0.997
58.628,0.993
58.658,0.992
58.688,0.990
58.718,0.993
58.748,0.994
58.778,0.995
58.808,0.992
58.838,0.992
58.868,0.994
58.898,0.988
58.928,0.993
58.958,0.996
58.988,0.998
59.018,0.993
59.048,0.995
59.078,0.989
59.108,0.990
59.138,0.986
59.168,0.989
59.198,0.992
59.228,0.985
59.258,0.988
59.288,0.994
59.318,0.992
59.348,0.991
59.378,0.991
59.408,0.997
59.438,0.990
59.468,0.988
59.498,0.999
59.528,0.988
59.558,1.001
59.588,0.997
59.618,0.992
59.648,0.991
59.678,0.993
59.708,0.991
59.738,0.990
59.768,0.993
59.798,0.993
59.828,0.993
59.858,0.993
59.888,0.992
59.918,0.991
59.948,0.993
59.978,0.993
60.008,0.993
60.038,0.997
60.068,0.988
60.098,0.995
60.128,0.989
60.158,1.001
60.188,0.994
60.218,0.996
60.248,0.991
60.278,0.993
60.308,0.996
60.338,0.991
60.368,0.992
60.398,0.992
60.428,0.997
60.458,0.991
60.488,0.991
60.518,0.994
60.548,0.993
60.578,0.994
60.608,0.996
60.638,0.992
60.668,0.994
60.698,0.991
60.728,0.989
60.758,0.996
60.788,0.995
60.818,0.989
60.848,0.994
60.878,0.995
60.908,0.992
60.938,0.995
60.968,0.988
60.998,0.990
61.028,0.993
61.058,0.991
61.088,0.990
61.118,0.993
61.148,0.987
61.178,0.990
61.208,0.995
61.238,0.998
61.268,0.992
61.298,0.985
61.328,0.992
61.358,0.996
61.388,0.997
61.418,0.993
61.448,0.995
61.478,0.993
61.508,0.991
61.538,0.992
61.568,0.991
61.598,0.996
61.628,0.991
61.658,0.991
61.688,0.989
61.718,0.989
61.748,0.989
61.778,0.997
61.808,0.994
61.838,0.994
61.868,0.996
61.898,0.989
61.928,0.997
61.958,0.995
61.988,0.997
62.018,0.986
62.048,0.985
62.078,0.994
62.108,0.993
62.138,0.992
62.168,0.987
62.198,0.993
62.228,0.991
62.258,0.989
62.288,0.992
62.318,0.992
62.348,0.992
62.378,0.997
62.408,0.996
62.438,0.992
62.468,0.994
62.498,0.993
62.528,0.990
62.558,0.995
62.588,0.997
62.618,0.998
62.648,0.997
62.678,0.993
62.708,0.989
62.738,0.995
62.768,0.987
62.798,0.993
62.828,0.991
62.858,0.988
62.888,0.995
62.918,0.991
62.948,0.989
62.978,0.993
63.008,0.997
63.038,0.994
63.068,0.990
63.098,0.994
63.128,0.991
63.158,0.998
63.188,0.998
63.218,0.991
63.248,0.992
63.278,0.991
63.308,0.994
63.338,0.998
63.368,0.987
63.398,0.991
63.428,0.994
63.458,0.990
63.488,0.993
63.518,0.990
63.548,0.990
63.578,0.994
63.608,0.993
63.638,0.997
63.668,0.995
63.698,0.989
63.728,0.994
63.758,0.986
63.788,0.998
63.818,0.996
63.848,0.991
63.878,0.990
63.908,0.990
63.938,0.991
63.968,0.994
63.998,0.998
64.028,0.991
64.058,0.993
64.088,0.994
64.118,0.988
64.148,0.989
64.178,0.993
64.208,0.996
64.238,0.995
64.268,0.991
64.298,0.993
64.328,0.996
64.358,0.995
64.388,0.994
64.418,0.991
64.448,0.989
64.478,0.993
64.508,0.990
64.538,0.987
64.568,1.000
64.598,0.990
64.628,0.995
64.658,0.996
64.688,1.005
64.718,0.999
64.748,0.990
64.778,0.987
64.808,0.992
64.838,0.988
64.868,0.993
64.898,0.997
64.928,0.990
64.958,0.991
64.988,0.994
65.018,0.994
65.048,0.987
65.078,0.994
65.108,0.997
65.138,0.992
65.168,0.991
65.198,0.990
65.228,0.995
65.258,0.989
65.288,0.992
65.318,0.995
65.348,0.993
65.378,0.991
65.408,0.989
65.438,0.995
65.468,0.999
65.498,0.995
65.528,0.986
65.558,0.990
65.588,0.989
65.618,0.999
65.648,0.997
65.678,0.992
65.708,0.992
65.738,0.991
65.768,0.987
65.798,0.991
65.828,0.998
65.858,0.986
65.888,0.991
65.918,0.991
65.948,0.994
65.978,0.993
66.008,0.993
66.038,0.995
66.068,0.994
66.098,0.996
66.128,0.994
66.158,0.994
66.188,0.992
66.218,0.998
66.248,0.997
66.278,0.991
66.308,0.992
66.338,0.995
66.368,0.994
66.398,0.991
66.428,0.991
66.458,0.992
66.488,0.992
66.518,0.995
66.548,0.993
66.578,0.992
66.608,0.989
66.638,0.990
66.668,0.998
66.698,0.997
66.728,0.988
66.758,0.991
66.788,0.987
66.818,0.997
66.848,0.996
66.878,0.999
66.908,0.992
66.938,0.991
66.968,0.994
66.998,1.003
67.028,1.000
67.058,0.993
67.088,0.989
67.118,0.987
67.148,0.989
67.178,0.990
67.208,0.989
67.238,0.994
67.268,0.993
67.298,0.995
67.328,0.995
67.358,0.992
67.388,0.989
67.418,0.993
67.448,0.999
67.478,0.994
67.508,0.996
67.538,0.993
67.568,0.991
67.598,0.998
67.628,0.991
67.658,0.992
67.688,0.994
67.718,0.993
67.748,0.992
67.778,0.994
67.808,0.991
67.838,0.995
67.868,0.994
67.898,0.992
67.928,0.991
67.958,0.983
67.988,0.990
68.018,0.989
68.048,1.005
68.078,0.993
68.108,0.992
68.138,0.991
68.168,0.996
68.198,0.992
68.228,0.991
68.258,0.993
68.288,0.993
68.318,0.996
68.348,0.993
68.378,0.991
68.408,0.993
68.438,0.993
68.468,0.998
68.498,0.992
68.528,0.991
68.558,0.999
68.588,0.991
68.618,0.989
68.648,0.996
68.678,0.996
68.708,0.990
68.738,0.990
68.768,0.994
68.798,0.992
68.828,0.997
68.858,0.987
68.888,0.992
68.918,0.991
68.948,0.993
68.978,0.993
69.008,0.997
69.038,0.989
69.068,0.989
69.098,0.994
69.128,0.997
69.158,1.007
69.188,0.996
69.218,0.994
69.248,0.991
69.278,1.002
69.308,0.996
69.338,0.992
69.368,0.994
69.398,0.991
69.428,0.993
69.458,0.991
69.488,0.994
69.518,0.993
69.548,0.996
69.578,0.990
69.608,0.993
69.638,0.988
69.668,0.991
69.698,0.995
69.728,0.998
69.758,0.994
69.788,0.994
69.818,0.999
69.848,0.991
69.878,1.003
69.908,1.002
69.938,0.997
69.968,0.995
69.998,0.997
70.028,0.998
70.058,0.997
70.088,0.982
70.118,0.989
70.148,0.992
70.178,0.989
70.208,0.991
70.238,0.988
70.268,0.990
70.298,0.991
70.328,0.996
70.358,0.993
70.388,0.987
70.418,0.986
70.448,0.993
70.478,0.996
70.508,1.001
70.538,0.997
70.568,0.996
70.598,0.993
70.628,0.991
70.658,0.995
70.688,0.990
70.718,0.997
70.748,0.997
70.778,0.993
70.808,0.993
70.838,0.992
70.868,0.991
70.898,0.990
70.928,0.996
70.958,0.997
70.988,0.995
71.018,0.989
71.048,0.991
71.078,0.993
71.108,0.994
71.138,1.003
71.168,0.986
71.198,0.991
71.228,0.991
71.258,0.991
71.288,0.992
71.318,0.988
71.348,0.992
71.378,0.990
71.408,0.995
71.438,0.992
71.468,0.990
71.498,0.994
71.528,0.993
71.558,0.996
71.588,0.993
71.618,0.994
71.648,0.991
71.678,0.992
71.708,0.987
71.738,0.998
71.768,1.001
71.798,0.992
71.828,0.989
71.858,0.993
71.888,0.991
71.918,0.996
71.948,0.987
71.978,0.991
72.008,0.992
72.038,0.991
72.068,0.989
72.098,0.991
72.128,0.994
72.158,0.995
72.188,0.997
72.218,0.992
72.248,0.994
72.278,0.997
72.308,0.993
72.338,0.990
72.368,0.995
72.398,1.000
72.428,0.993
72.458,0.988
72.488,0.992
72.518,0.986
72.548,0.999
72.578,0.989
72.608,0.989
72.638,0.990
72.668,0.994
72.698,0.991
72.728,0.991
72.758,0.994
72.788,0.993
72.818,0.999
72.848,0.991
72.878,0.999
72.908,0.993
72.938,0.986
72.968,0.992
72.998,0.994
73.028,1.001
73.058,0.994
73.088,0.992
73.118,0.991
73.148,0.989
73.178,0.996
73.208,0.992
73.238,0.994
73.268,0.989
73.298,0.991
73.328,0.991
73.358,0.999
73.388,0.998
73.418,0.989
73.448,0.999
73.478,0.992
73.508,0.994
73.538,1.000
73.568,0.994
73.598,0.990
73.628,0.991
73.658,0.998
73.688,0.996
73.718,0.993
73.748,0.990
73.778,0.991
73.808,0.988
73.838,1.000
73.868,0.991
73.898,0.996
73.928,0.999
73.958,0.991
73.988,0.993
74.018,0.995
74.048,0.987
74.078,0.986
74.108,1.003
74.138,0.993
74.168,0.994
74.198,0.993
74.228,0.984
74.258,0.997
74.288,1.006
74.318,1.000
74.348,0.994
74.378,0.995
74.408,0.985
74.438,0.985
74.468,0.982
74.498,0.999
74.528,0.993
74.558,0.994
74.588,0.993
74.618,0.990
74.648,0.991
74.678,0.992
74.708,0.988
74.738,0.997
74.768,0.993
74.798,0.996
74.828,0.991
74.858,0.996
74.888,0.998
74.918,0.996
74.948,0.993
74.978,0.991
75.008,0.997
75.038,0.994
75.068,0.992
75.098,0.992
75.128,0.995
75.158,0.989
75.188,0.994
75.218,0.995
75.248,0.994
75.278,0.994
75.308,0.991
75.338,0.998
75.368,0.991
75.398,0.986
75.428,0.990
75.458,1.003
75.488,0.999
75.518,0.997
75.548,0.995
75.578,0.995
75.608,0.997
75.638,0.997
75.668,0.995
75.698,0.997
75.728,0.991
75.758,0.991
75.788,0.996
75.818,0.991
75.848,0.989
75.878,0.987
75.908,1.000
75.938,0.998
75.968,0.993
75.998,0.987
76.028,0.993
76.058,0.988
76.088,1.001
76.118,0.994
76.148,0.988
76.178,0.986
76.208,0.987
76.238,0.991
76.268,0.994
76.298,1.004
76.328,1.000
76.358,0.990
76.388,0.992
76.418,0.996
76.448,0.994
76.478,0.988
76.508,0.992
76.538,0.999
76.568,0.998
76.598,0.995
76.628,0.994
76.658,0.993
76.688,0.988
76.718,0.986
76.748,1.000
76.778,0.990
76.808,0.990
76.838,0.995
76.868,0.991
76.898,0.989
76.928,0.998
76.958,0.987
76.988,0.991
77.018,0.996
77.048,0.990
77.078,0.994
77.108,0.995
77.138,0.987
77.168,0.987
77.198,0.992
77.228,0.995
77.258,0.993
77.288,0.998
77.318,0.989
77.348,0.989
77.378,0.992
77.408,0.999
77.438,0.995
77.468,0.998
77.498,0.988
77.528,0.990
77.558,0.994
77.588,0.991
77.618,0.992
77.648,0.993
77.678,0.992
77.708,0.988
77.738,0.992
77.768,0.991
77.798,0.992
77.828,0.990
77.858,0.996
77.888,0.995
77.918,0.996
77.948,0.995
77.978,0.994
78.008,0.992
78.038,0.991
78.068,0.993
78.098,1.000
78.128,0.996
78.158,0.992
78.188,0.992
78.218,0.993
78.248,0.992
78.278,0.990
78.308,0.993
78.338,0.990
78.368,0.996
78.398,0.997
78.428,0.997
78.458,0.995
78.488,0.990
78.518,0.988
78.548,0.993
78.578,0.996
78.608,0.999
78.638,0.992
78.668,0.993
78.698,0.993
78.728,0.989
78.758,0.990
78.788,0.990
78.818,0.997
78.848,0.996
78.878,0.993
78.908,0.985
78.938,0.989
78.968,0.996
78.998,0.992
79.028,0.992
79.058,0.990
79.088,0.997
79.118,0.997
79.148,0.989
79.178,0.989
79.208,0.988
79.238,0.990
79.268,0.991
79.298,0.999
79.328,1.000
79.358,0.999
79.388,0.999
79.418,0.986
79.448,0.991
79.478,0.990
79.508,0.998
79.538,0.998
79.568,0.995
79.598,0.991
79.628,0.990
79.658,0.993
79.688,0.992
79.718,0.987
79.748,0.992
79.778,0.990
79.808,0.991
79.838,0.992
79.868,0.990
79.898,0.990
79.928,0.994
79.958,0.996
79.988,0.995
80.018,0.994
80.048,0.992
80.078,1.001
80.108,0.992
80.138,0.994
80.168,0.992
80.198,0.998
80.228,0.994
80.258,0.992
80.288,0.990
80.318,0.996
80.348,0.993
80.378,0.997
80.408,1.001
80.438,0.988
80.468,0.987
80.498,0.991
80.528,0.993
80.558,0.991
80.588,0.991
80.618,0.995
80.648,1.002
80.678,0.997
80.708,0.994
80.738,0.984
80.768,0.993
80.798,0.989
80.828,0.995
80.858,0.997
80.888,0.995
80.918,0.993
80.948,0.991
80.978,0.989
81.008,0.996
81.038,0.992
81.068,0.989
81.098,0.994
81.128,0.995
81.158,0.992
81.188,0.992
81.218,0.995
81.248,0.993
81.278,0.994
81.308,0.996
81.338,0.993
81.368,0.991
81.398,0.986
81.428,0.996
81.458,0.995
81.488,1.000
81.518,0.996
81.548,0.994
81.578,0.995
81.608,0.991
81.638,0.997
81.668,0.994
81.698,0.993
81.728,0.994
81.758,0.997
81.788,0.993
81.818,0.991
81.848,0.990
81.878,0.993
81.908,0.994
81.938,0.996
81.968,0.997
81.998,0.992
82.028,0.993
82.058,0.992
82.088,0.988
82.118,0.992
82.148,0.993
82.178,1.006
82.208,0.993
82.238,0.990
82.268,0.993
82.298,0.991
82.328,0.992
82.358,0.991
82.388,0.988
82.418,0.995
82.448,0.997
82.478,0.991
82.508,0.993
82.538,0.991
82.568,0.995
82.598,0.995
82.628,0.992
82.658,0.992
82.688,0.994
82.718,0.994
82.748,0.994
82.778,0.993
82.808,0.990
82.838,0.992
82.868,0.983
82.898,0.993
82.928,0.997
82.958,0.996
82.988,0.996
83.018,0.992
83.048,0.992
83.078,0.999
83.108,0.995
83.138,0.993
83.168,0.994
83.198,0.995
83.228,0.990
83.258,0.993
83.288,0.991
83.318,0.991
83.348,0.996
83.378,0.996
83.408,0.992
83.438,0.994
83.468,0.997
83.498,0.987
83.528,0.993
83.558,0.996
83.588,0.998
83.618,0.994
83.648,0.995
83.678,0.989
83.708,0.992
83.738,0.993
83.768,0.996
83.798,0.993
83.828,0.995
83.858,0.998
83.888,0.994
83.918,0.994
83.948,0.993
83.978,0.994
84.008,0.998
84.038,0.993
84.068,0.994
84.098,0.998
84.128,0.997
84.158,0.993
84.188,0.987
84.218,0.999
84.248,0.997
84.278,1.002
84.308,0.998
84.338,0.996
84.368,0.991
84.398,0.986
84.428,0.992
84.458,0.993
84.488,0.984
84.518,0.990
84.548,0.995
84.578,0.997
84.608,0.997
84.638,0.994
84.668,0.994
84.698,0.992
84.728,0.994
84.758,0.998
84.788,0.993
84.818,0.990
84.848,0.996
84.878,0.993
84.908,0.990
84.938,0.988
84.968,1.001
84.998,1.001
85.028,0.994
85.058,0.993
85.088,0.996
85.118,0.991
85.148,0.996
85.178,0.988
85.208,0.995
85.238,0.995
85.268,0.997
85.298,1.000
85.328,0.993
85.358,0.990
85.388,0.992
85.418,0.994
85.448,0.997
85.478,0.995
85.508,0.992
85.538,0.991
85.568,0.994
85.598,0.992
85.628,0.993
85.658,0.998
85.688,0.994
85.718,0.993
85.748,0.991
85.778,0.993
85.808,0.992
85.838,0.986
85.868,0.994
85.898,0.992
85.928,0.990
85.958,0.992
85.988,0.995
86.018,0.996
86.048,0.994
86.078,0.993
86.108,0.995
86.138,0.997
86.168,0.988
86.198,0.993
86.228,0.991
86.258,0.998
86.288,0.995
86.318,0.995
86.348,0.993
86.378,0.997
86.408,0.994
86.438,0.991
86.468,0.990
86.498,0.993
86.528,0.994
86.558,0.992
86.588,0.990
86.618,0.994
86.648,0.994
86.678,0.997
86.708,0.995
86.738,0.997
86.768,0.997
86.798,0.993
86.828,0.994
86.858,0.991
86.888,0.992
86.918,0.994
86.948,1.001
86.978,0.993
87.008,0.992
87.038,0.991
87.068,0.991
87.098,0.995
87.128,0.990
87.158,0.993
87.188,0.992
87.218,0.996
87.248,0.994
87.278,0.992
87.308,0.992
87.338,0.997
87.368,0.993
87.398,0.996
87.428,0.997
87.458,0.995
87.488,0.995
87.518,0.993
87.548,0.996
87.578,0.990
87.608,0.994
87.638,0.991
87.668,0.991
87.698,0.995
87.728,0.995
87.758,0.992
87.788,0.992
87.818,0.993
87.848,0.997
87.878,0.994
87.908,0.990
87.938,0.996
87.968,1.001
87.998,0.990
88.028,0.991
88.058,0.995
88.088,0.996
88.118,0.993
88.148,0.994
88.178,0.995
88.208,0.990
88.238,0.990
88.268,0.990
88.298,1.000
88.328,0.995
88.358,0.995
88.388,0.997
88.418,0.995
88.448,0.993
88.478,0.995
88.508,0.990
88.538,0.990
88.568,0.996
88.598,0.997
88.628,0.990
88.658,0.991
88.688,0.997
88.718,0.996
88.748,0.995
88.778,0.996
88.808,0.994
88.838,0.995
88.868,0.995
88.898,0.988
88.928,0.994
88.958,0.990
88.988,1.003
89.018,0.994
89.048,0.996
89.078,0.998
89.108,0.990
89.138,0.990
89.168,0.999
89.198,0.988
89.228,0.989
89.258,0.995
89.288,0.992
89.318,0.992
89.348,0.993
89.378,0.998
89.408,0.994
89.438,0.989
89.468,0.989
89.498,0.994
89.528,0.996
89.558,0.997
89.588,0.994
89.618,0.992
89.648,0.994
89.678,0.990
89.708,0.994
89.738,0.990
89.768,0.997
89.798,0.993
89.828,0.991
89.858,0.999
89.888,0.991
89.918,0.990
89.948,0.996
89.978,0.991
90.008,0.994
90.038,0.993
90.068,0.992
90.098,0.995
90.128,0.993
90.158,0.993
90.188,0.990
90.218,0.994
90.248,0.993
90.278,0.996
90.308,0.991
90.338,0.992
90.368,0.994
90.398,0.997
90.428,0.996
90.458,0.993
90.488,0.995
90.518,0.991
90.548,0.995
90.578,0.999
90.608,0.984
90.638,1.001
90.668,0.991
90.698,0.996
90.728,0.997
90.758,0.991
90.788,0.993
90.818,0.994
90.848,0.992
90.878,0.989
90.908,0.992
90.938,0.994
90.968,0.993
90.998,0.990
91.028,0.990
91.058,0.993
91.088,1.001
91.118,0.996
91.148,0.989
91.178,0.991
91.208,0.990
91.238,0.993
91.268,0.996
91.298,0.993
91.328,0.996
91.358,0.989
91.388,0.994
91.418,1.001
91.448,0.997
91.478,0.993
91.508,0.993
91.538,0.992
91.568,0.994
91.598,0.996
91.628,0.992
91.658,0.991
91.688,0.992
91.718,0.998
91.748,0.997
91.778,0.992
91.808,0.991
91.838,0.997
91.868,0.994
91.898,0.987
91.928,0.996
91.958,0.994
91.988,0.997
92.018,0.994
92.048,0.995
92.078,0.992
92.108,0.990
92.138,0.986
92.168,0.997
92.198,1.000
92.228,0.993
92.258,0.992
92.288,0.993
92.318,0.987
92.348,0.994
92.378,0.994
92.408,0.996
92.438,0.992
92.468,0.990
92.498,0.997
92.528,0.993
92.558,0.995
92.588,0.997
92.618,0.996
92.648,0.995
92.678,0.992
92.708,0.997
92.738,0.995
92.768,0.996
92.798,0.996
92.828,0.990
92.858,0.992
92.888,0.997
92.918,0.999
92.948,1.001
92.978,0.994
93.008,0.996
93.038,0.990
93.068,0.994
93.098,0.995
93.128,0.998
93.158,0.994
93.188,0.991
93.218,0.994
93.248,0.996
93.278,0.994
93.308,0.990
93.338,0.994
93.368,0.995
93.398,0.991
93.428,0.996
93.458,0.998
93.488,0.996
93.518,0.995
93.548,0.993
93.578,0.992
93.608,0.991
93.638,0.993
93.668,0.998
93.698,0.996
93.728,1.000
93.758,0.996
93.788,0.989
93.818,0.995
93.848,0.997
93.878,0.992
93.908,0.992
93.938,0.996
93.968,0.992
93.998,0.993
94.028,0.991
94.058,0.994
94.088,0.993
94.118,0.992
94.148,0.994
94.178,0.998
94.208,0.994
94.238,0.994
94.268,0.990
94.298,0.995
94.328,0.988
94.358,0.999
94.388,0.999
94.418,0.990
94.448,0.992
94.478,0.991
94.508,0.990
94.538,0.993
94.568,0.986
94.598,0.991
94.628,0.994
94.658,0.991
94.688,1.005
94.718,1.006
94.748,0.991
94.778,0.982
94.808,0.991
94.838,0.998
94.868,0.995
94.898,0.991
94.928,0.999
94.958,0.996
94.988,0.991
95.018,0.995
95.048,0.998
95.078,0.996
95.108,0.990
95.138,0.994
95.168,0.997
95.198,0.990
95.228,0.991
95.258,0.990
95.288,0.997
95.318,0.991
95.348,0.995
95.378,0.993
95.408,0.997
95.438,0.994
95.468,0.994
95.498,0.990
95.528,0.992
95.558,0.996
95.588,0.999
95.618,0.993
95.648,0.993
95.678,0.994
95.708,0.986
95.738,1.001
95.768,0.994
95.798,0.997
95.828,0.999
95.858,0.994
95.888,0.993
95.918,0.995
95.948,0.988
95.978,0.994
96.008,0.994
96.038,0.993
96.068,0.995
96.098,0.997
96.128,0.993
96.158,0.990
96.188,0.997
96.218,0.996
96.248,1.001
96.278,0.996
96.308,0.994
96.338,0.988
96.368,0.995
96.398,0.993
96.428,0.996
96.458,0.992
96.488,0.993
96.518,0.995
96.548,0.994
96.578,0.997
96.608,0.997
96.638,0.986
96.668,0.995
96.698,0.999
96.728,0.996
96.758,0.996
96.788,0.996
96.818,0.995
96.848,0.991
96.878,0.995
96.908,0.997
96.938,0.995
96.968,0.994
96.998,0.990
97.028,0.989
97.058,0.987
97.088,1.000
97.118,1.002
97.148,0.996
97.178,0.993
97.208,0.989
97.238,0.991
97.268,0.996
97.298,0.993
97.328,0.993
97.358,0.992
97.388,0.995
97.418,0.992
97.448,0.994
97.478,0.995
97.508,0.991
97.538,0.995
97.568,0.999
97.598,0.995
97.628,0.992
97.658,0.996
97.688,0.993
97.718,0.997
97.748,0.995
97.778,0.991
97.808,0.994
97.838,0.996
97.868,0.994
97.898,0.994
97.928,0.988
97.958,0.994
97.988,0.990
98.018,0.995
98.048,0.995
98.078,0.996
98.108,0.988
98.138,0.995
98.168,0.987
98.198,0.994
98.228,0.995
98.258,0.997
98.288,0.998
98.318,0.997
98.348,0.993
98.378,0.988
98.408,0.995
98.438,0.989
98.468,1.004
98.498,0.991
98.528,0.996
98.558,0.996
98.588,0.993
98.618,0.996
98.648,0.995
98.678,0.988
98.708,0.992
98.738,0.995
98.768,0.994
98.798,0.992
98.828,0.996
98.858,0.999
98.888,0.995
98.918,0.994
98.948,0.996
98.978,0.996
99.008,0.999
99.038,0.986
99.068,0.994
99.098,0.991
99.128,0.996
99.158,0.994
99.188,0.990
99.218,0.992
99.248,0.993
99.278,0.999
99.308,0.993
99.338,0.986
99.368,0.992
99.398,0.996
99.428,0.993
99.458,0.994
99.488,0.996
99.518,0.995
99.548,0.997
99.578,0.994
99.608,0.998
99.638,0.997
99.668,0.996
99.698,0.992
99.728,0.988
99.758,0.995
99.788,0.995
99.818,0.999
99.848,0.990
99.878,0.993
99.908,0.992
99.938,0.991
99.968,0.996
99.998,0.997
100.028,0.989
100.058,0.992
100.088,0.996
100.118,0.996
100.148,0.990
100.178,0.988
100.208,0.991
100.238,0.990
100.268,0.988
100.298,0.999
100.328,1.001
100.358,0.997
100.388,0.989
100.418,0.989
100.448,0.993
100.478,0.988
100.508,0.999
100.538,0.999
100.568,0.997
100.598,0.996
100.628,0.996
100.658,0.995
100.688,0.994
100.718,0.985
100.748,0.996
100.778,0.995
100.808,0.993
100.838,0.990
100.868,0.993
100.898,0.992
100.928,0.995
100.958,0.995
100.988,0.997
101.018,0.994
101.048,0.993
101.078,0.988
101.108,0.998
101.138,0.988
101.168,0.995
101.198,0.994
101.228,0.997
101.258,0.995
101.288,0.991
101.318,0.992
101.348,0.999
101.378,0.988
101.408,0.990
101.438,0.992
101.468,0.994
101.498,0.995
101.528,0.992
101.558,0.990
101.588,0.991
101.618,0.988
101.648,1.000
101.678,0.997
101.708,0.997
101.738,0.993
101.768,0.987
101.798,0.991
101.828,0.998
101.858,0.991
101.888,0.989
101.918,0.996
101.948,0.991
101.978,0.988
102.008,1.005
102.038,0.995
102.068,0.991
102.098,0.992
102.128,0.996
102.158,0.989
102.188,0.995
102.218,0.997
102.248,0.994
102.278,0.994
102.308,0.995
102.338,0.995
102.368,0.989
102.398,0.994
102.428,0.998
102.458,0.992
102.488,0.991
102.518,0.986
102.548,0.998
102.578,1.000
102.608,0.992
102.638,0.992
102.668,0.993
102.698,0.992
102.728,0.997
102.758,0.997
102.788,0.996
102.818,0.994
102.848,0.992
102.878,0.992
102.908,0.994
102.938,0.986
102.968,0.996
102.998,0.998
103.028,0.992
103.058,0.993
103.088,1.000
103.118,0.996
103.148,0.992
103.178,0.987
103.208,0.993
103.238,0.987
103.268,0.998
103.298,0.994
103.328,0.992
103.358,0.991
103.388,0.996
103.418,0.990
103.448,0.990
103.478,0.990
103.508,0.996
103.538,0.993
103.568,0.988
103.598,0.998
103.628,0.998
103.658,0.991
103.688,0.992
103.718,0.995
103.748,0.994
103.778,0.994
103.808,0.992
103.838,0.991
103.868,0.991
103.898,0.991
103.928,0.994
103.958,0.999
103.988,0.994
104.018,0.989
104.048,0.991
104.078,0.993
104.108,0.987
104.138,0.986
104.168,0.995
104.198,0.993
104.228,0.996
104.258,0.995
104.288,0.994
104.318,0.993
104.348,0.997
104.378,0.992
104.408,0.993
104.438,0.995
104.468,0.991
104.498,0.993
104.528,0.991
104.558,0.991
104.588,0.992
104.618,1.000
104.648,0.995
104.678,0.994
104.708,0.994
104.738,0.991
104.768,0.990
104.798,0.994
104.828,0.988
104.858,0.997
104.888,0.995
104.918,0.991
104.948,0.996
104.978,0.995
105.008,0.990
105.038,0.991
105.068,0.996
105.098,0.992
105.128,0.995
105.158,0.997
105.188,1.000
105.218,0.993
105.248,0.990
105.278,0.990
105.308,0.992
105.338,0.999
105.368,0.997
105.398,0.993
105.428,0.992
