df_hash,22ZHK4.3RS3P8
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.CV3S
person_label,v119
date_time_start,2026-03-10_17-43-05.648000_+03
date_time_start_unix,1773150185.648
date_time_end,2026-03-10_17-53-26.485000_+03
length_difference_noticed,no

time,acc_mag
253.764,0.962
253.794,0.954
253.824,0.977
253.854,0.968
253.884,0.967
253.914,0.972
253.944,0.977
253.974,0.973
254.004,0.968
254.034,0.960
254.064,0.970
254.094,0.964
254.124,0.970
254.154,0.960
254.184,0.965
254.214,0.967
254.244,0.968
254.274,0.975
254.304,0.969
254.334,0.974
254.364,0.974
254.394,0.973
254.424,0.966
254.454,0.954
254.484,0.967
254.514,0.975
254.544,0.970
254.574,0.969
254.604,0.966
254.634,0.967
254.664,0.965
254.694,0.976
254.724,0.968
254.754,0.967
254.784,0.961
254.814,0.967
254.844,0.968
254.874,0.978
254.904,0.966
254.934,0.964
254.964,0.968
254.994,0.969
255.024,0.968
255.054,0.961
255.084,0.966
255.114,0.965
255.144,0.971
255.174,0.971
255.204,0.959
255.234,0.968
255.264,0.970
255.294,0.965
255.324,0.975
255.354,0.969
255.384,0.973
255.414,0.963
255.444,0.971
255.474,0.979
255.504,0.972
255.534,0.969
255.564,0.961
255.594,0.967
255.624,0.969
255.654,0.976
255.684,0.974
255.714,0.964
255.744,0.965
255.774,0.970
255.804,0.962
255.834,0.971
255.864,0.974
255.894,0.968
255.924,0.969
255.954,0.964
255.984,0.966
256.014,0.973
256.044,0.972
256.074,0.970
256.104,0.969
256.134,0.968
256.164,0.971
256.194,0.963
256.224,0.962
256.254,0.983
256.284,0.969
256.314,0.964
256.344,0.962
256.374,0.965
256.404,0.971
256.434,0.970
256.464,0.974
256.494,0.964
256.524,0.966
256.554,0.969
256.584,0.967
256.614,0.964
256.644,0.968
256.674,0.968
256.704,0.968
256.734,0.967
256.764,0.960
256.794,0.971
256.824,0.968
256.854,0.971
256.884,0.973
256.914,0.961
256.944,0.964
256.974,0.962
257.004,0.972
257.034,0.976
257.064,0.975
257.094,0.965
257.124,0.960
257.154,0.966
257.184,0.971
257.214,0.973
257.244,0.972
257.274,0.967
257.304,0.968
257.334,0.974
257.364,0.969
257.394,0.969
257.424,0.977
257.454,0.963
257.484,0.958
257.514,0.962
257.544,0.964
257.574,0.971
257.604,0.974
257.634,0.970
257.664,0.971
257.694,0.966
257.724,0.962
257.754,0.971
257.784,0.963
257.814,0.971
257.844,0.978
257.874,0.968
257.904,0.964
257.934,0.950
257.964,0.955
257.994,0.975
258.024,0.990
258.054,0.972
258.084,0.957
258.114,0.963
258.144,0.960
258.174,0.970
258.204,0.977
258.234,0.979
258.264,0.974
258.294,0.966
258.324,0.956
258.354,0.963
258.384,0.963
258.414,0.980
258.444,0.973
258.474,0.970
258.504,0.964
258.534,0.962
258.564,0.972
258.594,0.964
258.624,0.973
258.654,0.971
258.684,0.968
258.714,0.961
258.744,0.965
258.774,0.971
258.804,0.972
258.834,0.971
258.864,0.962
258.894,0.967
258.924,0.969
258.954,0.967
258.984,0.967
259.014,0.971
259.044,0.967
259.074,0.963
259.104,0.967
259.134,0.971
259.164,0.973
259.194,0.967
259.224,0.968
259.254,0.971
259.284,0.967
259.314,0.961
259.344,0.971
259.374,0.962
259.404,0.977
259.434,0.974
259.464,0.965
259.494,0.958
259.524,0.962
259.554,0.966
259.584,0.972
259.614,0.968
259.644,0.964
259.674,0.969
259.704,0.972
259.734,0.970
259.764,0.969
259.794,0.967
259.824,0.970
259.854,0.966
259.884,0.965
259.914,0.967
259.944,0.967
259.974,0.962
260.004,0.966
260.034,0.971
260.064,0.975
260.094,0.975
260.124,0.962
260.154,0.963
260.184,0.976
260.214,0.965
260.244,0.964
260.274,0.968
260.304,0.971
260.334,0.973
260.364,0.972
260.394,0.966
260.424,0.959
260.454,0.956
260.484,0.964
260.514,0.965
260.544,0.990
260.574,0.985
260.604,0.994
260.634,0.953
260.664,0.935
260.694,0.950
260.724,1.001
260.754,0.984
260.784,0.983
260.814,0.997
260.844,0.989
260.874,0.943
260.904,0.940
260.934,0.975
260.964,0.984
260.994,0.973
261.024,0.972
261.054,0.956
261.084,0.979
261.114,0.979
261.144,0.969
261.174,0.976
261.204,0.984
261.234,0.970
261.264,0.991
261.294,0.982
261.324,0.953
261.354,0.965
261.384,0.925
261.414,0.928
261.444,0.954
261.474,0.926
261.504,0.931
261.534,0.934
261.564,0.952
261.594,0.926
261.624,0.938
261.654,0.943
261.684,0.950
261.714,0.960
261.744,0.958
261.774,0.949
261.804,0.951
261.834,0.974
261.864,0.956
261.894,0.947
261.924,0.949
261.954,0.942
261.984,0.947
262.014,0.957
262.044,0.952
262.074,0.961
262.104,0.956
262.134,0.972
262.164,0.979
262.194,0.956
262.224,0.937
262.254,0.941
262.284,0.953
262.314,0.953
262.344,0.945
262.374,0.948
262.404,0.962
262.434,0.958
262.464,0.948
262.494,0.951
262.524,0.956
262.554,0.956
262.584,0.949
262.614,0.944
262.644,0.956
262.674,0.953
262.704,0.953
262.734,0.953
262.764,0.950
262.794,0.957
262.824,0.962
262.854,0.957
262.884,0.953
262.914,0.945
262.944,0.952
262.974,0.956
263.004,0.943
263.034,0.938
263.064,0.958
263.094,0.952
263.124,0.947
263.154,0.957
263.184,0.949
263.214,0.951
263.244,0.957
263.274,0.959
263.304,0.949
263.334,0.948
263.364,0.953
263.394,0.954
263.424,0.954
263.454,0.950
263.484,0.954
263.514,0.946
263.544,0.944
263.574,0.944
263.604,0.950
263.634,0.956
263.664,0.955
263.694,0.949
263.724,0.947
263.754,0.962
263.784,0.957
263.814,0.953
263.844,0.948
263.874,0.951
263.904,0.959
263.934,0.953
263.964,0.952
263.994,0.957
264.024,0.952
264.054,0.953
264.084,0.944
264.114,0.953
264.144,0.963
264.174,0.953
264.204,0.948
264.234,0.950
264.264,0.947
264.294,0.953
264.324,0.964
264.354,0.956
264.384,0.955
264.414,0.958
264.444,0.960
264.474,0.944
264.504,0.942
264.534,0.954
264.564,0.958
264.594,0.966
264.624,0.961
264.654,0.953
264.684,0.961
264.714,0.953
264.744,0.984
264.774,0.997
264.804,0.967
264.834,0.964
264.864,0.970
264.894,0.978
264.924,0.974
264.954,0.976
264.984,0.970
265.014,0.949
265.044,0.944
265.074,0.919
265.104,0.932
265.134,0.967
265.164,0.956
265.194,0.969
265.224,0.971
265.254,0.956
265.284,0.982
265.314,0.997
265.344,0.994
265.374,0.984
265.404,0.987
265.434,0.965
265.464,0.972
265.494,0.996
265.524,0.980
265.554,0.993
265.584,0.989
265.614,0.985
265.644,0.977
265.674,0.992
265.704,1.001
265.734,0.986
265.764,0.984
265.794,0.982
265.824,0.977
265.854,0.984
265.884,1.010
265.914,0.985
265.944,0.984
265.974,0.979
266.004,0.975
266.034,0.989
266.064,0.970
266.094,0.963
266.124,0.970
266.154,0.979
266.184,0.970
266.214,0.939
266.244,0.937
266.274,0.961
266.304,0.977
266.334,0.954
266.364,0.941
266.394,0.948
266.424,0.957
266.454,0.965
266.484,0.987
266.514,1.015
266.544,1.021
266.574,1.012
266.604,0.999
266.634,0.969
266.664,0.968
266.694,0.973
266.724,0.977
266.754,0.972
266.784,0.980
266.814,0.984
266.844,0.997
266.874,0.984
266.904,0.983
266.934,0.995
266.964,1.013
266.994,1.011
267.024,1.007
267.054,1.012
267.084,1.003
267.114,1.008
267.144,1.015
267.174,0.996
267.204,0.993
267.234,0.996
267.264,0.970
267.294,0.973
267.324,0.979
267.354,0.981
267.384,0.990
267.414,1.000
267.444,1.003
267.474,0.982
267.504,0.982
267.534,0.988
267.564,0.981
267.594,0.985
267.624,0.985
267.654,1.002
267.684,1.000
267.714,0.993
267.744,0.989
267.774,0.986
267.804,0.992
267.834,0.984
267.864,0.987
267.894,0.985
267.924,0.985
267.954,0.981
267.984,0.973
268.014,0.969
268.044,0.979
268.074,1.008
268.104,0.982
268.134,0.999
268.164,0.998
268.194,0.970
268.224,0.966
268.254,0.958
268.284,0.969
268.314,0.985
268.344,0.971
268.374,0.985
268.404,0.954
268.434,0.958
268.464,0.961
268.494,0.963
268.524,0.955
268.554,0.978
268.584,0.973
268.614,0.960
268.644,0.979
268.674,0.983
268.704,0.979
268.734,0.998
268.764,0.993
268.794,0.966
268.824,0.974
268.854,0.970
268.884,0.963
268.914,0.979
268.944,0.980
268.974,0.968
269.004,0.998
269.034,0.968
269.064,0.966
269.094,0.981
269.124,0.991
269.154,0.977
269.184,0.953
269.214,0.985
269.244,0.998
269.274,0.946
269.304,0.952
269.334,0.981
269.364,0.988
269.394,1.007
269.424,0.985
269.454,0.952
269.484,0.972
269.514,0.979
269.544,0.986
269.574,0.986
269.604,0.969
269.634,0.986
269.664,0.972
269.694,0.951
269.724,0.980
269.754,0.990
269.784,0.983
269.814,0.982
269.844,1.011
269.874,1.003
269.904,0.992
269.934,0.958
269.964,0.973
269.994,0.967
270.024,0.980
270.054,1.006
270.084,1.000
270.114,1.006
270.144,0.988
270.174,0.965
270.204,1.006
270.234,0.984
270.264,0.947
270.294,0.987
270.324,0.996
270.354,0.985
270.384,0.985
270.414,0.982
270.444,0.984
270.474,0.975
270.504,1.004
270.534,1.019
270.564,0.983
270.594,0.985
270.624,0.997
270.654,0.982
270.684,0.992
270.714,1.012
270.744,1.004
270.774,0.998
270.804,0.979
270.834,0.997
270.864,0.964
270.894,0.930
270.924,0.974
270.954,0.990
270.984,0.956
271.014,0.977
271.044,0.968
271.074,0.981
271.104,1.006
271.134,1.010
271.164,0.992
271.194,0.976
271.224,0.970
271.254,0.980
271.284,1.008
271.314,1.000
271.344,0.991
271.374,0.981
271.404,0.965
271.434,0.968
271.464,0.966
271.494,0.961
271.524,0.969
271.554,1.000
271.584,1.001
271.614,1.000
271.644,1.023
271.674,1.003
271.704,0.949
271.734,0.959
271.764,0.984
271.794,1.005
271.824,1.000
271.854,0.980
271.884,1.004
271.914,0.996
271.944,0.995
271.974,0.995
272.004,0.986
272.034,0.993
272.064,1.007
272.094,0.999
272.124,0.980
272.154,0.991
272.184,0.985
272.214,0.950
272.244,0.985
272.274,0.987
272.304,0.978
272.334,0.997
272.364,0.979
272.394,0.961
272.424,0.963
272.454,0.972
272.484,0.967
272.514,1.006
272.544,0.978
272.574,0.985
272.604,0.973
272.634,0.963
272.664,0.977
272.694,0.983
272.724,0.987
272.754,0.972
272.784,0.977
272.814,0.988
272.844,1.009
272.874,1.000
272.904,1.017
272.934,1.021
272.964,1.012
272.994,0.978
273.024,0.968
273.054,0.962
273.084,0.965
273.114,0.979
273.144,1.004
273.174,1.004
273.204,0.995
273.234,0.976
273.264,0.959
273.294,0.967
273.324,1.000
273.354,0.975
273.384,0.983
273.414,0.994
273.444,1.002
273.474,0.993
273.504,0.989
273.534,0.984
273.564,0.983
273.594,0.979
273.624,0.992
273.654,0.991
273.684,0.992
273.714,0.996
273.744,0.980
273.774,0.980
273.804,0.987
273.834,0.990
273.864,0.990
273.894,0.980
273.924,0.993
273.954,0.995
273.984,0.995
274.014,0.984
274.044,0.978
274.074,0.983
274.104,0.984
274.134,0.990
274.164,0.991
274.194,0.991
274.224,0.991
274.254,0.982
274.284,0.992
274.314,0.978
274.344,0.994
274.374,0.992
274.404,0.988
274.434,0.996
274.464,1.000
274.494,0.990
274.524,0.973
274.554,0.972
274.584,0.981
274.614,0.990
274.644,0.990
274.674,0.997
274.704,0.988
274.734,0.983
274.764,0.972
274.794,0.990
274.824,0.994
274.854,0.998
274.884,0.997
274.914,0.999
274.944,1.002
274.974,0.978
275.004,0.975
275.034,0.979
275.064,0.983
275.094,0.991
275.124,0.978
275.154,1.003
275.184,1.017
275.214,0.984
275.244,0.999
275.274,0.968
275.304,0.977
275.334,0.975
275.364,0.992
275.394,0.994
275.424,0.982
275.454,0.978
275.484,0.998
275.514,0.999
275.544,0.978
275.574,0.962
275.604,0.996
275.634,0.991
275.664,0.988
275.694,1.006
275.724,0.995
275.754,0.996
275.784,0.995
275.814,0.981
275.844,0.979
275.874,0.984
275.904,0.990
275.934,0.975
275.964,0.992
275.994,0.999
276.024,0.989
276.054,0.983
276.084,0.979
276.114,0.981
276.144,0.985
276.174,0.990
276.204,0.986
276.234,0.986
276.264,0.988
276.294,0.988
276.324,0.984
276.354,0.980
276.384,0.987
276.414,0.981
276.444,0.988
276.474,0.982
276.504,0.986
276.534,0.982
276.564,0.993
276.594,0.991
276.624,0.979
276.654,0.986
276.684,0.972
276.714,0.990
276.744,0.989
276.774,0.993
276.804,0.985
276.834,0.983
276.864,0.988
276.894,0.991
276.924,0.983
276.954,0.977
276.984,0.979
277.014,0.977
277.044,0.967
277.074,0.978
277.104,1.010
277.134,1.002
277.164,0.989
277.194,0.989
277.224,0.992
277.254,0.988
277.284,0.990
277.314,0.980
277.344,0.981
277.374,0.985
277.404,0.978
277.434,0.983
277.464,0.992
277.494,0.985
277.524,0.982
277.554,0.985
277.584,0.985
277.614,0.980
277.644,0.984
277.674,0.978
277.704,0.988
277.734,0.995
277.764,0.989
277.794,0.985
277.824,0.987
277.854,0.984
277.884,0.988
277.914,1.000
277.944,0.991
277.974,0.983
278.004,0.966
278.034,0.973
278.064,0.986
278.094,0.982
278.124,0.990
278.154,0.998
278.184,0.993
278.214,0.983
278.244,0.980
278.274,0.987
278.304,0.997
278.334,0.996
278.364,0.978
278.394,0.975
278.424,0.979
278.454,0.982
278.484,0.996
278.514,1.016
278.544,0.986
278.574,1.006
278.604,0.988
278.634,0.960
278.664,0.965
278.694,0.980
278.724,0.985
278.754,0.985
278.784,0.982
278.814,0.980
278.844,0.977
278.874,0.998
278.904,0.985
278.934,0.981
278.964,0.979
278.994,0.981
279.024,0.988
279.054,0.985
279.084,0.986
279.114,0.978
279.144,0.984
279.174,0.984
279.204,0.982
279.234,0.995
279.264,0.999
279.294,0.995
279.324,0.983
279.354,0.986
279.384,0.983
279.414,0.978
279.444,0.972
279.474,0.979
279.504,0.971
279.534,0.977
279.564,0.982
279.594,0.975
279.624,1.000
279.654,0.989
279.684,0.991
279.714,0.976
279.744,0.970
279.774,0.968
279.804,0.987
279.834,0.981
279.864,0.987
279.894,0.994
279.924,0.990
279.954,0.973
279.984,0.980
280.014,0.985
280.044,0.989
280.074,0.987
280.104,0.977
280.134,0.973
280.164,0.984
280.194,0.994
280.224,0.991
280.254,0.977
280.284,0.981
280.314,0.977
280.344,0.984
280.374,0.985
280.404,0.989
280.434,0.982
280.464,0.984
280.494,0.983
280.524,0.980
280.554,0.988
280.584,0.982
280.614,0.991
280.644,0.982
280.674,0.981
280.704,0.981
280.734,0.990
280.764,0.985
280.794,0.969
280.824,0.979
280.854,0.985
280.884,0.984
280.914,0.991
280.944,0.983
280.974,0.980
281.004,0.975
281.034,0.982
281.064,0.980
281.094,0.991
281.124,0.987
281.154,0.986
281.184,0.983
281.214,0.980
281.244,0.982
281.274,0.980
281.304,0.985
281.334,0.979
281.364,0.989
281.394,0.985
281.424,0.982
281.454,0.981
281.484,0.988
281.514,0.985
281.544,0.979
281.574,0.981
281.604,0.985
281.634,0.983
281.664,0.988
281.694,0.986
281.724,0.981
281.754,0.981
281.784,0.981
281.814,0.981
281.844,0.985
281.874,0.998
281.904,0.988
281.934,0.977
281.964,0.975
281.994,0.983
282.024,0.982
282.054,0.985
282.084,0.987
282.114,0.978
282.144,0.996
282.174,0.990
282.204,0.989
282.234,0.972
282.264,0.981
282.294,0.985
282.324,0.980
282.354,0.981
282.384,0.983
282.414,0.976
282.444,0.973
282.474,0.971
282.504,0.983
282.534,0.991
282.564,0.996
282.594,0.990
282.624,0.993
282.654,0.977
282.684,1.009
282.714,0.984
282.744,0.979
282.774,0.979
282.804,0.986
282.834,0.957
282.864,0.934
282.894,0.958
282.924,0.990
282.954,1.003
282.984,1.001
283.014,1.011
283.044,1.010
283.074,1.018
283.104,1.017
283.134,1.019
283.164,0.964
283.194,0.990
283.224,0.993
283.254,0.997
283.284,1.000
283.314,1.021
283.344,1.007
283.374,1.015
283.404,1.009
283.434,1.017
283.464,1.029
283.494,1.001
283.524,0.977
283.554,0.989
283.584,1.000
283.614,0.978
283.644,0.969
283.674,0.963
283.704,0.957
283.734,0.957
283.764,0.943
283.794,0.940
283.824,0.946
283.854,0.968
283.884,0.976
283.914,0.971
283.944,0.974
283.974,0.980
284.004,0.972
284.034,0.978
284.064,0.991
284.094,0.962
284.124,0.974
284.154,0.963
284.184,0.983
284.214,0.989
284.244,0.969
284.274,0.962
284.304,0.959
284.334,0.967
284.364,0.975
284.394,0.972
284.424,0.970
284.454,0.972
284.484,0.974
284.514,0.978
284.544,0.967
284.574,0.985
284.604,0.969
284.634,0.960
284.664,0.983
284.694,0.964
284.724,0.968
284.754,0.972
284.784,0.969
284.814,0.968
284.844,0.965
284.874,0.962
284.904,0.980
284.934,0.974
284.964,0.962
284.994,0.983
285.024,0.970
285.054,0.965
285.084,0.978
285.114,0.979
285.144,0.979
285.174,0.979
285.204,0.979
285.234,0.972
285.264,0.974
285.294,0.974
285.324,0.978
285.354,0.984
285.384,0.980
285.414,0.977
285.444,0.981
285.474,0.982
285.504,0.978
285.534,0.976
285.564,0.978
285.594,0.985
285.624,0.990
285.654,0.984
285.684,0.976
285.714,0.981
285.744,0.975
285.774,0.985
285.804,0.990
285.834,0.974
285.864,0.985
285.894,0.986
285.924,0.974
285.954,0.978
285.984,0.981
286.014,0.989
286.044,0.983
286.074,0.972
286.104,0.974
286.134,0.972
286.164,0.981
286.194,0.987
286.224,0.978
286.254,0.987
286.284,0.985
286.314,0.976
286.344,0.977
286.374,0.985
286.404,0.978
286.434,0.983
286.464,0.984
286.494,0.979
286.524,0.991
286.554,0.977
286.584,0.978
286.614,0.969
286.644,0.977
286.674,0.981
286.704,0.982
286.734,0.989
286.764,0.979
286.794,0.982
286.824,0.979
286.854,0.976
286.884,0.978
286.914,0.969
286.944,0.989
286.974,0.981
287.004,0.982
287.034,0.979
287.064,0.986
287.094,0.979
287.124,0.982
287.154,0.983
287.184,0.979
287.214,0.985
287.244,0.985
287.274,0.990
287.304,0.986
287.334,0.979
287.364,0.976
287.394,0.980
287.424,0.979
287.454,0.977
287.484,0.982
287.514,0.979
287.544,0.977
287.574,0.977
287.604,0.986
287.634,0.979
287.664,0.984
287.694,0.993
287.724,0.975
287.754,0.980
287.784,0.981
287.814,0.978
287.844,0.991
287.874,0.989
287.904,0.986
287.934,0.983
287.964,0.987
287.994,0.983
288.024,0.982
288.054,0.984
288.084,0.986
288.114,0.986
288.144,0.981
288.174,0.982
288.204,0.985
288.234,0.984
288.264,0.989
288.294,0.995
288.324,0.987
288.354,0.990
288.384,0.980
288.414,0.979
288.444,0.978
288.474,0.983
288.504,0.987
288.534,0.985
288.564,0.983
288.594,0.983
288.624,0.988
288.654,0.987
288.684,0.981
288.714,0.991
288.744,0.985
288.774,0.987
288.804,0.990
288.834,0.981
288.864,0.987
288.894,0.988
288.924,0.987
288.954,0.985
288.984,0.979
289.014,0.985
289.044,0.983
289.074,0.981
289.104,0.987
289.134,0.987
289.164,0.985
289.194,0.987
289.224,0.983
289.254,0.981
289.284,0.980
289.314,0.982
289.344,0.986
289.374,0.989
289.404,0.991
289.434,0.981
289.464,0.995
289.494,0.988
289.524,0.998
289.554,0.995
289.584,0.992
289.614,0.972
289.644,0.967
289.674,0.978
289.704,0.975
289.734,0.966
289.764,0.968
289.794,0.978
289.824,0.966
289.854,0.974
289.884,0.992
289.914,0.986
289.944,0.993
289.974,0.988
290.004,0.994
290.034,0.994
290.064,0.988
290.094,0.988
290.124,0.987
290.154,0.992
290.184,0.987
290.214,1.000
290.244,1.008
290.274,1.012
290.304,1.008
290.334,0.994
290.364,0.993
290.394,0.996
290.424,0.981
290.454,0.979
290.484,0.987
290.514,0.982
290.544,0.990
290.574,0.999
290.604,1.000
290.634,0.997
290.664,0.999
290.694,0.996
290.724,0.989
290.754,0.991
290.784,0.986
290.814,0.992
290.844,0.991
290.874,0.987
290.904,0.989
290.934,0.990
290.964,0.990
290.994,0.986
291.024,0.992
291.054,0.995
291.084,0.985
291.114,0.994
291.144,0.993
291.174,0.990
291.204,0.981
291.234,0.993
291.264,0.975
291.294,0.983
291.324,0.984
291.354,0.984
291.384,0.984
291.414,0.990
291.444,0.979
291.474,0.984
291.504,0.977
291.534,0.980
291.564,0.975
291.594,0.979
291.624,0.982
291.654,0.972
291.684,0.983
291.714,0.984
291.744,0.970
291.774,0.973
291.804,0.979
291.834,0.976
291.864,0.975
291.894,0.973
291.924,0.972
291.954,0.970
291.984,0.972
292.014,0.985
292.044,0.975
292.074,0.977
292.104,0.979
292.134,0.988
292.164,0.987
292.194,0.992
292.224,0.994
292.254,0.983
292.284,0.984
292.314,0.989
292.344,0.986
292.374,0.979
292.404,0.985
292.434,0.982
292.464,0.978
292.494,0.979
292.524,0.977
292.554,0.980
292.584,0.979
292.614,0.983
292.644,0.987
292.674,0.980
292.704,0.986
292.734,0.989
292.764,0.985
292.794,0.981
292.824,0.985
292.854,0.975
292.884,0.987
292.914,0.992
292.944,0.980
292.974,0.984
293.004,0.980
293.034,0.983
293.064,0.983
293.094,0.985
293.124,0.984
293.154,0.985
293.184,0.984
293.214,0.982
293.244,0.980
293.274,0.982
293.304,0.987
293.334,0.983
293.364,0.982
293.394,0.979
293.424,0.976
293.454,0.978
293.484,0.981
293.514,0.989
293.544,0.986
293.574,0.981
293.604,0.984
293.634,0.979
293.664,0.979
293.694,0.983
293.724,0.981
293.754,0.981
293.784,0.985
293.814,0.979
293.844,0.980
293.874,0.986
293.904,0.986
293.934,0.988
293.964,0.984
293.994,0.984
294.024,0.980
294.054,0.984
294.084,0.980
294.114,0.980
294.144,0.982
294.174,0.985
294.204,0.985
294.234,0.983
294.264,0.980
294.294,0.977
294.324,0.982
294.354,0.982
294.384,0.979
294.414,0.979
294.444,0.977
294.474,0.979
294.504,0.971
294.534,0.982
294.564,0.988
294.594,0.991
294.624,0.995
294.654,0.982
294.684,0.982
294.714,0.983
294.744,0.978
294.774,0.987
294.804,0.988
294.834,0.987
294.864,0.979
294.894,0.980
294.924,0.981
294.954,0.984
294.984,0.981
295.014,0.984
295.044,0.984
295.074,0.984
295.104,0.984
295.134,0.980
295.164,0.980
295.194,0.984
295.224,0.983
295.254,0.980
295.284,0.985
295.314,0.986
295.344,0.987
295.374,0.977
295.404,0.980
295.434,0.984
295.464,0.982
295.494,0.983
295.524,0.989
295.554,0.987
295.584,0.985
295.614,0.987
295.644,0.987
295.674,0.982
295.704,0.985
295.734,0.981
295.764,0.979
295.794,0.986
295.824,0.987
295.854,0.988
295.884,0.984
295.914,0.985
295.944,0.987
295.974,0.986
296.004,0.980
296.034,0.982
296.064,0.979
296.094,0.982
296.124,0.986
296.154,0.987
296.184,0.990
296.214,0.999
296.244,0.987
296.274,0.978
296.304,0.977
296.334,0.983
296.364,0.988
296.394,0.977
296.424,0.977
296.454,0.975
296.484,0.972
296.514,0.985
296.544,0.980
296.574,0.982
296.604,0.990
296.634,0.985
296.664,0.993
296.694,0.998
296.724,0.991
296.754,0.993
296.784,0.984
296.814,0.990
296.844,0.984
296.874,0.982
296.904,0.980
296.934,0.988
296.964,0.986
296.994,0.995
297.024,0.982
297.054,0.979
297.084,0.976
297.114,0.982
297.144,0.982
297.174,0.986
297.204,0.974
297.234,0.969
297.264,0.973
297.294,0.981
297.324,0.978
297.354,0.969
297.384,0.969
297.414,0.988
297.444,0.982
297.474,0.970
297.504,0.965
297.534,0.962
297.564,0.975
297.594,0.974
297.624,0.985
297.654,0.968
297.684,0.972
297.714,0.979
297.744,1.005
297.774,1.007
297.804,1.004
297.834,0.994
297.864,0.978
297.894,0.960
297.924,0.966
297.954,0.966
297.984,0.978
298.014,0.978
298.044,0.979
298.074,0.980
298.104,0.976
298.134,0.986
298.164,0.978
298.194,0.971
298.224,0.972
298.254,0.977
298.284,0.977
