df_hash,22ZHK4.KA6GFR
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.L5GC
person_label,V154
date_time_start,2026-06-08_19-14-06.709000_+03
date_time_start_unix,1780928046.709
date_time_end,2026-06-08_19-27-56.057000_+03
length_difference_noticed,no

time,acc_mag
512.655,1.011
512.685,1.013
512.715,1.015
512.745,1.011
512.775,1.012
512.805,1.011
512.835,1.017
512.865,1.015
512.895,1.014
512.925,1.011
512.955,1.013
512.985,1.011
513.015,1.012
513.045,1.014
513.075,1.011
513.105,1.007
513.135,1.011
513.165,1.019
513.195,1.015
513.225,1.008
513.255,1.013
513.285,1.013
513.315,1.017
513.345,1.012
513.375,1.009
513.405,1.015
513.435,1.010
513.465,1.015
513.495,1.012
513.525,1.010
513.555,1.012
513.585,1.010
513.615,1.015
513.645,1.013
513.675,1.007
513.705,1.007
513.735,1.015
513.765,1.016
513.795,1.010
513.825,1.009
513.855,1.015
513.885,1.013
513.915,1.012
513.945,1.009
513.975,1.013
514.005,1.015
514.035,1.012
514.065,1.011
514.095,1.007
514.125,1.015
514.155,1.015
514.185,1.013
514.215,1.012
514.245,1.011
514.275,1.009
514.305,1.008
514.335,1.013
514.365,1.014
514.395,1.012
514.425,1.011
514.455,1.009
514.485,1.012
514.515,1.009
514.545,1.014
514.575,1.016
514.605,1.012
514.635,1.015
514.665,1.013
514.695,1.014
514.725,1.012
514.755,1.013
514.785,1.012
514.815,1.014
514.845,1.010
514.875,1.006
514.905,1.012
514.935,1.015
514.965,1.016
514.995,1.012
515.025,1.015
515.055,1.009
515.085,1.009
515.115,1.007
515.145,1.011
515.175,1.008
515.205,1.011
515.235,1.012
515.265,1.017
515.295,1.013
515.325,1.014
515.355,1.014
515.385,1.010
515.415,1.015
515.445,1.014
515.475,1.015
515.505,1.013
515.535,1.019
515.565,1.017
515.595,1.013
515.625,1.014
515.655,1.015
515.685,1.010
515.715,1.003
515.745,1.003
515.775,1.006
515.805,1.009
515.835,1.009
515.865,1.013
515.895,1.015
515.925,1.011
515.955,1.013
515.985,1.015
516.015,1.011
516.045,1.009
516.075,1.006
516.105,1.012
516.135,1.013
516.165,1.009
516.195,1.013
516.225,1.008
516.255,1.014
516.285,1.012
516.315,1.009
516.345,1.008
516.375,1.013
516.405,1.010
516.435,1.011
516.465,1.013
516.495,1.010
516.525,1.010
516.555,1.009
516.585,1.011
516.615,1.010
516.645,1.008
516.675,1.012
516.705,1.014
516.735,1.012
516.765,1.007
516.795,1.009
516.825,1.006
516.855,1.009
516.885,1.006
516.915,1.009
516.945,1.013
516.975,1.007
517.005,1.010
517.035,1.009
517.065,1.012
517.095,1.011
517.125,1.009
517.155,1.006
517.185,1.007
517.215,1.007
517.245,1.008
517.275,1.013
517.305,1.011
517.335,1.009
517.365,1.012
517.395,1.013
517.425,1.010
517.455,1.007
517.485,1.009
517.515,1.008
517.545,1.009
517.575,1.007
517.605,1.009
517.635,1.008
517.665,1.012
517.695,1.009
517.725,1.012
517.755,1.010
517.785,1.010
517.815,1.004
517.845,1.010
517.875,1.013
517.905,1.014
517.935,1.015
517.965,1.007
517.995,1.006
518.025,1.011
518.055,1.009
518.085,1.011
518.115,1.013
518.145,1.013
518.175,1.017
518.205,1.010
518.235,1.015
518.265,1.013
518.295,1.010
518.325,1.014
518.355,1.012
518.385,1.008
518.415,1.011
518.445,1.013
518.475,0.999
518.505,1.006
518.535,1.011
518.565,1.008
518.595,1.006
518.625,1.008
518.655,1.012
518.685,1.006
518.715,1.005
518.745,1.011
518.775,1.008
518.805,1.009
518.835,1.014
518.865,1.018
518.895,1.016
518.925,1.010
518.955,1.008
518.985,1.008
519.015,1.008
519.045,1.009
519.075,1.014
519.105,1.012
519.135,1.008
519.165,1.010
519.195,1.016
519.225,1.014
519.255,1.013
519.285,1.009
519.315,1.015
519.345,1.019
519.375,1.013
519.405,1.006
519.435,1.011
519.465,1.012
519.495,1.008
519.525,1.013
519.555,1.016
519.585,1.016
519.615,1.015
519.645,1.010
519.675,1.011
519.705,1.009
519.735,1.013
519.765,1.011
519.795,1.009
519.825,1.008
519.855,1.010
519.885,1.014
519.915,1.013
519.945,1.010
519.975,1.016
520.005,1.011
520.035,1.010
520.065,1.012
520.095,1.009
520.125,1.013
520.155,1.009
520.185,1.007
520.215,1.009
520.245,1.015
520.275,1.012
520.305,1.012
520.335,1.014
520.365,1.011
520.395,1.011
520.425,1.011
520.455,1.007
520.485,1.009
520.515,1.019
520.545,1.014
520.575,1.014
520.605,1.020
520.635,1.029
520.665,1.054
520.695,1.089
520.725,1.128
520.755,1.170
520.785,1.111
520.815,1.017
520.845,0.999
520.875,0.937
520.905,0.944
520.935,0.953
520.965,0.995
520.995,0.964
521.025,1.004
521.055,0.988
521.085,0.992
521.115,0.981
521.145,1.008
521.175,1.034
521.205,1.001
521.235,1.017
521.265,1.024
521.295,1.015
521.325,1.013
521.355,1.079
521.385,1.053
521.415,1.046
521.445,0.903
521.475,0.944
521.505,1.284
521.535,1.239
521.565,1.115
521.595,1.051
521.625,1.018
521.655,1.046
521.685,1.016
521.715,1.007
521.745,0.986
521.775,1.037
521.805,1.047
521.835,1.045
521.865,1.002
521.895,1.029
521.925,1.057
521.955,1.045
521.985,1.049
522.015,1.045
522.045,1.009
522.075,1.013
522.105,0.981
522.135,1.041
522.165,1.021
522.195,1.004
522.225,1.028
522.255,1.043
522.285,1.025
522.315,1.022
522.345,1.030
522.375,1.029
522.405,0.994
522.435,1.017
522.465,1.013
522.495,1.024
522.525,1.009
522.555,1.012
522.585,1.016
522.615,1.008
522.645,1.040
522.675,1.000
522.705,0.981
522.735,0.951
522.765,1.049
522.795,0.970
522.825,0.980
522.855,1.054
522.885,0.991
522.915,0.992
522.945,1.069
522.975,1.012
523.005,0.987
523.035,1.036
523.065,1.010
523.095,0.948
523.125,1.032
523.155,1.025
523.185,1.033
523.215,1.056
523.245,0.991
523.275,1.030
523.305,1.008
523.335,0.996
523.365,1.000
523.395,1.018
523.425,1.036
523.455,1.027
523.485,0.964
523.515,1.025
523.545,1.038
523.575,1.046
523.605,1.025
523.635,1.038
523.665,1.049
523.695,1.054
523.725,1.030
523.755,1.009
523.785,1.036
523.815,0.996
523.845,0.973
523.875,0.985
523.905,0.980
523.935,0.997
523.965,1.024
523.995,1.037
524.025,1.053
524.055,1.076
524.085,1.091
524.115,1.064
524.145,1.022
524.175,0.984
524.205,0.959
524.235,0.965
524.265,0.999
524.295,1.011
524.325,1.013
524.355,1.024
524.385,1.022
524.415,1.038
524.445,1.038
524.475,1.039
524.505,1.037
524.535,1.037
524.565,1.025
524.595,1.041
524.625,1.041
524.655,1.029
524.685,1.026
524.715,1.020
524.745,1.022
524.775,1.018
524.805,1.011
524.835,1.016
524.865,1.017
524.895,1.008
524.925,1.003
524.955,1.017
524.985,1.021
525.015,1.018
525.045,1.021
525.075,1.014
525.105,1.016
525.135,1.015
525.165,1.019
525.195,1.014
525.225,1.013
525.255,1.005
525.285,1.011
525.315,1.010
525.345,1.009
525.375,1.022
525.405,1.018
525.435,1.016
525.465,1.017
525.495,1.020
525.525,1.016
525.555,1.018
525.585,1.013
525.615,1.015
525.645,1.022
525.675,1.024
525.705,1.012
525.735,1.011
525.765,1.015
525.795,1.018
525.825,1.020
525.855,1.016
525.885,1.016
525.915,1.014
525.945,1.018
525.975,1.021
526.005,1.019
526.035,1.013
526.065,1.013
526.095,1.015
526.125,1.009
526.155,1.010
526.185,1.016
526.215,1.016
526.245,1.023
526.275,1.018
526.305,1.008
526.335,1.009
526.365,1.012
526.395,1.016
526.425,1.014
526.455,1.018
526.485,1.019
526.515,1.022
526.545,1.020
526.575,1.015
526.605,1.014
526.635,1.012
526.665,1.014
526.695,1.016
526.725,1.015
526.755,1.015
526.785,1.015
526.815,1.013
526.845,1.018
526.875,1.013
526.905,1.021
526.935,1.024
526.965,1.020
526.995,1.013
527.025,1.015
527.055,1.017
527.085,1.016
527.115,1.018
527.145,1.018
527.175,1.014
527.205,1.005
527.235,1.014
527.265,1.015
527.295,1.016
527.325,1.016
527.355,1.013
527.385,1.019
527.415,1.020
527.445,1.020
527.475,1.018
527.505,1.015
527.535,1.014
527.565,1.020
527.595,1.014
527.625,1.011
527.655,1.012
527.685,1.018
527.715,1.023
527.745,1.015
527.775,1.007
527.805,1.014
527.835,1.018
527.865,1.019
527.895,1.019
527.925,1.021
527.955,1.028
527.985,1.022
528.015,1.018
528.045,1.015
528.075,1.007
528.105,1.006
528.135,1.016
528.165,1.018
528.195,1.013
528.225,1.014
528.255,1.016
528.285,1.015
528.315,1.015
528.345,1.013
528.375,1.004
528.405,1.016
528.435,1.020
528.465,1.016
528.495,1.017
528.525,1.015
528.555,1.021
528.585,1.014
528.615,1.008
528.645,1.009
528.675,1.015
528.705,1.017
528.735,1.015
528.765,1.015
528.795,1.014
528.825,1.018
528.855,1.021
528.885,1.019
528.915,1.016
528.945,1.009
528.975,1.011
529.005,1.019
529.035,1.022
529.065,1.018
529.095,1.025
529.125,1.026
529.155,1.026
529.185,1.035
529.215,1.022
529.245,1.018
529.275,1.016
529.305,1.010
529.335,1.008
529.365,1.011
529.395,1.013
529.425,1.013
529.455,1.011
529.485,1.018
529.515,1.020
529.545,1.016
529.575,1.014
529.605,1.012
529.635,1.011
529.665,1.014
529.695,1.019
529.725,1.017
529.755,1.019
529.785,1.013
529.815,1.011
529.845,1.015
529.875,1.004
529.905,1.000
529.935,1.008
529.965,1.015
529.995,1.021
530.025,1.027
530.055,1.029
530.085,1.025
530.115,1.020
530.145,1.015
530.175,1.012
530.205,1.013
530.235,1.016
530.265,1.014
530.295,1.015
530.325,1.018
530.355,1.015
530.385,1.018
530.415,1.018
530.445,1.017
530.475,1.021
530.505,1.021
530.535,1.018
530.565,1.019
530.595,1.017
530.625,1.019
530.655,1.021
530.685,1.019
530.715,1.021
530.745,1.019
530.775,1.016
530.805,1.019
530.835,1.023
530.865,1.021
530.895,1.014
530.925,1.010
530.955,1.009
530.985,1.013
531.015,1.008
531.045,1.007
531.075,1.014
531.105,1.010
531.135,1.012
531.165,1.013
531.195,1.014
531.225,1.016
531.255,1.033
531.285,1.028
531.315,1.030
531.345,1.023
531.375,1.017
531.405,1.010
531.435,1.006
531.465,1.005
531.495,1.003
531.525,1.008
531.555,1.003
531.585,1.012
531.615,1.025
531.645,1.022
531.675,1.031
531.705,1.029
531.735,1.021
531.765,1.009
531.795,1.012
531.825,1.019
531.855,1.013
531.885,1.014
531.915,1.014
531.945,1.021
531.975,1.019
532.005,1.013
532.035,1.013
532.065,1.023
532.095,1.024
532.125,1.016
532.155,1.019
532.185,1.017
532.215,1.017
532.245,1.008
532.275,1.010
532.305,1.000
532.335,1.015
532.365,1.028
532.395,1.029
532.425,1.030
532.455,1.026
532.485,1.020
532.515,1.016
532.545,1.021
532.575,1.023
532.605,1.019
532.635,1.011
532.665,1.016
532.695,1.022
532.725,1.032
532.755,1.028
532.785,1.026
532.815,1.016
532.845,1.015
532.875,1.010
532.905,1.013
532.935,1.014
532.965,1.009
532.995,1.015
533.025,1.021
533.055,1.022
533.085,1.020
533.115,1.021
533.145,1.022
533.175,1.022
533.205,1.021
533.235,1.018
533.265,1.014
533.295,1.017
533.325,1.016
533.355,1.016
533.385,1.021
533.415,1.018
533.445,1.027
533.475,1.018
533.505,1.021
533.535,1.032
533.565,1.029
533.595,1.020
533.625,1.007
533.655,1.004
533.685,1.009
533.715,1.026
533.745,1.022
533.775,1.023
533.805,1.027
533.835,1.025
533.865,1.018
533.895,1.010
533.925,1.018
533.955,1.018
533.985,1.010
534.015,1.011
534.045,1.021
534.075,1.019
534.105,1.013
534.135,1.023
534.165,1.019
534.195,1.021
534.225,1.028
534.255,1.041
534.285,1.038
534.315,1.063
534.345,1.060
534.375,1.059
534.405,1.038
534.435,1.023
534.465,1.009
534.495,1.015
534.525,1.032
534.555,1.011
534.585,1.038
534.615,1.037
534.645,1.029
534.675,1.036
534.705,1.032
534.735,1.047
534.765,1.049
534.795,1.025
534.825,1.026
534.855,1.029
534.885,1.030
534.915,1.021
534.945,1.038
534.975,1.047
535.005,1.050
535.035,1.039
535.065,1.052
535.095,1.044
535.125,1.040
535.155,1.033
535.185,1.039
535.215,1.045
535.245,1.041
535.275,1.038
535.305,1.043
535.335,1.040
535.365,1.037
535.395,1.027
535.425,1.033
535.455,1.032
535.485,1.041
535.515,1.029
535.545,1.032
535.575,1.034
535.605,1.037
535.635,1.031
535.665,1.051
535.695,1.044
535.725,1.038
535.755,1.036
535.785,1.042
535.815,1.057
535.845,1.061
535.875,1.052
535.905,1.042
535.935,1.044
535.965,1.049
535.995,1.038
536.025,1.032
536.055,1.020
536.085,1.037
536.115,1.044
536.145,1.025
536.175,1.029
536.205,1.023
536.235,1.034
536.265,1.068
536.295,1.045
536.325,1.061
536.355,1.053
536.385,1.051
536.415,1.046
536.445,1.042
536.475,1.036
536.505,1.039
536.535,1.048
536.565,1.040
536.595,1.042
536.625,1.049
536.655,1.037
536.685,1.046
536.715,1.052
536.745,1.046
536.775,1.050
536.805,1.048
536.835,1.056
536.865,1.053
536.895,1.047
536.925,1.042
536.955,1.048
536.985,1.039
537.015,1.028
537.045,1.017
537.075,1.047
537.105,1.053
537.135,1.037
537.165,1.046
537.195,1.059
537.225,1.045
537.255,1.049
537.285,1.042
537.315,1.034
537.345,1.032
537.375,1.029
537.405,1.027
537.435,1.038
537.465,1.042
537.495,1.036
537.525,1.032
537.555,1.036
537.585,1.035
537.615,1.027
537.645,1.046
537.675,1.049
537.705,1.032
537.735,1.028
537.765,1.032
537.795,1.039
537.825,1.043
537.855,1.036
537.885,1.035
537.915,1.038
537.945,1.030
537.975,1.037
538.005,1.037
538.035,1.040
538.065,1.038
538.095,1.039
538.125,1.032
538.155,1.038
538.185,1.040
538.215,1.036
538.245,1.035
538.275,1.029
538.305,1.033
538.335,1.035
538.365,1.044
538.395,1.037
538.425,1.032
538.455,1.037
538.485,1.042
538.515,1.042
538.545,1.041
538.575,1.034
538.605,1.038
538.635,1.045
538.665,1.044
538.695,1.031
538.725,1.034
538.755,1.032
538.785,1.031
538.815,1.031
538.845,1.024
538.875,1.032
538.905,1.038
538.935,1.041
538.965,1.030
538.995,1.029
539.025,1.034
539.055,1.032
539.085,1.039
539.115,1.035
539.145,1.035
539.175,1.028
539.205,1.033
539.235,1.047
539.265,1.040
539.295,1.037
539.325,1.033
539.355,1.036
539.385,1.044
539.415,1.048
539.445,1.047
539.475,1.042
539.505,1.038
539.535,1.053
539.565,1.051
539.595,1.050
539.625,1.037
539.655,1.039
539.685,1.043
539.715,1.048
539.745,1.037
539.775,1.030
539.805,1.042
539.835,1.047
539.865,1.040
539.895,1.042
539.925,1.050
539.955,1.055
539.985,1.051
540.015,1.051
540.045,1.049
540.075,1.050
540.105,1.041
540.135,1.039
540.165,1.035
540.195,1.034
540.225,1.036
540.255,1.040
540.285,1.039
540.315,1.038
540.345,1.034
540.375,1.035
540.405,1.039
540.435,1.040
540.465,1.038
540.495,1.045
540.525,1.037
540.555,1.040
540.585,1.038
540.615,1.042
540.645,1.042
540.675,1.037
540.705,1.036
540.735,1.042
540.765,1.039
540.795,1.037
540.825,1.034
540.855,1.035
540.885,1.038
540.915,1.041
540.945,1.042
540.975,1.037
541.005,1.040
541.035,1.041
541.065,1.043
541.095,1.038
541.125,1.037
541.155,1.041
541.185,1.041
541.215,1.035
541.245,1.033
541.275,1.041
541.305,1.039
541.335,1.076
541.365,1.062
541.395,1.052
541.425,1.046
541.455,1.048
541.485,1.021
541.515,1.018
541.545,1.006
541.575,0.991
541.605,1.015
541.635,1.083
541.665,1.052
541.695,1.054
541.725,1.036
541.755,1.034
541.785,1.031
541.815,1.020
541.845,1.015
541.875,1.039
541.905,1.048
541.935,1.052
541.965,1.035
541.995,1.006
542.025,0.997
542.055,0.984
542.085,0.992
542.115,1.014
542.145,1.021
542.175,1.035
542.205,1.041
542.235,1.059
542.265,1.055
542.295,1.042
542.325,1.037
542.355,1.030
542.385,1.029
542.415,1.027
542.445,1.024
542.475,1.031
542.505,1.031
542.535,1.031
542.565,1.028
542.595,1.027
542.625,1.032
542.655,1.027
542.685,1.030
542.715,1.030
542.745,1.031
542.775,1.026
542.805,1.036
542.835,1.044
542.865,1.046
542.895,1.048
542.925,1.052
542.955,1.046
542.985,1.045
543.015,1.041
543.045,1.041
543.075,1.041
543.105,1.041
543.135,1.038
543.165,1.045
543.195,1.043
543.225,1.044
543.255,1.042
543.285,1.046
543.315,1.046
543.345,1.040
543.375,1.040
543.405,1.043
543.435,1.042
543.465,1.041
543.495,1.034
543.525,1.036
543.555,1.041
543.585,1.038
543.615,1.034
543.645,1.041
543.675,1.041
543.705,1.038
543.735,1.037
543.765,1.035
543.795,1.041
543.825,1.042
543.855,1.043
543.885,1.044
543.915,1.036
543.945,1.039
543.975,1.042
544.005,1.043
544.035,1.047
544.065,1.044
544.095,1.046
544.125,1.047
544.155,1.044
544.185,1.040
544.215,1.041
544.245,1.046
544.275,1.049
544.305,1.047
544.335,1.046
544.365,1.043
544.395,1.049
544.425,1.050
544.455,1.047
544.485,1.038
544.515,1.037
544.545,1.045
544.575,1.044
544.605,1.043
544.635,1.039
544.665,1.041
544.695,1.041
544.725,1.047
544.755,1.040
544.785,1.042
544.815,1.039
544.845,1.043
544.875,1.044
544.905,1.044
544.935,1.045
544.965,1.044
544.995,1.046
545.025,1.042
545.055,1.041
545.085,1.034
545.115,1.042
545.145,1.052
545.175,1.049
545.205,1.047
545.235,1.039
545.265,1.045
545.295,1.044
545.325,1.041
545.355,1.044
545.385,1.043
545.415,1.046
545.445,1.042
545.475,1.042
545.505,1.045
545.535,1.045
545.565,1.048
545.595,1.053
545.625,1.040
545.655,1.040
545.685,1.045
545.715,1.048
545.745,1.046
545.775,1.048
545.805,1.042
545.835,1.041
545.865,1.043
545.895,1.046
545.925,1.045
545.955,1.044
545.985,1.046
546.015,1.048
546.045,1.044
546.075,1.049
546.105,1.046
546.135,1.048
546.165,1.047
546.195,1.040
546.225,1.038
546.255,1.064
546.285,1.060
546.315,1.042
546.345,1.050
546.375,1.045
546.405,1.036
546.435,1.039
546.465,1.032
546.495,1.034
546.525,1.020
546.555,1.048
546.585,1.084
546.615,1.069
546.645,1.050
546.675,1.028
546.705,1.024
546.735,1.013
546.765,1.019
546.795,1.044
546.825,1.050
546.855,1.054
546.885,1.048
546.915,1.041
546.945,1.040
546.975,1.042
547.005,1.041
547.035,1.052
547.065,1.052
547.095,1.048
547.125,1.038
547.155,1.042
547.185,1.043
547.215,1.044
547.245,1.048
547.275,1.040
547.305,1.037
547.335,1.041
547.365,1.048
547.395,1.042
547.425,1.044
547.455,1.043
547.485,1.039
547.515,1.045
547.545,1.047
547.575,1.038
547.605,1.041
547.635,1.044
547.665,1.043
547.695,1.044
547.725,1.044
547.755,1.043
547.785,1.041
547.815,1.045
547.845,1.040
547.875,1.041
547.905,1.045
547.935,1.047
547.965,1.045
547.995,1.039
548.025,1.041
548.055,1.045
548.085,1.040
548.115,1.038
548.145,1.040
548.175,1.042
548.205,1.042
548.235,1.046
548.265,1.037
548.295,1.040
548.325,1.042
548.355,1.039
548.385,1.041
548.415,1.040
548.445,1.033
548.475,1.040
548.505,1.040
548.535,1.040
548.565,1.044
548.595,1.044
548.625,1.041
548.655,1.042
548.685,1.033
548.715,1.027
548.745,1.032
548.775,1.035
548.805,1.036
548.835,1.036
548.865,1.035
548.895,1.035
548.925,1.031
548.955,1.025
548.985,1.035
549.015,1.033
549.045,1.036
549.075,1.045
549.105,1.040
549.135,1.044
549.165,1.038
549.195,1.036
549.225,1.035
549.255,1.034
549.285,1.030
549.315,1.036
549.345,1.040
549.375,1.038
549.405,1.043
549.435,1.037
549.465,1.035
549.495,1.038
549.525,1.043
549.555,1.036
549.585,1.039
549.615,1.032
549.645,1.034
549.675,1.038
549.705,1.036
549.735,1.037
549.765,1.036
549.795,1.036
549.825,1.035
549.855,1.032
549.885,1.029
549.915,1.031
549.945,1.037
549.975,1.035
550.005,1.031
550.035,1.035
550.065,1.036
550.095,1.035
550.125,1.038
550.155,1.038
550.185,1.035
550.215,1.031
550.245,1.035
550.275,1.031
550.305,1.027
550.335,1.033
550.365,1.038
550.395,1.035
550.425,1.037
550.455,1.033
550.485,1.029
550.515,1.023
550.545,1.025
550.575,1.026
550.605,1.035
550.635,1.044
550.665,1.040
550.695,1.035
550.725,1.034
550.755,1.033
550.785,1.025
550.815,1.021
550.845,1.021
550.875,1.025
550.905,1.025
550.935,1.019
550.965,1.021
550.995,1.020
551.025,1.002
551.055,1.036
551.085,0.996
551.115,1.019
551.145,1.034
551.175,1.046
551.205,1.034
551.235,1.036
551.265,1.039
551.295,1.041
551.325,1.029
551.355,1.035
551.385,1.029
551.415,1.025
551.445,1.036
551.475,1.040
551.505,1.038
551.535,1.029
551.565,1.043
551.595,1.037
551.625,1.044
551.655,1.060
551.685,1.048
551.715,1.051
551.745,1.057
551.775,1.065
551.805,1.069
551.835,1.058
551.865,1.045
551.895,1.045
551.925,1.038
551.955,1.033
551.985,1.032
552.015,1.040
552.045,1.039
552.075,1.036
552.105,1.048
552.135,1.043
552.165,1.032
552.195,1.030
552.225,1.029
552.255,1.032
552.285,1.033
552.315,1.041
552.345,1.042
552.375,1.036
552.405,1.039
552.435,1.030
552.465,1.024
552.495,1.034
552.525,1.041
552.555,1.034
552.585,1.037
552.615,1.045
552.645,1.059
552.675,1.037
552.705,0.989
552.735,1.064
552.765,1.046
552.795,1.028
552.825,1.038
552.855,1.028
552.885,1.046
552.915,1.051
552.945,1.031
552.975,1.052
553.005,1.054
553.035,1.057
553.065,1.062
553.095,1.045
553.125,1.027
553.155,1.039
553.185,1.035
553.215,1.033
553.245,1.042
553.275,1.036
553.305,1.051
553.335,1.054
553.365,1.048
553.395,1.046
553.425,1.036
553.455,1.029
553.485,1.041
553.515,1.057
553.545,1.057
553.575,1.063
553.605,1.069
553.635,1.071
553.665,1.074
553.695,1.074
553.725,1.068
553.755,1.060
553.785,1.050
553.815,1.051
553.845,1.057
553.875,1.057
553.905,1.061
553.935,1.064
553.965,1.071
553.995,1.070
554.025,1.065
554.055,1.062
554.085,1.064
554.115,1.060
554.145,1.057
554.175,1.067
554.205,1.063
554.235,1.056
554.265,1.050
554.295,1.054
554.325,1.044
554.355,1.037
554.385,1.040
554.415,1.044
554.445,1.044
554.475,1.054
554.505,1.048
554.535,1.050
554.565,1.048
554.595,1.047
554.625,1.047
554.655,1.047
554.685,1.053
554.715,1.049
554.745,1.042
554.775,1.040
554.805,1.039
554.835,1.043
554.865,1.035
554.895,1.039
554.925,1.041
554.955,1.047
554.985,1.045
555.015,1.051
555.045,1.058
555.075,1.055
555.105,1.050
555.135,1.054
555.165,1.054
555.195,1.049
555.225,1.041
555.255,1.037
555.285,1.045
555.315,1.044
555.345,1.049
555.375,1.049
555.405,1.050
555.435,1.043
555.465,1.043
555.495,1.050
555.525,1.055
555.555,1.068
555.585,1.066
555.615,1.062
555.645,1.064
555.675,1.056
555.705,1.059
555.735,1.043
555.765,1.047
555.795,1.058
555.825,1.057
555.855,1.059
555.885,1.062
555.915,1.056
555.945,1.063
555.975,1.059
556.005,1.042
556.035,1.027
556.065,1.021
556.095,1.000
556.125,1.013
556.155,1.024
556.185,1.032
556.215,1.044
556.245,1.029
556.275,1.032
556.305,1.038
556.335,1.049
556.365,1.050
556.395,1.040
556.425,1.036
556.455,1.037
556.485,1.028
556.515,1.034
556.545,1.042
556.575,1.044
556.605,1.042
556.635,1.041
556.665,1.037
556.695,1.040
556.725,1.043
556.755,1.035
556.785,1.042
556.815,1.040
556.845,1.043
556.875,1.049
556.905,1.047
556.935,1.047
556.965,1.046
556.995,1.046
557.025,1.042
557.055,1.040
557.085,1.041
557.115,1.037
557.145,1.040
557.175,1.048
